Year,Garda Division,Type of Offence,VALUE
2014,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,390.0
2014,Roscommon-Longford Garda Division,Dangerous or negligent acts,1056.0
2014,Roscommon-Longford Garda Division,"Fraud, deception and related offences",113.0
2014,Roscommon-Longford Garda Division,Homicide & related offences,5.0
2014,Roscommon-Longford Garda Division,Kidnapping and related offences,3.0
2014,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",113.0
2014,Roscommon-Longford Garda Division,Offences not elsewhere classified,93.0
2014,Roscommon-Longford Garda Division,Public order and other social code offences,471.0
2014,Roscommon-Longford Garda Division,Road and traffic offences,1850.0
2014,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",11.0
2014,Roscommon-Longford Garda Division,Sexual offences,37.0
2014,Roscommon-Longford Garda Division,Theft and related offences,710.0
2014,Roscommon-Longford Garda Division,Weapons and explosives offences,30.0
2015,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",401.0
2015,Roscommon-Longford Garda Division,Burglary and related offences,378.0
2015,Roscommon-Longford Garda Division,Controlled drug offences,196.0
2015,Roscommon-Longford Garda Division,Damage to property and to the environment  offences,379.0
2015,Roscommon-Longford Garda Division,Dangerous or negligent acts,758.0
2015,Roscommon-Longford Garda Division,"Fraud, deception and related offences",71.0
2015,Roscommon-Longford Garda Division,Homicide & related offences,2.0
2015,Roscommon-Longford Garda Division,Kidnapping and related offences,4.0
2015,Roscommon-Longford Garda Division,"Offences against government, justice procedures and organisation of crime",107.0
2015,Roscommon-Longford Garda Division,Offences not elsewhere classified,85.0
2015,Roscommon-Longford Garda Division,Public order and other social code offences,407.0
2015,Roscommon-Longford Garda Division,Road and traffic offences,1720.0
2015,Roscommon-Longford Garda Division,"Robbery, extortion and hijacking offences",21.0
2015,Roscommon-Longford Garda Division,Sexual offences,51.0
2015,Roscommon-Longford Garda Division,Theft and related offences,790.0
2015,Roscommon-Longford Garda Division,Weapons and explosives offences,42.0
2016,Roscommon-Longford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",266.0
2016,Roscommon-Longford Garda Division,Burglary and related offences,260.0
2016,Roscommon-Longford Garda Division,Controlled drug offences,191.0
