Quarter,Garda Division,Type of Offence,VALUE
2006Q3,Westmeath Garda Division,Controlled drug offences,90.0
2006Q3,Westmeath Garda Division,Damage to property and to the environment  offences,186.0
2006Q3,Westmeath Garda Division,Dangerous or negligent acts,290.0
2006Q3,Westmeath Garda Division,"Fraud, deception and related offences",56.0
2006Q3,Westmeath Garda Division,Homicide & related offences,2.0
2006Q3,Westmeath Garda Division,Kidnapping and related offences,0.0
2006Q3,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2006Q3,Westmeath Garda Division,Offences not elsewhere classified,0.0
2006Q3,Westmeath Garda Division,Public order and other social code offences,312.0
2006Q3,Westmeath Garda Division,Road and traffic offences,534.0
2006Q3,Westmeath Garda Division,"Robbery, extortion and hijacking offences",12.0
2006Q3,Westmeath Garda Division,Sexual offences,4.0
2006Q3,Westmeath Garda Division,Theft and related offences,387.0
2006Q3,Westmeath Garda Division,Weapons and explosives offences,2.0
2006Q4,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",70.0
2006Q4,Westmeath Garda Division,Burglary and related offences,146.0
2006Q4,Westmeath Garda Division,Controlled drug offences,49.0
2006Q4,Westmeath Garda Division,Damage to property and to the environment  offences,208.0
2006Q4,Westmeath Garda Division,Dangerous or negligent acts,288.0
2006Q4,Westmeath Garda Division,"Fraud, deception and related offences",19.0
2006Q4,Westmeath Garda Division,Homicide & related offences,1.0
2006Q4,Westmeath Garda Division,Kidnapping and related offences,0.0
2006Q4,Westmeath Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2006Q4,Westmeath Garda Division,Offences not elsewhere classified,9.0
2006Q4,Westmeath Garda Division,Public order and other social code offences,331.0
2006Q4,Westmeath Garda Division,Road and traffic offences,432.0
2006Q4,Westmeath Garda Division,"Robbery, extortion and hijacking offences",11.0
2006Q4,Westmeath Garda Division,Sexual offences,3.0
2006Q4,Westmeath Garda Division,Theft and related offences,295.0
2006Q4,Westmeath Garda Division,Weapons and explosives offences,25.0
2007Q1,Westmeath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",64.0
2007Q1,Westmeath Garda Division,Burglary and related offences,185.0
2007Q1,Westmeath Garda Division,Controlled drug offences,34.0
2007Q1,Westmeath Garda Division,Damage to property and to the environment  offences,229.0
2007Q1,Westmeath Garda Division,Dangerous or negligent acts,309.0
