Year,Garda Division,Type of Offence,VALUE
2011,Laois-Offaly Garda Division,Weapons and explosives offences,81.0
2012,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",525.0
2012,Laois-Offaly Garda Division,Burglary and related offences,987.0
2012,Laois-Offaly Garda Division,Controlled drug offences,536.0
2012,Laois-Offaly Garda Division,Damage to property and to the environment  offences,863.0
2012,Laois-Offaly Garda Division,Dangerous or negligent acts,1178.0
2012,Laois-Offaly Garda Division,"Fraud, deception and related offences",113.0
2012,Laois-Offaly Garda Division,Homicide & related offences,3.0
2012,Laois-Offaly Garda Division,Kidnapping and related offences,2.0
2012,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",186.0
2012,Laois-Offaly Garda Division,Offences not elsewhere classified,121.0
2012,Laois-Offaly Garda Division,Public order and other social code offences,951.0
2012,Laois-Offaly Garda Division,Road and traffic offences,2399.0
2012,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",31.0
2012,Laois-Offaly Garda Division,Sexual offences,72.0
2012,Laois-Offaly Garda Division,Theft and related offences,1666.0
2012,Laois-Offaly Garda Division,Weapons and explosives offences,89.0
2013,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",470.0
2013,Laois-Offaly Garda Division,Burglary and related offences,1058.0
2013,Laois-Offaly Garda Division,Controlled drug offences,602.0
2013,Laois-Offaly Garda Division,Damage to property and to the environment  offences,877.0
2013,Laois-Offaly Garda Division,Dangerous or negligent acts,1290.0
2013,Laois-Offaly Garda Division,"Fraud, deception and related offences",137.0
2013,Laois-Offaly Garda Division,Homicide & related offences,1.0
2013,Laois-Offaly Garda Division,Kidnapping and related offences,3.0
2013,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",150.0
2013,Laois-Offaly Garda Division,Offences not elsewhere classified,93.0
2013,Laois-Offaly Garda Division,Public order and other social code offences,835.0
2013,Laois-Offaly Garda Division,Road and traffic offences,1864.0
2013,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",43.0
2013,Laois-Offaly Garda Division,Sexual offences,63.0
2013,Laois-Offaly Garda Division,Theft and related offences,2106.0
2013,Laois-Offaly Garda Division,Weapons and explosives offences,86.0
2014,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",492.0
2014,Laois-Offaly Garda Division,Burglary and related offences,1087.0
2014,Laois-Offaly Garda Division,Controlled drug offences,662.0
2014,Laois-Offaly Garda Division,Damage to property and to the environment  offences,774.0
2014,Laois-Offaly Garda Division,Dangerous or negligent acts,1219.0
2014,Laois-Offaly Garda Division,"Fraud, deception and related offences",125.0
2014,Laois-Offaly Garda Division,Homicide & related offences,4.0
2014,Laois-Offaly Garda Division,Kidnapping and related offences,1.0
2014,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",181.0
2014,Laois-Offaly Garda Division,Offences not elsewhere classified,80.0
2014,Laois-Offaly Garda Division,Public order and other social code offences,745.0
2014,Laois-Offaly Garda Division,Road and traffic offences,2036.0
2014,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",26.0
2014,Laois-Offaly Garda Division,Sexual offences,58.0
2014,Laois-Offaly Garda Division,Theft and related offences,2042.0
2014,Laois-Offaly Garda Division,Weapons and explosives offences,55.0
2015,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",592.0
2015,Laois-Offaly Garda Division,Burglary and related offences,976.0
2015,Laois-Offaly Garda Division,Controlled drug offences,540.0
2015,Laois-Offaly Garda Division,Damage to property and to the environment  offences,806.0
2015,Laois-Offaly Garda Division,Dangerous or negligent acts,912.0
2015,Laois-Offaly Garda Division,"Fraud, deception and related offences",126.0
2015,Laois-Offaly Garda Division,Homicide & related offences,2.0
2015,Laois-Offaly Garda Division,Kidnapping and related offences,7.0
2015,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",225.0
2015,Laois-Offaly Garda Division,Offences not elsewhere classified,93.0
2015,Laois-Offaly Garda Division,Public order and other social code offences,647.0
2015,Laois-Offaly Garda Division,Road and traffic offences,1984.0
2015,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",29.0
2015,Laois-Offaly Garda Division,Sexual offences,67.0
2015,Laois-Offaly Garda Division,Theft and related offences,2124.0
2015,Laois-Offaly Garda Division,Weapons and explosives offences,71.0
2016,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",566.0
2016,Laois-Offaly Garda Division,Burglary and related offences,614.0
2016,Laois-Offaly Garda Division,Controlled drug offences,727.0
2016,Laois-Offaly Garda Division,Damage to property and to the environment  offences,716.0
2016,Laois-Offaly Garda Division,Dangerous or negligent acts,1030.0
2016,Laois-Offaly Garda Division,"Fraud, deception and related offences",147.0
2016,Laois-Offaly Garda Division,Homicide & related offences,1.0
2016,Laois-Offaly Garda Division,Kidnapping and related offences,2.0
2016,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",171.0
2016,Laois-Offaly Garda Division,Offences not elsewhere classified,67.0
2016,Laois-Offaly Garda Division,Public order and other social code offences,715.0
2016,Laois-Offaly Garda Division,Road and traffic offences,2203.0
2016,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",37.0
2016,Laois-Offaly Garda Division,Sexual offences,101.0
2016,Laois-Offaly Garda Division,Theft and related offences,1562.0
2016,Laois-Offaly Garda Division,Weapons and explosives offences,74.0
2017,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",735.0
2017,Laois-Offaly Garda Division,Burglary and related offences,652.0
2017,Laois-Offaly Garda Division,Controlled drug offences,792.0
2017,Laois-Offaly Garda Division,Damage to property and to the environment  offences,775.0
2017,Laois-Offaly Garda Division,Dangerous or negligent acts,1262.0
2017,Laois-Offaly Garda Division,"Fraud, deception and related offences",179.0
2017,Laois-Offaly Garda Division,Homicide & related offences,2.0
2017,Laois-Offaly Garda Division,Kidnapping and related offences,4.0
2017,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",254.0
2017,Laois-Offaly Garda Division,Offences not elsewhere classified,77.0
2017,Laois-Offaly Garda Division,Public order and other social code offences,774.0
2017,Laois-Offaly Garda Division,Road and traffic offences,2690.0
2017,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",46.0
2017,Laois-Offaly Garda Division,Sexual offences,119.0
2017,Laois-Offaly Garda Division,Theft and related offences,1555.0
2017,Laois-Offaly Garda Division,Weapons and explosives offences,94.0
2018,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",809.0
2018,Laois-Offaly Garda Division,Burglary and related offences,450.0
2018,Laois-Offaly Garda Division,Controlled drug offences,986.0
2018,Laois-Offaly Garda Division,Damage to property and to the environment  offences,699.0
2018,Laois-Offaly Garda Division,Dangerous or negligent acts,1130.0
2018,Laois-Offaly Garda Division,"Fraud, deception and related offences",175.0
2018,Laois-Offaly Garda Division,Homicide & related offences,1.0
2018,Laois-Offaly Garda Division,Kidnapping and related offences,4.0
2018,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",353.0
2018,Laois-Offaly Garda Division,Offences not elsewhere classified,91.0
2018,Laois-Offaly Garda Division,Public order and other social code offences,815.0
2018,Laois-Offaly Garda Division,Road and traffic offences,2282.0
