Quarter,Garda Division,Type of Offence,VALUE
2008Q4,Laois-Offaly Garda Division,Theft and related offences,489.0
2008Q4,Laois-Offaly Garda Division,Weapons and explosives offences,36.0
2009Q1,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",154.0
2009Q1,Laois-Offaly Garda Division,Burglary and related offences,186.0
2009Q1,Laois-Offaly Garda Division,Controlled drug offences,155.0
2009Q1,Laois-Offaly Garda Division,Damage to property and to the environment  offences,281.0
2009Q1,Laois-Offaly Garda Division,Dangerous or negligent acts,964.0
2009Q1,Laois-Offaly Garda Division,"Fraud, deception and related offences",47.0
2009Q1,Laois-Offaly Garda Division,Homicide & related offences,0.0
2009Q1,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2009Q1,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",59.0
2009Q1,Laois-Offaly Garda Division,Offences not elsewhere classified,21.0
2009Q1,Laois-Offaly Garda Division,Public order and other social code offences,301.0
2009Q1,Laois-Offaly Garda Division,Road and traffic offences,924.0
2009Q1,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",13.0
2009Q1,Laois-Offaly Garda Division,Sexual offences,10.0
2009Q1,Laois-Offaly Garda Division,Theft and related offences,450.0
2009Q1,Laois-Offaly Garda Division,Weapons and explosives offences,23.0
2009Q2,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",139.0
2009Q2,Laois-Offaly Garda Division,Burglary and related offences,146.0
2009Q2,Laois-Offaly Garda Division,Controlled drug offences,108.0
2009Q2,Laois-Offaly Garda Division,Damage to property and to the environment  offences,274.0
2009Q2,Laois-Offaly Garda Division,Dangerous or negligent acts,632.0
2009Q2,Laois-Offaly Garda Division,"Fraud, deception and related offences",40.0
2009Q2,Laois-Offaly Garda Division,Homicide & related offences,1.0
2009Q2,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2009Q2,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2009Q2,Laois-Offaly Garda Division,Offences not elsewhere classified,18.0
2009Q2,Laois-Offaly Garda Division,Public order and other social code offences,317.0
2009Q2,Laois-Offaly Garda Division,Road and traffic offences,822.0
2009Q2,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",6.0
2009Q2,Laois-Offaly Garda Division,Sexual offences,10.0
2009Q2,Laois-Offaly Garda Division,Theft and related offences,494.0
2009Q2,Laois-Offaly Garda Division,Weapons and explosives offences,26.0
2009Q3,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",138.0
2009Q3,Laois-Offaly Garda Division,Burglary and related offences,213.0
2009Q3,Laois-Offaly Garda Division,Controlled drug offences,273.0
2009Q3,Laois-Offaly Garda Division,Damage to property and to the environment  offences,276.0
2009Q3,Laois-Offaly Garda Division,Dangerous or negligent acts,377.0
2009Q3,Laois-Offaly Garda Division,"Fraud, deception and related offences",34.0
2009Q3,Laois-Offaly Garda Division,Homicide & related offences,0.0
2009Q3,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2009Q3,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2009Q3,Laois-Offaly Garda Division,Offences not elsewhere classified,22.0
2009Q3,Laois-Offaly Garda Division,Public order and other social code offences,355.0
2009Q3,Laois-Offaly Garda Division,Road and traffic offences,723.0
2009Q3,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",7.0
2009Q3,Laois-Offaly Garda Division,Sexual offences,9.0
2009Q3,Laois-Offaly Garda Division,Theft and related offences,465.0
2009Q3,Laois-Offaly Garda Division,Weapons and explosives offences,25.0
2009Q4,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",161.0
2009Q4,Laois-Offaly Garda Division,Burglary and related offences,154.0
2009Q4,Laois-Offaly Garda Division,Controlled drug offences,99.0
2009Q4,Laois-Offaly Garda Division,Damage to property and to the environment  offences,266.0
2009Q4,Laois-Offaly Garda Division,Dangerous or negligent acts,213.0
2009Q4,Laois-Offaly Garda Division,"Fraud, deception and related offences",35.0
2009Q4,Laois-Offaly Garda Division,Homicide & related offences,1.0
2009Q4,Laois-Offaly Garda Division,Kidnapping and related offences,1.0
2009Q4,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",44.0
2009Q4,Laois-Offaly Garda Division,Offences not elsewhere classified,23.0
2009Q4,Laois-Offaly Garda Division,Public order and other social code offences,326.0
2009Q4,Laois-Offaly Garda Division,Road and traffic offences,655.0
2009Q4,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",12.0
2009Q4,Laois-Offaly Garda Division,Sexual offences,13.0
2009Q4,Laois-Offaly Garda Division,Theft and related offences,430.0
2009Q4,Laois-Offaly Garda Division,Weapons and explosives offences,46.0
2010Q1,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",118.0
2010Q1,Laois-Offaly Garda Division,Burglary and related offences,191.0
2010Q1,Laois-Offaly Garda Division,Controlled drug offences,101.0
2010Q1,Laois-Offaly Garda Division,Damage to property and to the environment  offences,218.0
2010Q1,Laois-Offaly Garda Division,Dangerous or negligent acts,295.0
2010Q1,Laois-Offaly Garda Division,"Fraud, deception and related offences",29.0
2010Q1,Laois-Offaly Garda Division,Homicide & related offences,0.0
2010Q1,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2010Q1,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2010Q1,Laois-Offaly Garda Division,Offences not elsewhere classified,33.0
2010Q1,Laois-Offaly Garda Division,Public order and other social code offences,300.0
2010Q1,Laois-Offaly Garda Division,Road and traffic offences,744.0
2010Q1,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",12.0
2010Q1,Laois-Offaly Garda Division,Sexual offences,6.0
2010Q1,Laois-Offaly Garda Division,Theft and related offences,465.0
2010Q1,Laois-Offaly Garda Division,Weapons and explosives offences,20.0
2010Q2,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",150.0
2010Q2,Laois-Offaly Garda Division,Burglary and related offences,170.0
2010Q2,Laois-Offaly Garda Division,Controlled drug offences,110.0
2010Q2,Laois-Offaly Garda Division,Damage to property and to the environment  offences,265.0
2010Q2,Laois-Offaly Garda Division,Dangerous or negligent acts,346.0
2010Q2,Laois-Offaly Garda Division,"Fraud, deception and related offences",37.0
2010Q2,Laois-Offaly Garda Division,Homicide & related offences,0.0
2010Q2,Laois-Offaly Garda Division,Kidnapping and related offences,2.0
2010Q2,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",42.0
2010Q2,Laois-Offaly Garda Division,Offences not elsewhere classified,12.0
2010Q2,Laois-Offaly Garda Division,Public order and other social code offences,296.0
2010Q2,Laois-Offaly Garda Division,Road and traffic offences,792.0
2010Q2,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",8.0
2010Q2,Laois-Offaly Garda Division,Sexual offences,20.0
2010Q2,Laois-Offaly Garda Division,Theft and related offences,457.0
2010Q2,Laois-Offaly Garda Division,Weapons and explosives offences,29.0
2010Q3,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",143.0
2010Q3,Laois-Offaly Garda Division,Burglary and related offences,168.0
2010Q3,Laois-Offaly Garda Division,Controlled drug offences,284.0
2010Q3,Laois-Offaly Garda Division,Damage to property and to the environment  offences,247.0
2010Q3,Laois-Offaly Garda Division,Dangerous or negligent acts,236.0
2010Q3,Laois-Offaly Garda Division,"Fraud, deception and related offences",30.0
2010Q3,Laois-Offaly Garda Division,Homicide & related offences,1.0
2010Q3,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2010Q3,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2010Q3,Laois-Offaly Garda Division,Offences not elsewhere classified,21.0
2010Q3,Laois-Offaly Garda Division,Public order and other social code offences,347.0
2010Q3,Laois-Offaly Garda Division,Road and traffic offences,514.0
2010Q3,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",9.0
2010Q3,Laois-Offaly Garda Division,Sexual offences,10.0
2010Q3,Laois-Offaly Garda Division,Theft and related offences,470.0
2010Q3,Laois-Offaly Garda Division,Weapons and explosives offences,19.0
2010Q4,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",121.0
2010Q4,Laois-Offaly Garda Division,Burglary and related offences,230.0
2010Q4,Laois-Offaly Garda Division,Controlled drug offences,109.0
2010Q4,Laois-Offaly Garda Division,Damage to property and to the environment  offences,255.0
2010Q4,Laois-Offaly Garda Division,Dangerous or negligent acts,260.0
2010Q4,Laois-Offaly Garda Division,"Fraud, deception and related offences",34.0
2010Q4,Laois-Offaly Garda Division,Homicide & related offences,0.0
2010Q4,Laois-Offaly Garda Division,Kidnapping and related offences,1.0
2010Q4,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2010Q4,Laois-Offaly Garda Division,Offences not elsewhere classified,18.0
2010Q4,Laois-Offaly Garda Division,Public order and other social code offences,340.0
2010Q4,Laois-Offaly Garda Division,Road and traffic offences,457.0
2010Q4,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",9.0
2010Q4,Laois-Offaly Garda Division,Sexual offences,16.0
2010Q4,Laois-Offaly Garda Division,Theft and related offences,445.0
2010Q4,Laois-Offaly Garda Division,Weapons and explosives offences,40.0
2011Q1,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",129.0
2011Q1,Laois-Offaly Garda Division,Burglary and related offences,200.0
2011Q1,Laois-Offaly Garda Division,Controlled drug offences,75.0
2011Q1,Laois-Offaly Garda Division,Damage to property and to the environment  offences,240.0
2011Q1,Laois-Offaly Garda Division,Dangerous or negligent acts,281.0
2011Q1,Laois-Offaly Garda Division,"Fraud, deception and related offences",53.0
2011Q1,Laois-Offaly Garda Division,Homicide & related offences,0.0
2011Q1,Laois-Offaly Garda Division,Kidnapping and related offences,1.0
2011Q1,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2011Q1,Laois-Offaly Garda Division,Offences not elsewhere classified,31.0
2011Q1,Laois-Offaly Garda Division,Public order and other social code offences,267.0
2011Q1,Laois-Offaly Garda Division,Road and traffic offences,567.0
2011Q1,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",19.0
2011Q1,Laois-Offaly Garda Division,Sexual offences,19.0
2011Q1,Laois-Offaly Garda Division,Theft and related offences,426.0
2011Q1,Laois-Offaly Garda Division,Weapons and explosives offences,11.0
2011Q2,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",137.0
2011Q2,Laois-Offaly Garda Division,Burglary and related offences,223.0
2011Q2,Laois-Offaly Garda Division,Controlled drug offences,104.0
2011Q2,Laois-Offaly Garda Division,Damage to property and to the environment  offences,230.0
2011Q2,Laois-Offaly Garda Division,Dangerous or negligent acts,410.0
2011Q2,Laois-Offaly Garda Division,"Fraud, deception and related offences",29.0
2011Q2,Laois-Offaly Garda Division,Homicide & related offences,1.0
2011Q2,Laois-Offaly Garda Division,Kidnapping and related offences,1.0
2011Q2,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2011Q2,Laois-Offaly Garda Division,Offences not elsewhere classified,16.0
2011Q2,Laois-Offaly Garda Division,Public order and other social code offences,270.0
2011Q2,Laois-Offaly Garda Division,Road and traffic offences,635.0
2011Q2,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",6.0
2011Q2,Laois-Offaly Garda Division,Sexual offences,16.0
2011Q2,Laois-Offaly Garda Division,Theft and related offences,434.0
2011Q2,Laois-Offaly Garda Division,Weapons and explosives offences,18.0
2011Q3,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",112.0
2011Q3,Laois-Offaly Garda Division,Burglary and related offences,236.0
2011Q3,Laois-Offaly Garda Division,Controlled drug offences,281.0
2011Q3,Laois-Offaly Garda Division,Damage to property and to the environment  offences,225.0
2011Q3,Laois-Offaly Garda Division,Dangerous or negligent acts,314.0
2011Q3,Laois-Offaly Garda Division,"Fraud, deception and related offences",36.0
2011Q3,Laois-Offaly Garda Division,Homicide & related offences,0.0
2011Q3,Laois-Offaly Garda Division,Kidnapping and related offences,2.0
2011Q3,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2011Q3,Laois-Offaly Garda Division,Offences not elsewhere classified,20.0
2011Q3,Laois-Offaly Garda Division,Public order and other social code offences,268.0
2011Q3,Laois-Offaly Garda Division,Road and traffic offences,526.0
2011Q3,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",8.0
2011Q3,Laois-Offaly Garda Division,Sexual offences,12.0
2011Q3,Laois-Offaly Garda Division,Theft and related offences,474.0
2011Q3,Laois-Offaly Garda Division,Weapons and explosives offences,19.0
2011Q4,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",120.0
2011Q4,Laois-Offaly Garda Division,Burglary and related offences,330.0
2011Q4,Laois-Offaly Garda Division,Controlled drug offences,91.0
2011Q4,Laois-Offaly Garda Division,Damage to property and to the environment  offences,243.0
2011Q4,Laois-Offaly Garda Division,Dangerous or negligent acts,302.0
2011Q4,Laois-Offaly Garda Division,"Fraud, deception and related offences",38.0
2011Q4,Laois-Offaly Garda Division,Homicide & related offences,0.0
2011Q4,Laois-Offaly Garda Division,Kidnapping and related offences,1.0
2011Q4,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2011Q4,Laois-Offaly Garda Division,Offences not elsewhere classified,27.0
2011Q4,Laois-Offaly Garda Division,Public order and other social code offences,275.0
2011Q4,Laois-Offaly Garda Division,Road and traffic offences,464.0
2011Q4,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",13.0
2011Q4,Laois-Offaly Garda Division,Sexual offences,12.0
2011Q4,Laois-Offaly Garda Division,Theft and related offences,367.0
2011Q4,Laois-Offaly Garda Division,Weapons and explosives offences,33.0
2012Q1,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2012Q1,Laois-Offaly Garda Division,Burglary and related offences,292.0
2012Q1,Laois-Offaly Garda Division,Controlled drug offences,83.0
2012Q1,Laois-Offaly Garda Division,Damage to property and to the environment  offences,234.0
2012Q1,Laois-Offaly Garda Division,Dangerous or negligent acts,299.0
2012Q1,Laois-Offaly Garda Division,"Fraud, deception and related offences",23.0
2012Q1,Laois-Offaly Garda Division,Homicide & related offences,0.0
2012Q1,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2012Q1,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",58.0
2012Q1,Laois-Offaly Garda Division,Offences not elsewhere classified,36.0
2012Q1,Laois-Offaly Garda Division,Public order and other social code offences,243.0
2012Q1,Laois-Offaly Garda Division,Road and traffic offences,673.0
2012Q1,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",9.0
2012Q1,Laois-Offaly Garda Division,Sexual offences,19.0
2012Q1,Laois-Offaly Garda Division,Theft and related offences,397.0
2012Q1,Laois-Offaly Garda Division,Weapons and explosives offences,18.0
2012Q2,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",139.0
2012Q2,Laois-Offaly Garda Division,Burglary and related offences,185.0
2012Q2,Laois-Offaly Garda Division,Controlled drug offences,106.0
2012Q2,Laois-Offaly Garda Division,Damage to property and to the environment  offences,191.0
2012Q2,Laois-Offaly Garda Division,Dangerous or negligent acts,429.0
2012Q2,Laois-Offaly Garda Division,"Fraud, deception and related offences",33.0
2012Q2,Laois-Offaly Garda Division,Homicide & related offences,0.0
2012Q2,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2012Q2,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2012Q2,Laois-Offaly Garda Division,Offences not elsewhere classified,33.0
2012Q2,Laois-Offaly Garda Division,Public order and other social code offences,253.0
2012Q2,Laois-Offaly Garda Division,Road and traffic offences,662.0
2012Q2,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",7.0
2012Q2,Laois-Offaly Garda Division,Sexual offences,15.0
2012Q2,Laois-Offaly Garda Division,Theft and related offences,431.0
2012Q2,Laois-Offaly Garda Division,Weapons and explosives offences,21.0
2012Q3,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",135.0
2012Q3,Laois-Offaly Garda Division,Burglary and related offences,273.0
2012Q3,Laois-Offaly Garda Division,Controlled drug offences,268.0
2012Q3,Laois-Offaly Garda Division,Damage to property and to the environment  offences,217.0
2012Q3,Laois-Offaly Garda Division,Dangerous or negligent acts,242.0
2012Q3,Laois-Offaly Garda Division,"Fraud, deception and related offences",31.0
2012Q3,Laois-Offaly Garda Division,Homicide & related offences,2.0
2012Q3,Laois-Offaly Garda Division,Kidnapping and related offences,2.0
2012Q3,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2012Q3,Laois-Offaly Garda Division,Offences not elsewhere classified,19.0
2012Q3,Laois-Offaly Garda Division,Public order and other social code offences,225.0
2012Q3,Laois-Offaly Garda Division,Road and traffic offences,519.0
2012Q3,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",5.0
2012Q3,Laois-Offaly Garda Division,Sexual offences,20.0
2012Q3,Laois-Offaly Garda Division,Theft and related offences,404.0
2012Q3,Laois-Offaly Garda Division,Weapons and explosives offences,24.0
2012Q4,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2012Q4,Laois-Offaly Garda Division,Burglary and related offences,237.0
2012Q4,Laois-Offaly Garda Division,Controlled drug offences,79.0
2012Q4,Laois-Offaly Garda Division,Damage to property and to the environment  offences,221.0
2012Q4,Laois-Offaly Garda Division,Dangerous or negligent acts,208.0
2012Q4,Laois-Offaly Garda Division,"Fraud, deception and related offences",26.0
2012Q4,Laois-Offaly Garda Division,Homicide & related offences,1.0
2012Q4,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2012Q4,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2012Q4,Laois-Offaly Garda Division,Offences not elsewhere classified,33.0
2012Q4,Laois-Offaly Garda Division,Public order and other social code offences,230.0
2012Q4,Laois-Offaly Garda Division,Road and traffic offences,545.0
2012Q4,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",10.0
2012Q4,Laois-Offaly Garda Division,Sexual offences,18.0
2012Q4,Laois-Offaly Garda Division,Theft and related offences,434.0
2012Q4,Laois-Offaly Garda Division,Weapons and explosives offences,26.0
2013Q1,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",125.0
2013Q1,Laois-Offaly Garda Division,Burglary and related offences,262.0
2013Q1,Laois-Offaly Garda Division,Controlled drug offences,84.0
2013Q1,Laois-Offaly Garda Division,Damage to property and to the environment  offences,213.0
2013Q1,Laois-Offaly Garda Division,Dangerous or negligent acts,161.0
2013Q1,Laois-Offaly Garda Division,"Fraud, deception and related offences",34.0
2013Q1,Laois-Offaly Garda Division,Homicide & related offences,1.0
2013Q1,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2013Q1,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2013Q1,Laois-Offaly Garda Division,Offences not elsewhere classified,25.0
2013Q1,Laois-Offaly Garda Division,Public order and other social code offences,201.0
2013Q1,Laois-Offaly Garda Division,Road and traffic offences,391.0
2013Q1,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",12.0
2013Q1,Laois-Offaly Garda Division,Sexual offences,16.0
2013Q1,Laois-Offaly Garda Division,Theft and related offences,504.0
2013Q1,Laois-Offaly Garda Division,Weapons and explosives offences,18.0
2013Q2,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",125.0
2013Q2,Laois-Offaly Garda Division,Burglary and related offences,224.0
2013Q2,Laois-Offaly Garda Division,Controlled drug offences,96.0
2013Q2,Laois-Offaly Garda Division,Damage to property and to the environment  offences,222.0
2013Q2,Laois-Offaly Garda Division,Dangerous or negligent acts,396.0
2013Q2,Laois-Offaly Garda Division,"Fraud, deception and related offences",40.0
2013Q2,Laois-Offaly Garda Division,Homicide & related offences,0.0
2013Q2,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2013Q2,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2013Q2,Laois-Offaly Garda Division,Offences not elsewhere classified,22.0
2013Q2,Laois-Offaly Garda Division,Public order and other social code offences,176.0
2013Q2,Laois-Offaly Garda Division,Road and traffic offences,541.0
2013Q2,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",10.0
2013Q2,Laois-Offaly Garda Division,Sexual offences,20.0
2013Q2,Laois-Offaly Garda Division,Theft and related offences,508.0
2013Q2,Laois-Offaly Garda Division,Weapons and explosives offences,25.0
2013Q3,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",109.0
2013Q3,Laois-Offaly Garda Division,Burglary and related offences,268.0
2013Q3,Laois-Offaly Garda Division,Controlled drug offences,324.0
2013Q3,Laois-Offaly Garda Division,Damage to property and to the environment  offences,217.0
2013Q3,Laois-Offaly Garda Division,Dangerous or negligent acts,358.0
2013Q3,Laois-Offaly Garda Division,"Fraud, deception and related offences",31.0
2013Q3,Laois-Offaly Garda Division,Homicide & related offences,0.0
2013Q3,Laois-Offaly Garda Division,Kidnapping and related offences,3.0
2013Q3,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2013Q3,Laois-Offaly Garda Division,Offences not elsewhere classified,26.0
2013Q3,Laois-Offaly Garda Division,Public order and other social code offences,211.0
2013Q3,Laois-Offaly Garda Division,Road and traffic offences,455.0
2013Q3,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",9.0
2013Q3,Laois-Offaly Garda Division,Sexual offences,10.0
2013Q3,Laois-Offaly Garda Division,Theft and related offences,543.0
2013Q3,Laois-Offaly Garda Division,Weapons and explosives offences,22.0
2013Q4,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",111.0
2013Q4,Laois-Offaly Garda Division,Burglary and related offences,304.0
2013Q4,Laois-Offaly Garda Division,Controlled drug offences,98.0
2013Q4,Laois-Offaly Garda Division,Damage to property and to the environment  offences,225.0
2013Q4,Laois-Offaly Garda Division,Dangerous or negligent acts,375.0
2013Q4,Laois-Offaly Garda Division,"Fraud, deception and related offences",32.0
2013Q4,Laois-Offaly Garda Division,Homicide & related offences,0.0
2013Q4,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2013Q4,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2013Q4,Laois-Offaly Garda Division,Offences not elsewhere classified,20.0
2013Q4,Laois-Offaly Garda Division,Public order and other social code offences,247.0
2013Q4,Laois-Offaly Garda Division,Road and traffic offences,477.0
2013Q4,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",12.0
2013Q4,Laois-Offaly Garda Division,Sexual offences,17.0
2013Q4,Laois-Offaly Garda Division,Theft and related offences,551.0
2013Q4,Laois-Offaly Garda Division,Weapons and explosives offences,21.0
2014Q1,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",109.0
2014Q1,Laois-Offaly Garda Division,Burglary and related offences,236.0
2014Q1,Laois-Offaly Garda Division,Controlled drug offences,82.0
2014Q1,Laois-Offaly Garda Division,Damage to property and to the environment  offences,172.0
2014Q1,Laois-Offaly Garda Division,Dangerous or negligent acts,279.0
2014Q1,Laois-Offaly Garda Division,"Fraud, deception and related offences",27.0
2014Q1,Laois-Offaly Garda Division,Homicide & related offences,3.0
2014Q1,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2014Q1,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2014Q1,Laois-Offaly Garda Division,Offences not elsewhere classified,24.0
2014Q1,Laois-Offaly Garda Division,Public order and other social code offences,198.0
2014Q1,Laois-Offaly Garda Division,Road and traffic offences,557.0
2014Q1,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",4.0
2014Q1,Laois-Offaly Garda Division,Sexual offences,20.0
2014Q1,Laois-Offaly Garda Division,Theft and related offences,489.0
2014Q1,Laois-Offaly Garda Division,Weapons and explosives offences,9.0
2014Q2,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",121.0
2014Q2,Laois-Offaly Garda Division,Burglary and related offences,243.0
2014Q2,Laois-Offaly Garda Division,Controlled drug offences,114.0
2014Q2,Laois-Offaly Garda Division,Damage to property and to the environment  offences,186.0
2014Q2,Laois-Offaly Garda Division,Dangerous or negligent acts,352.0
2014Q2,Laois-Offaly Garda Division,"Fraud, deception and related offences",32.0
2014Q2,Laois-Offaly Garda Division,Homicide & related offences,1.0
2014Q2,Laois-Offaly Garda Division,Kidnapping and related offences,1.0
2014Q2,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",60.0
2014Q2,Laois-Offaly Garda Division,Offences not elsewhere classified,25.0
2014Q2,Laois-Offaly Garda Division,Public order and other social code offences,176.0
2014Q2,Laois-Offaly Garda Division,Road and traffic offences,612.0
2014Q2,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",3.0
2014Q2,Laois-Offaly Garda Division,Sexual offences,18.0
2014Q2,Laois-Offaly Garda Division,Theft and related offences,454.0
2014Q2,Laois-Offaly Garda Division,Weapons and explosives offences,13.0
2014Q3,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",134.0
2014Q3,Laois-Offaly Garda Division,Burglary and related offences,292.0
2014Q3,Laois-Offaly Garda Division,Controlled drug offences,398.0
2014Q3,Laois-Offaly Garda Division,Damage to property and to the environment  offences,202.0
2014Q3,Laois-Offaly Garda Division,Dangerous or negligent acts,338.0
2014Q3,Laois-Offaly Garda Division,"Fraud, deception and related offences",33.0
2014Q3,Laois-Offaly Garda Division,Homicide & related offences,0.0
2014Q3,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2014Q3,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",27.0
2014Q3,Laois-Offaly Garda Division,Offences not elsewhere classified,17.0
2014Q3,Laois-Offaly Garda Division,Public order and other social code offences,193.0
2014Q3,Laois-Offaly Garda Division,Road and traffic offences,461.0
2014Q3,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",6.0
2014Q3,Laois-Offaly Garda Division,Sexual offences,8.0
2014Q3,Laois-Offaly Garda Division,Theft and related offences,571.0
2014Q3,Laois-Offaly Garda Division,Weapons and explosives offences,21.0
2014Q4,Laois-Offaly Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",128.0
2014Q4,Laois-Offaly Garda Division,Burglary and related offences,316.0
2014Q4,Laois-Offaly Garda Division,Controlled drug offences,68.0
2014Q4,Laois-Offaly Garda Division,Damage to property and to the environment  offences,214.0
2014Q4,Laois-Offaly Garda Division,Dangerous or negligent acts,250.0
2014Q4,Laois-Offaly Garda Division,"Fraud, deception and related offences",33.0
2014Q4,Laois-Offaly Garda Division,Homicide & related offences,0.0
2014Q4,Laois-Offaly Garda Division,Kidnapping and related offences,0.0
2014Q4,Laois-Offaly Garda Division,"Offences against government, justice procedures and organisation of crime",51.0
2014Q4,Laois-Offaly Garda Division,Offences not elsewhere classified,14.0
2014Q4,Laois-Offaly Garda Division,Public order and other social code offences,178.0
2014Q4,Laois-Offaly Garda Division,Road and traffic offences,406.0
2014Q4,Laois-Offaly Garda Division,"Robbery, extortion and hijacking offences",13.0
2014Q4,Laois-Offaly Garda Division,Sexual offences,12.0
2014Q4,Laois-Offaly Garda Division,Theft and related offences,528.0
2014Q4,Laois-Offaly Garda Division,Weapons and explosives offences,12.0
