Year,Garda Division,Type of Offence,VALUE
2007,Galway Garda Division,Other assault (035),624.0
2007,Galway Garda Division,Other drug offences (103),11.0
2007,Galway Garda Division,Other road offences (1433),1734.0
2007,Galway Garda Division,Other sexual offences (022),1.0
2007,Galway Garda Division,"Other thefts, handling stolen property (084)",1795.0
2007,Galway Garda Division,Perverting the course of justice (153),6.0
2007,Galway Garda Division,Possession of a firearm (1122),13.0
2007,Galway Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",6.0
2007,Galway Garda Division,Possession of drugs for personal use (1022),387.0
2007,Galway Garda Division,Possession of drugs for sale or supply (1021),100.0
2007,Galway Garda Division,Prostitution offences (134),0.0
2007,Galway Garda Division,Public order and other social code offences (13),3033.0
2007,Galway Garda Division,Public service vehicle offences (1442),74.0
2007,Galway Garda Division,Rape and sexual assault (021),63.0
2007,Galway Garda Division,"Regulated betting/money, collection/trading offences (135)",31.0
2007,Galway Garda Division,Road and traffic offences (14),4192.0
2007,Galway Garda Division,Road transport - carriage of goods offences (1441),88.0
2007,Galway Garda Division,Roadworthiness/regulatory offences (143),62.0
2007,Galway Garda Division,Robbery from the person (0613),27.0
2007,Galway Garda Division,Robbery of an establishment or institution (0611),11.0
2007,Galway Garda Division,Robbery of cash or goods in transit (0612),1.0
2007,Galway Garda Division,"Robbery, extortion and hijacking offences (06)",45.0
2007,Galway Garda Division,Sexual offences (02),64.0
2007,Galway Garda Division,Social code offences (n.e.c.) (136),29.0
2007,Galway Garda Division,Speeding (0415),882.0
2007,Galway Garda Division,Theft and related offences (08),3154.0
2007,Galway Garda Division,Theft from person (0821),101.0
2007,Galway Garda Division,Theft from shop (0822),862.0
2007,Galway Garda Division,Theft/taking of vehicle and related offences (081),396.0
2007,Galway Garda Division,Threat to kill or cause serious harm (0313),0.0
2007,Galway Garda Division,Trespass offences (132),130.0
2007,Galway Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2007,Galway Garda Division,Vehicle tax/registration offences (142),1089.0
2007,Galway Garda Division,Weapons and explosives offences (11),94.0
2008,Galway Garda Division,"Abandoning a child, child neglect and cruelty (0422)",34.0
2008,Galway Garda Division,Abduction of person under 16 years of age (0512),1.0
2008,Galway Garda Division,Aggravated burglary (0711),8.0
2008,Galway Garda Division,Arson (1211),125.0
2008,Galway Garda Division,"Assault causing harm, poisoning (034)",188.0
2008,Galway Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",1042.0
2008,Galway Garda Division,Blackmail or extortion (0621),0.0
2008,Galway Garda Division,Burglary (not aggravated) (0712),1042.0
2008,Galway Garda Division,Burglary and related offences (07),1060.0
2008,Galway Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2008,Galway Garda Division,Controlled drug offences (10),607.0
2008,Galway Garda Division,Criminal damage (not arson) (1212),1822.0
2008,Galway Garda Division,Cultivation or manufacture of drugs (1012),12.0
2008,Galway Garda Division,Damage to property and to the environment  offences (12),1957.0
2008,Galway Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2008,Galway Garda Division,Dangerous driving leading to death (012),6.0
