Quarter,Garda Division,Type of Offence,VALUE
2005Q3,D.M.R. Southern Garda Division,Homicide & related offences,0.0
2005Q3,D.M.R. Southern Garda Division,Kidnapping and related offences,1.0
2005Q3,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",133.0
2005Q3,D.M.R. Southern Garda Division,Offences not elsewhere classified,17.0
2005Q3,D.M.R. Southern Garda Division,Public order and other social code offences,842.0
2005Q3,D.M.R. Southern Garda Division,Road and traffic offences,1810.0
2005Q3,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",35.0
2005Q3,D.M.R. Southern Garda Division,Sexual offences,22.0
2005Q3,D.M.R. Southern Garda Division,Theft and related offences,1437.0
2005Q3,D.M.R. Southern Garda Division,Weapons and explosives offences,48.0
2005Q4,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",141.0
2005Q4,D.M.R. Southern Garda Division,Burglary and related offences,598.0
2005Q4,D.M.R. Southern Garda Division,Controlled drug offences,192.0
2005Q4,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,1086.0
2005Q4,D.M.R. Southern Garda Division,Dangerous or negligent acts,275.0
2005Q4,D.M.R. Southern Garda Division,"Fraud, deception and related offences",58.0
2005Q4,D.M.R. Southern Garda Division,Homicide & related offences,2.0
2005Q4,D.M.R. Southern Garda Division,Kidnapping and related offences,2.0
2005Q4,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",142.0
2005Q4,D.M.R. Southern Garda Division,Offences not elsewhere classified,8.0
2005Q4,D.M.R. Southern Garda Division,Public order and other social code offences,666.0
2005Q4,D.M.R. Southern Garda Division,Road and traffic offences,1770.0
2005Q4,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",63.0
2005Q4,D.M.R. Southern Garda Division,Sexual offences,25.0
2005Q4,D.M.R. Southern Garda Division,Theft and related offences,1495.0
2005Q4,D.M.R. Southern Garda Division,Weapons and explosives offences,50.0
2006Q1,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",207.0
2006Q1,D.M.R. Southern Garda Division,Burglary and related offences,595.0
2006Q1,D.M.R. Southern Garda Division,Controlled drug offences,249.0
2006Q1,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,987.0
2006Q1,D.M.R. Southern Garda Division,Dangerous or negligent acts,371.0
2006Q1,D.M.R. Southern Garda Division,"Fraud, deception and related offences",67.0
2006Q1,D.M.R. Southern Garda Division,Homicide & related offences,2.0
2006Q1,D.M.R. Southern Garda Division,Kidnapping and related offences,2.0
2006Q1,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",145.0
2006Q1,D.M.R. Southern Garda Division,Offences not elsewhere classified,8.0
2006Q1,D.M.R. Southern Garda Division,Public order and other social code offences,667.0
2006Q1,D.M.R. Southern Garda Division,Road and traffic offences,1734.0
2006Q1,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",59.0
2006Q1,D.M.R. Southern Garda Division,Sexual offences,15.0
2006Q1,D.M.R. Southern Garda Division,Theft and related offences,1449.0
2006Q1,D.M.R. Southern Garda Division,Weapons and explosives offences,54.0
2006Q2,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",187.0
2006Q2,D.M.R. Southern Garda Division,Burglary and related offences,476.0
2006Q2,D.M.R. Southern Garda Division,Controlled drug offences,230.0
2006Q2,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,891.0
2006Q2,D.M.R. Southern Garda Division,Dangerous or negligent acts,614.0
2006Q2,D.M.R. Southern Garda Division,"Fraud, deception and related offences",40.0
2006Q2,D.M.R. Southern Garda Division,Homicide & related offences,2.0
2006Q2,D.M.R. Southern Garda Division,Kidnapping and related offences,1.0
2006Q2,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",193.0
2006Q2,D.M.R. Southern Garda Division,Offences not elsewhere classified,8.0
2006Q2,D.M.R. Southern Garda Division,Public order and other social code offences,688.0
2006Q2,D.M.R. Southern Garda Division,Road and traffic offences,2895.0
2006Q2,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",63.0
2006Q2,D.M.R. Southern Garda Division,Sexual offences,29.0
2006Q2,D.M.R. Southern Garda Division,Theft and related offences,1260.0
2006Q2,D.M.R. Southern Garda Division,Weapons and explosives offences,57.0
2006Q3,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",209.0
2006Q3,D.M.R. Southern Garda Division,Burglary and related offences,427.0
2006Q3,D.M.R. Southern Garda Division,Controlled drug offences,248.0
2006Q3,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,861.0
2006Q3,D.M.R. Southern Garda Division,Dangerous or negligent acts,584.0
2006Q3,D.M.R. Southern Garda Division,"Fraud, deception and related offences",64.0
2006Q3,D.M.R. Southern Garda Division,Homicide & related offences,1.0
2006Q3,D.M.R. Southern Garda Division,Kidnapping and related offences,1.0
2006Q3,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime",146.0
2006Q3,D.M.R. Southern Garda Division,Offences not elsewhere classified,13.0
2006Q3,D.M.R. Southern Garda Division,Public order and other social code offences,687.0
2006Q3,D.M.R. Southern Garda Division,Road and traffic offences,2771.0
2006Q3,D.M.R. Southern Garda Division,"Robbery, extortion and hijacking offences",30.0
2006Q3,D.M.R. Southern Garda Division,Sexual offences,15.0
2006Q3,D.M.R. Southern Garda Division,Theft and related offences,1229.0
2006Q3,D.M.R. Southern Garda Division,Weapons and explosives offences,50.0
2006Q4,D.M.R. Southern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",208.0
2006Q4,D.M.R. Southern Garda Division,Burglary and related offences,458.0
2006Q4,D.M.R. Southern Garda Division,Controlled drug offences,235.0
2006Q4,D.M.R. Southern Garda Division,Damage to property and to the environment  offences,852.0
2006Q4,D.M.R. Southern Garda Division,Dangerous or negligent acts,591.0
2006Q4,D.M.R. Southern Garda Division,"Fraud, deception and related offences",67.0
