Year,Garda Division,Type of Offence,VALUE
2005,D.M.R. Southern Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",745.0
2005,D.M.R. Southern Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),3.0
2005,D.M.R. Southern Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),742.0
2005,D.M.R. Southern Garda Division,Endangering traffic offences (0425),7.0
2005,D.M.R. Southern Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2005,D.M.R. Southern Garda Division,"Explosives, chemical weapons offences (111)",2.0
2005,D.M.R. Southern Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2005,D.M.R. Southern Garda Division,False imprisonment (0511),2.0
2005,D.M.R. Southern Garda Division,Fireworks offences (114),0.0
2005,D.M.R. Southern Garda Division,"Fraud, deception and related offences (09)",202.0
2005,D.M.R. Southern Garda Division,Harassment and related offences (033),67.0
2005,D.M.R. Southern Garda Division,Homicide & related offences (01),3.0
2005,D.M.R. Southern Garda Division,Human trafficking offences (0513),0.0
2005,D.M.R. Southern Garda Division,Importation of drugs (1011),0.0
2005,D.M.R. Southern Garda Division,Infanticide (0113),0.0
2005,D.M.R. Southern Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",1834.0
2005,D.M.R. Southern Garda Division,Kidnapping and related offences (05),4.0
2005,D.M.R. Southern Garda Division,Light rail offences (Luas) (1443),0.0
2005,D.M.R. Southern Garda Division,Liquor licensing offences (133),621.0
2005,D.M.R. Southern Garda Division,Litter offences (1221),5.0
2005,D.M.R. Southern Garda Division,Manslaughter (0112),0.0
2005,D.M.R. Southern Garda Division,Murder (0111),2.0
2005,D.M.R. Southern Garda Division,Murder-attempt (0311),2.0
2005,D.M.R. Southern Garda Division,Obstruction under Road Traffic Acts (1432),8.0
2005,D.M.R. Southern Garda Division,Offences against government and its agents (151),11.0
2005,D.M.R. Southern Garda Division,"Offences against government, justice procedures and organisation of crime (15)",584.0
2005,D.M.R. Southern Garda Division,Offences not elsewhere classified (16),46.0
