Year,Garda Division,Type of Offence,VALUE
2006,Cork North Garda Division,Burglary (not aggravated) (0712),337.0
2006,Cork North Garda Division,Burglary and related offences (07),340.0
2006,Cork North Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",2.0
2006,Cork North Garda Division,Controlled drug offences (10),446.0
2006,Cork North Garda Division,Criminal damage (not arson) (1212),796.0
2006,Cork North Garda Division,Cultivation or manufacture of drugs (1012),4.0
2006,Cork North Garda Division,Damage to property and to the environment  offences (12),837.0
2006,Cork North Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2006,Cork North Garda Division,Dangerous driving leading to death (012),1.0
2006,Cork North Garda Division,Dangerous or negligent acts (04),2161.0
2006,Cork North Garda Division,Dangerous/careless driving and motorway offences (0414),243.0
2006,Cork North Garda Division,Discharging a firearm (1121),4.0
2006,Cork North Garda Division,Disorderly conduct (131),1361.0
2006,Cork North Garda Division,"Driving licence-failure to have, produce, etc. (1411)",199.0
2006,Cork North Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",631.0
2006,Cork North Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),7.0
2006,Cork North Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),624.0
2006,Cork North Garda Division,Endangering traffic offences (0425),3.0
2006,Cork North Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2006,Cork North Garda Division,"Explosives, chemical weapons offences (111)",1.0
2006,Cork North Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2006,Cork North Garda Division,False imprisonment (0511),2.0
2006,Cork North Garda Division,Fireworks offences (114),0.0
2006,Cork North Garda Division,"Fraud, deception and related offences (09)",109.0
2006,Cork North Garda Division,Harassment and related offences (033),37.0
2006,Cork North Garda Division,Homicide & related offences (01),5.0
2006,Cork North Garda Division,Human trafficking offences (0513),0.0
2006,Cork North Garda Division,Importation of drugs (1011),1.0
2006,Cork North Garda Division,Infanticide (0113),0.0
2006,Cork North Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",671.0
2006,Cork North Garda Division,Kidnapping and related offences (05),3.0
2006,Cork North Garda Division,Light rail offences (Luas) (1443),0.0
2006,Cork North Garda Division,Liquor licensing offences (133),161.0
2006,Cork North Garda Division,Litter offences (1221),10.0
2006,Cork North Garda Division,Manslaughter (0112),1.0
2006,Cork North Garda Division,Murder (0111),3.0
2006,Cork North Garda Division,Murder-attempt (0311),0.0
2006,Cork North Garda Division,Obstruction under Road Traffic Acts (1432),5.0
2006,Cork North Garda Division,Offences against government and its agents (151),5.0
2006,Cork North Garda Division,"Offences against government, justice procedures and organisation of crime (15)",129.0
2006,Cork North Garda Division,Offences not elsewhere classified (16),56.0
2006,Cork North Garda Division,"Offences while in custody, breach of court orders (157)",121.0
2006,Cork North Garda Division,Offensive weapons offences (n.e.c.) (113),40.0
2006,Cork North Garda Division,Organisation of crime and conspiracy to commit crime (152),1.0
2006,Cork North Garda Division,Other assault (035),240.0
2006,Cork North Garda Division,Other drug offences (103),22.0
2006,Cork North Garda Division,Other road offences (1433),1144.0
2006,Cork North Garda Division,Other sexual offences (022),1.0
2006,Cork North Garda Division,"Other thefts, handling stolen property (084)",700.0
