Year,Garda Division,Type of Offence,VALUE
2006,D.M.R. South Central Garda Division,Theft from shop (0822),1261.0
2006,D.M.R. South Central Garda Division,Theft/taking of vehicle and related offences (081),639.0
2006,D.M.R. South Central Garda Division,Threat to kill or cause serious harm (0313),4.0
2006,D.M.R. South Central Garda Division,Trespass offences (132),247.0
2006,D.M.R. South Central Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,D.M.R. South Central Garda Division,Vehicle tax/registration offences (142),1157.0
2006,D.M.R. South Central Garda Division,Weapons and explosives offences (11),213.0
2007,D.M.R. South Central Garda Division,"Abandoning a child, child neglect and cruelty (0422)",14.0
2007,D.M.R. South Central Garda Division,Abduction of person under 16 years of age (0512),1.0
2007,D.M.R. South Central Garda Division,Aggravated burglary (0711),18.0
2007,D.M.R. South Central Garda Division,Arson (1211),69.0
2007,D.M.R. South Central Garda Division,"Assault causing harm, poisoning (034)",245.0
2007,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",921.0
2007,D.M.R. South Central Garda Division,Blackmail or extortion (0621),1.0
2007,D.M.R. South Central Garda Division,Burglary (not aggravated) (0712),1586.0
2007,D.M.R. South Central Garda Division,Burglary and related offences (07),1678.0
2007,D.M.R. South Central Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",2.0
2007,D.M.R. South Central Garda Division,Controlled drug offences (10),1477.0
2007,D.M.R. South Central Garda Division,Criminal damage (not arson) (1212),2011.0
2007,D.M.R. South Central Garda Division,Cultivation or manufacture of drugs (1012),2.0
2007,D.M.R. South Central Garda Division,Damage to property and to the environment  offences (12),2089.0
2007,D.M.R. South Central Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2007,D.M.R. South Central Garda Division,Dangerous driving leading to death (012),2.0
2007,D.M.R. South Central Garda Division,Dangerous or negligent acts (04),1895.0
2007,D.M.R. South Central Garda Division,Dangerous/careless driving and motorway offences (0414),591.0
2007,D.M.R. South Central Garda Division,Discharging a firearm (1121),8.0
2007,D.M.R. South Central Garda Division,Disorderly conduct (131),3704.0
2007,D.M.R. South Central Garda Division,"Driving licence-failure to have, produce, etc. (1411)",531.0
2007,D.M.R. South Central Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",743.0
2007,D.M.R. South Central Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),9.0
2007,D.M.R. South Central Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),734.0
2007,D.M.R. South Central Garda Division,Endangering traffic offences (0425),21.0
2007,D.M.R. South Central Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2007,D.M.R. South Central Garda Division,"Explosives, chemical weapons offences (111)",5.0
2007,D.M.R. South Central Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2007,D.M.R. South Central Garda Division,False imprisonment (0511),6.0
