Quarter,Garda Division,Type of Offence,VALUE
2008Q4,D.M.R. South Central Garda Division,Dangerous or negligent acts,290.0
2008Q4,D.M.R. South Central Garda Division,"Fraud, deception and related offences",118.0
2008Q4,D.M.R. South Central Garda Division,Homicide & related offences,1.0
2008Q4,D.M.R. South Central Garda Division,Kidnapping and related offences,1.0
2008Q4,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",85.0
2008Q4,D.M.R. South Central Garda Division,Offences not elsewhere classified,46.0
2008Q4,D.M.R. South Central Garda Division,Public order and other social code offences,1221.0
2008Q4,D.M.R. South Central Garda Division,Road and traffic offences,3217.0
2008Q4,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",71.0
2008Q4,D.M.R. South Central Garda Division,Sexual offences,21.0
2008Q4,D.M.R. South Central Garda Division,Theft and related offences,1500.0
2008Q4,D.M.R. South Central Garda Division,Weapons and explosives offences,67.0
2009Q1,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",262.0
2009Q1,D.M.R. South Central Garda Division,Burglary and related offences,433.0
2009Q1,D.M.R. South Central Garda Division,Controlled drug offences,360.0
2009Q1,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,509.0
2009Q1,D.M.R. South Central Garda Division,Dangerous or negligent acts,630.0
2009Q1,D.M.R. South Central Garda Division,"Fraud, deception and related offences",122.0
2009Q1,D.M.R. South Central Garda Division,Homicide & related offences,1.0
2009Q1,D.M.R. South Central Garda Division,Kidnapping and related offences,4.0
2009Q1,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",123.0
2009Q1,D.M.R. South Central Garda Division,Offences not elsewhere classified,33.0
2009Q1,D.M.R. South Central Garda Division,Public order and other social code offences,1039.0
2009Q1,D.M.R. South Central Garda Division,Road and traffic offences,2240.0
2009Q1,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",68.0
2009Q1,D.M.R. South Central Garda Division,Sexual offences,11.0
2009Q1,D.M.R. South Central Garda Division,Theft and related offences,1560.0
2009Q1,D.M.R. South Central Garda Division,Weapons and explosives offences,82.0
2009Q2,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",252.0
2009Q2,D.M.R. South Central Garda Division,Burglary and related offences,448.0
2009Q2,D.M.R. South Central Garda Division,Controlled drug offences,384.0
2009Q2,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,488.0
2009Q2,D.M.R. South Central Garda Division,Dangerous or negligent acts,297.0
2009Q2,D.M.R. South Central Garda Division,"Fraud, deception and related offences",118.0
2009Q2,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2009Q2,D.M.R. South Central Garda Division,Kidnapping and related offences,0.0
2009Q2,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",91.0
2009Q2,D.M.R. South Central Garda Division,Offences not elsewhere classified,37.0
2009Q2,D.M.R. South Central Garda Division,Public order and other social code offences,1183.0
2009Q2,D.M.R. South Central Garda Division,Road and traffic offences,2203.0
2009Q2,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",63.0
2009Q2,D.M.R. South Central Garda Division,Sexual offences,16.0
2009Q2,D.M.R. South Central Garda Division,Theft and related offences,1641.0
2009Q2,D.M.R. South Central Garda Division,Weapons and explosives offences,87.0
2009Q3,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",231.0
2009Q3,D.M.R. South Central Garda Division,Burglary and related offences,420.0
2009Q3,D.M.R. South Central Garda Division,Controlled drug offences,380.0
2009Q3,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,521.0
2009Q3,D.M.R. South Central Garda Division,Dangerous or negligent acts,342.0
2009Q3,D.M.R. South Central Garda Division,"Fraud, deception and related offences",124.0
2009Q3,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2009Q3,D.M.R. South Central Garda Division,Kidnapping and related offences,4.0
2009Q3,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",76.0
2009Q3,D.M.R. South Central Garda Division,Offences not elsewhere classified,36.0
2009Q3,D.M.R. South Central Garda Division,Public order and other social code offences,1142.0
2009Q3,D.M.R. South Central Garda Division,Road and traffic offences,2502.0
2009Q3,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",58.0
2009Q3,D.M.R. South Central Garda Division,Sexual offences,15.0
2009Q3,D.M.R. South Central Garda Division,Theft and related offences,1672.0
2009Q3,D.M.R. South Central Garda Division,Weapons and explosives offences,80.0
2009Q4,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",202.0
2009Q4,D.M.R. South Central Garda Division,Burglary and related offences,450.0
2009Q4,D.M.R. South Central Garda Division,Controlled drug offences,214.0
2009Q4,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,556.0
2009Q4,D.M.R. South Central Garda Division,Dangerous or negligent acts,567.0
2009Q4,D.M.R. South Central Garda Division,"Fraud, deception and related offences",69.0
2009Q4,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2009Q4,D.M.R. South Central Garda Division,Kidnapping and related offences,3.0
2009Q4,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",61.0
2009Q4,D.M.R. South Central Garda Division,Offences not elsewhere classified,41.0
2009Q4,D.M.R. South Central Garda Division,Public order and other social code offences,1062.0
2009Q4,D.M.R. South Central Garda Division,Road and traffic offences,2074.0
2009Q4,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",81.0
2009Q4,D.M.R. South Central Garda Division,Sexual offences,19.0
2009Q4,D.M.R. South Central Garda Division,Theft and related offences,1561.0
2009Q4,D.M.R. South Central Garda Division,Weapons and explosives offences,69.0
2010Q1,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",232.0
2010Q1,D.M.R. South Central Garda Division,Burglary and related offences,345.0
2010Q1,D.M.R. South Central Garda Division,Controlled drug offences,247.0
2010Q1,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,527.0
2010Q1,D.M.R. South Central Garda Division,Dangerous or negligent acts,329.0
2010Q1,D.M.R. South Central Garda Division,"Fraud, deception and related offences",151.0
2010Q1,D.M.R. South Central Garda Division,Homicide & related offences,2.0
2010Q1,D.M.R. South Central Garda Division,Kidnapping and related offences,5.0
2010Q1,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",60.0
2010Q1,D.M.R. South Central Garda Division,Offences not elsewhere classified,34.0
2010Q1,D.M.R. South Central Garda Division,Public order and other social code offences,960.0
2010Q1,D.M.R. South Central Garda Division,Road and traffic offences,2356.0
2010Q1,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",98.0
2010Q1,D.M.R. South Central Garda Division,Sexual offences,22.0
2010Q1,D.M.R. South Central Garda Division,Theft and related offences,1494.0
2010Q1,D.M.R. South Central Garda Division,Weapons and explosives offences,74.0
2010Q2,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",260.0
2010Q2,D.M.R. South Central Garda Division,Burglary and related offences,379.0
2010Q2,D.M.R. South Central Garda Division,Controlled drug offences,233.0
2010Q2,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,539.0
2010Q2,D.M.R. South Central Garda Division,Dangerous or negligent acts,779.0
2010Q2,D.M.R. South Central Garda Division,"Fraud, deception and related offences",112.0
2010Q2,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2010Q2,D.M.R. South Central Garda Division,Kidnapping and related offences,4.0
2010Q2,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",56.0
2010Q2,D.M.R. South Central Garda Division,Offences not elsewhere classified,34.0
2010Q2,D.M.R. South Central Garda Division,Public order and other social code offences,1107.0
2010Q2,D.M.R. South Central Garda Division,Road and traffic offences,1968.0
2010Q2,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",131.0
2010Q2,D.M.R. South Central Garda Division,Sexual offences,15.0
2010Q2,D.M.R. South Central Garda Division,Theft and related offences,1833.0
2010Q2,D.M.R. South Central Garda Division,Weapons and explosives offences,82.0
2010Q3,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",289.0
2010Q3,D.M.R. South Central Garda Division,Burglary and related offences,386.0
2010Q3,D.M.R. South Central Garda Division,Controlled drug offences,266.0
2010Q3,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,504.0
2010Q3,D.M.R. South Central Garda Division,Dangerous or negligent acts,391.0
2010Q3,D.M.R. South Central Garda Division,"Fraud, deception and related offences",119.0
2010Q3,D.M.R. South Central Garda Division,Homicide & related offences,1.0
2010Q3,D.M.R. South Central Garda Division,Kidnapping and related offences,0.0
2010Q3,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",40.0
2010Q3,D.M.R. South Central Garda Division,Offences not elsewhere classified,53.0
2010Q3,D.M.R. South Central Garda Division,Public order and other social code offences,1170.0
2010Q3,D.M.R. South Central Garda Division,Road and traffic offences,1831.0
2010Q3,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",101.0
2010Q3,D.M.R. South Central Garda Division,Sexual offences,17.0
2010Q3,D.M.R. South Central Garda Division,Theft and related offences,1745.0
2010Q3,D.M.R. South Central Garda Division,Weapons and explosives offences,85.0
2010Q4,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",255.0
2010Q4,D.M.R. South Central Garda Division,Burglary and related offences,431.0
2010Q4,D.M.R. South Central Garda Division,Controlled drug offences,217.0
2010Q4,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,533.0
2010Q4,D.M.R. South Central Garda Division,Dangerous or negligent acts,680.0
2010Q4,D.M.R. South Central Garda Division,"Fraud, deception and related offences",168.0
2010Q4,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2010Q4,D.M.R. South Central Garda Division,Kidnapping and related offences,1.0
2010Q4,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2010Q4,D.M.R. South Central Garda Division,Offences not elsewhere classified,29.0
2010Q4,D.M.R. South Central Garda Division,Public order and other social code offences,1179.0
2010Q4,D.M.R. South Central Garda Division,Road and traffic offences,1777.0
2010Q4,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",107.0
2010Q4,D.M.R. South Central Garda Division,Sexual offences,13.0
2010Q4,D.M.R. South Central Garda Division,Theft and related offences,1702.0
2010Q4,D.M.R. South Central Garda Division,Weapons and explosives offences,83.0
2011Q1,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",278.0
2011Q1,D.M.R. South Central Garda Division,Burglary and related offences,421.0
2011Q1,D.M.R. South Central Garda Division,Controlled drug offences,183.0
2011Q1,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,543.0
2011Q1,D.M.R. South Central Garda Division,Dangerous or negligent acts,915.0
2011Q1,D.M.R. South Central Garda Division,"Fraud, deception and related offences",178.0
2011Q1,D.M.R. South Central Garda Division,Homicide & related offences,1.0
2011Q1,D.M.R. South Central Garda Division,Kidnapping and related offences,2.0
2011Q1,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",47.0
2011Q1,D.M.R. South Central Garda Division,Offences not elsewhere classified,44.0
2011Q1,D.M.R. South Central Garda Division,Public order and other social code offences,1200.0
2011Q1,D.M.R. South Central Garda Division,Road and traffic offences,1735.0
2011Q1,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",101.0
2011Q1,D.M.R. South Central Garda Division,Sexual offences,19.0
2011Q1,D.M.R. South Central Garda Division,Theft and related offences,1946.0
2011Q1,D.M.R. South Central Garda Division,Weapons and explosives offences,72.0
2011Q2,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",253.0
2011Q2,D.M.R. South Central Garda Division,Burglary and related offences,354.0
2011Q2,D.M.R. South Central Garda Division,Controlled drug offences,200.0
2011Q2,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,456.0
2011Q2,D.M.R. South Central Garda Division,Dangerous or negligent acts,642.0
2011Q2,D.M.R. South Central Garda Division,"Fraud, deception and related offences",93.0
2011Q2,D.M.R. South Central Garda Division,Homicide & related offences,4.0
2011Q2,D.M.R. South Central Garda Division,Kidnapping and related offences,1.0
2011Q2,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",42.0
2011Q2,D.M.R. South Central Garda Division,Offences not elsewhere classified,6.0
2011Q2,D.M.R. South Central Garda Division,Public order and other social code offences,999.0
2011Q2,D.M.R. South Central Garda Division,Road and traffic offences,1212.0
2011Q2,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",88.0
2011Q2,D.M.R. South Central Garda Division,Sexual offences,10.0
2011Q2,D.M.R. South Central Garda Division,Theft and related offences,1829.0
2011Q2,D.M.R. South Central Garda Division,Weapons and explosives offences,76.0
2011Q3,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",230.0
2011Q3,D.M.R. South Central Garda Division,Burglary and related offences,408.0
2011Q3,D.M.R. South Central Garda Division,Controlled drug offences,196.0
2011Q3,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,501.0
2011Q3,D.M.R. South Central Garda Division,Dangerous or negligent acts,512.0
2011Q3,D.M.R. South Central Garda Division,"Fraud, deception and related offences",83.0
2011Q3,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2011Q3,D.M.R. South Central Garda Division,Kidnapping and related offences,2.0
2011Q3,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",56.0
2011Q3,D.M.R. South Central Garda Division,Offences not elsewhere classified,9.0
2011Q3,D.M.R. South Central Garda Division,Public order and other social code offences,1164.0
2011Q3,D.M.R. South Central Garda Division,Road and traffic offences,1171.0
2011Q3,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",89.0
2011Q3,D.M.R. South Central Garda Division,Sexual offences,26.0
2011Q3,D.M.R. South Central Garda Division,Theft and related offences,2029.0
2011Q3,D.M.R. South Central Garda Division,Weapons and explosives offences,74.0
2011Q4,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",266.0
2011Q4,D.M.R. South Central Garda Division,Burglary and related offences,468.0
2011Q4,D.M.R. South Central Garda Division,Controlled drug offences,163.0
2011Q4,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,505.0
2011Q4,D.M.R. South Central Garda Division,Dangerous or negligent acts,899.0
2011Q4,D.M.R. South Central Garda Division,"Fraud, deception and related offences",133.0
2011Q4,D.M.R. South Central Garda Division,Homicide & related offences,1.0
2011Q4,D.M.R. South Central Garda Division,Kidnapping and related offences,6.0
2011Q4,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",47.0
2011Q4,D.M.R. South Central Garda Division,Offences not elsewhere classified,18.0
2011Q4,D.M.R. South Central Garda Division,Public order and other social code offences,1070.0
2011Q4,D.M.R. South Central Garda Division,Road and traffic offences,1690.0
2011Q4,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",106.0
2011Q4,D.M.R. South Central Garda Division,Sexual offences,18.0
2011Q4,D.M.R. South Central Garda Division,Theft and related offences,2098.0
2011Q4,D.M.R. South Central Garda Division,Weapons and explosives offences,69.0
2012Q1,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",248.0
2012Q1,D.M.R. South Central Garda Division,Burglary and related offences,508.0
2012Q1,D.M.R. South Central Garda Division,Controlled drug offences,154.0
2012Q1,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,497.0
2012Q1,D.M.R. South Central Garda Division,Dangerous or negligent acts,527.0
2012Q1,D.M.R. South Central Garda Division,"Fraud, deception and related offences",206.0
2012Q1,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2012Q1,D.M.R. South Central Garda Division,Kidnapping and related offences,2.0
2012Q1,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",55.0
2012Q1,D.M.R. South Central Garda Division,Offences not elsewhere classified,20.0
2012Q1,D.M.R. South Central Garda Division,Public order and other social code offences,888.0
2012Q1,D.M.R. South Central Garda Division,Road and traffic offences,1377.0
2012Q1,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",96.0
2012Q1,D.M.R. South Central Garda Division,Sexual offences,15.0
2012Q1,D.M.R. South Central Garda Division,Theft and related offences,2080.0
2012Q1,D.M.R. South Central Garda Division,Weapons and explosives offences,70.0
2012Q2,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",199.0
2012Q2,D.M.R. South Central Garda Division,Burglary and related offences,348.0
2012Q2,D.M.R. South Central Garda Division,Controlled drug offences,162.0
2012Q2,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,435.0
2012Q2,D.M.R. South Central Garda Division,Dangerous or negligent acts,655.0
2012Q2,D.M.R. South Central Garda Division,"Fraud, deception and related offences",124.0
2012Q2,D.M.R. South Central Garda Division,Homicide & related offences,1.0
2012Q2,D.M.R. South Central Garda Division,Kidnapping and related offences,3.0
2012Q2,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2012Q2,D.M.R. South Central Garda Division,Offences not elsewhere classified,17.0
2012Q2,D.M.R. South Central Garda Division,Public order and other social code offences,891.0
2012Q2,D.M.R. South Central Garda Division,Road and traffic offences,1216.0
2012Q2,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",86.0
2012Q2,D.M.R. South Central Garda Division,Sexual offences,20.0
2012Q2,D.M.R. South Central Garda Division,Theft and related offences,2173.0
2012Q2,D.M.R. South Central Garda Division,Weapons and explosives offences,65.0
2012Q3,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",200.0
2012Q3,D.M.R. South Central Garda Division,Burglary and related offences,377.0
2012Q3,D.M.R. South Central Garda Division,Controlled drug offences,136.0
2012Q3,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,464.0
2012Q3,D.M.R. South Central Garda Division,Dangerous or negligent acts,464.0
2012Q3,D.M.R. South Central Garda Division,"Fraud, deception and related offences",137.0
2012Q3,D.M.R. South Central Garda Division,Homicide & related offences,1.0
2012Q3,D.M.R. South Central Garda Division,Kidnapping and related offences,1.0
2012Q3,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2012Q3,D.M.R. South Central Garda Division,Offences not elsewhere classified,17.0
2012Q3,D.M.R. South Central Garda Division,Public order and other social code offences,876.0
2012Q3,D.M.R. South Central Garda Division,Road and traffic offences,1256.0
2012Q3,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",114.0
2012Q3,D.M.R. South Central Garda Division,Sexual offences,15.0
2012Q3,D.M.R. South Central Garda Division,Theft and related offences,2381.0
2012Q3,D.M.R. South Central Garda Division,Weapons and explosives offences,63.0
2012Q4,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",207.0
2012Q4,D.M.R. South Central Garda Division,Burglary and related offences,349.0
2012Q4,D.M.R. South Central Garda Division,Controlled drug offences,161.0
2012Q4,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,418.0
2012Q4,D.M.R. South Central Garda Division,Dangerous or negligent acts,371.0
2012Q4,D.M.R. South Central Garda Division,"Fraud, deception and related offences",95.0
2012Q4,D.M.R. South Central Garda Division,Homicide & related offences,2.0
2012Q4,D.M.R. South Central Garda Division,Kidnapping and related offences,5.0
2012Q4,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2012Q4,D.M.R. South Central Garda Division,Offences not elsewhere classified,7.0
2012Q4,D.M.R. South Central Garda Division,Public order and other social code offences,899.0
2012Q4,D.M.R. South Central Garda Division,Road and traffic offences,1158.0
2012Q4,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",86.0
2012Q4,D.M.R. South Central Garda Division,Sexual offences,13.0
2012Q4,D.M.R. South Central Garda Division,Theft and related offences,2536.0
2012Q4,D.M.R. South Central Garda Division,Weapons and explosives offences,58.0
2013Q1,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",213.0
2013Q1,D.M.R. South Central Garda Division,Burglary and related offences,348.0
2013Q1,D.M.R. South Central Garda Division,Controlled drug offences,158.0
2013Q1,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,386.0
2013Q1,D.M.R. South Central Garda Division,Dangerous or negligent acts,459.0
2013Q1,D.M.R. South Central Garda Division,"Fraud, deception and related offences",114.0
2013Q1,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2013Q1,D.M.R. South Central Garda Division,Kidnapping and related offences,2.0
2013Q1,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2013Q1,D.M.R. South Central Garda Division,Offences not elsewhere classified,17.0
2013Q1,D.M.R. South Central Garda Division,Public order and other social code offences,719.0
2013Q1,D.M.R. South Central Garda Division,Road and traffic offences,745.0
2013Q1,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",89.0
2013Q1,D.M.R. South Central Garda Division,Sexual offences,29.0
2013Q1,D.M.R. South Central Garda Division,Theft and related offences,2500.0
2013Q1,D.M.R. South Central Garda Division,Weapons and explosives offences,53.0
2013Q2,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",212.0
2013Q2,D.M.R. South Central Garda Division,Burglary and related offences,367.0
2013Q2,D.M.R. South Central Garda Division,Controlled drug offences,158.0
2013Q2,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,397.0
2013Q2,D.M.R. South Central Garda Division,Dangerous or negligent acts,585.0
2013Q2,D.M.R. South Central Garda Division,"Fraud, deception and related offences",121.0
2013Q2,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2013Q2,D.M.R. South Central Garda Division,Kidnapping and related offences,2.0
2013Q2,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2013Q2,D.M.R. South Central Garda Division,Offences not elsewhere classified,12.0
2013Q2,D.M.R. South Central Garda Division,Public order and other social code offences,742.0
2013Q2,D.M.R. South Central Garda Division,Road and traffic offences,1030.0
2013Q2,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",111.0
2013Q2,D.M.R. South Central Garda Division,Sexual offences,17.0
2013Q2,D.M.R. South Central Garda Division,Theft and related offences,2417.0
2013Q2,D.M.R. South Central Garda Division,Weapons and explosives offences,38.0
2013Q3,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",191.0
2013Q3,D.M.R. South Central Garda Division,Burglary and related offences,400.0
2013Q3,D.M.R. South Central Garda Division,Controlled drug offences,140.0
2013Q3,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,363.0
2013Q3,D.M.R. South Central Garda Division,Dangerous or negligent acts,274.0
2013Q3,D.M.R. South Central Garda Division,"Fraud, deception and related offences",97.0
2013Q3,D.M.R. South Central Garda Division,Homicide & related offences,2.0
2013Q3,D.M.R. South Central Garda Division,Kidnapping and related offences,3.0
2013Q3,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",33.0
2013Q3,D.M.R. South Central Garda Division,Offences not elsewhere classified,23.0
2013Q3,D.M.R. South Central Garda Division,Public order and other social code offences,742.0
2013Q3,D.M.R. South Central Garda Division,Road and traffic offences,853.0
2013Q3,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",66.0
2013Q3,D.M.R. South Central Garda Division,Sexual offences,20.0
2013Q3,D.M.R. South Central Garda Division,Theft and related offences,2568.0
2013Q3,D.M.R. South Central Garda Division,Weapons and explosives offences,40.0
2013Q4,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",221.0
2013Q4,D.M.R. South Central Garda Division,Burglary and related offences,439.0
2013Q4,D.M.R. South Central Garda Division,Controlled drug offences,121.0
2013Q4,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,363.0
2013Q4,D.M.R. South Central Garda Division,Dangerous or negligent acts,475.0
2013Q4,D.M.R. South Central Garda Division,"Fraud, deception and related offences",111.0
2013Q4,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2013Q4,D.M.R. South Central Garda Division,Kidnapping and related offences,1.0
2013Q4,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2013Q4,D.M.R. South Central Garda Division,Offences not elsewhere classified,14.0
2013Q4,D.M.R. South Central Garda Division,Public order and other social code offences,654.0
2013Q4,D.M.R. South Central Garda Division,Road and traffic offences,941.0
2013Q4,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",112.0
2013Q4,D.M.R. South Central Garda Division,Sexual offences,17.0
2013Q4,D.M.R. South Central Garda Division,Theft and related offences,2537.0
2013Q4,D.M.R. South Central Garda Division,Weapons and explosives offences,44.0
2014Q1,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",210.0
2014Q1,D.M.R. South Central Garda Division,Burglary and related offences,385.0
2014Q1,D.M.R. South Central Garda Division,Controlled drug offences,181.0
2014Q1,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,333.0
2014Q1,D.M.R. South Central Garda Division,Dangerous or negligent acts,330.0
2014Q1,D.M.R. South Central Garda Division,"Fraud, deception and related offences",150.0
2014Q1,D.M.R. South Central Garda Division,Homicide & related offences,1.0
2014Q1,D.M.R. South Central Garda Division,Kidnapping and related offences,2.0
2014Q1,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2014Q1,D.M.R. South Central Garda Division,Offences not elsewhere classified,14.0
2014Q1,D.M.R. South Central Garda Division,Public order and other social code offences,656.0
2014Q1,D.M.R. South Central Garda Division,Road and traffic offences,707.0
2014Q1,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",109.0
2014Q1,D.M.R. South Central Garda Division,Sexual offences,22.0
2014Q1,D.M.R. South Central Garda Division,Theft and related offences,2312.0
2014Q1,D.M.R. South Central Garda Division,Weapons and explosives offences,60.0
2014Q2,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",225.0
2014Q2,D.M.R. South Central Garda Division,Burglary and related offences,457.0
2014Q2,D.M.R. South Central Garda Division,Controlled drug offences,268.0
2014Q2,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,388.0
2014Q2,D.M.R. South Central Garda Division,Dangerous or negligent acts,665.0
2014Q2,D.M.R. South Central Garda Division,"Fraud, deception and related offences",103.0
2014Q2,D.M.R. South Central Garda Division,Homicide & related offences,1.0
2014Q2,D.M.R. South Central Garda Division,Kidnapping and related offences,3.0
2014Q2,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2014Q2,D.M.R. South Central Garda Division,Offences not elsewhere classified,12.0
2014Q2,D.M.R. South Central Garda Division,Public order and other social code offences,676.0
2014Q2,D.M.R. South Central Garda Division,Road and traffic offences,775.0
2014Q2,D.M.R. South Central Garda Division,"Robbery, extortion and hijacking offences",107.0
2014Q2,D.M.R. South Central Garda Division,Sexual offences,17.0
2014Q2,D.M.R. South Central Garda Division,Theft and related offences,2483.0
2014Q2,D.M.R. South Central Garda Division,Weapons and explosives offences,59.0
2014Q3,D.M.R. South Central Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",231.0
2014Q3,D.M.R. South Central Garda Division,Burglary and related offences,450.0
2014Q3,D.M.R. South Central Garda Division,Controlled drug offences,260.0
2014Q3,D.M.R. South Central Garda Division,Damage to property and to the environment  offences,363.0
2014Q3,D.M.R. South Central Garda Division,Dangerous or negligent acts,309.0
2014Q3,D.M.R. South Central Garda Division,"Fraud, deception and related offences",131.0
2014Q3,D.M.R. South Central Garda Division,Homicide & related offences,0.0
2014Q3,D.M.R. South Central Garda Division,Kidnapping and related offences,0.0
2014Q3,D.M.R. South Central Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2014Q3,D.M.R. South Central Garda Division,Offences not elsewhere classified,8.0
