Year,Garda Division,Type of Offence,VALUE
2013,Meath Garda Division,Importation of drugs (1011),1.0
2013,Meath Garda Division,Infanticide (0113),0.0
2013,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",231.0
2013,Meath Garda Division,Kidnapping and related offences (05),1.0
2013,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2013,Meath Garda Division,Liquor licensing offences (133),16.0
2013,Meath Garda Division,Litter offences (1221),7.0
2013,Meath Garda Division,Manslaughter (0112),0.0
2013,Meath Garda Division,Murder (0111),4.0
2013,Meath Garda Division,Murder-attempt (0311),0.0
2013,Meath Garda Division,Obstruction under Road Traffic Acts (1432),3.0
2013,Meath Garda Division,Offences against government and its agents (151),8.0
2013,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",125.0
2013,Meath Garda Division,Offences not elsewhere classified (16),84.0
2013,Meath Garda Division,"Offences while in custody, breach of court orders (157)",117.0
2013,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),40.0
2013,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2013,Meath Garda Division,Other assault (035),276.0
2013,Meath Garda Division,Other drug offences (103),5.0
2013,Meath Garda Division,Other road offences (1433),951.0
2013,Meath Garda Division,Other sexual offences (022),3.0
2013,Meath Garda Division,"Other thefts, handling stolen property (084)",1326.0
2013,Meath Garda Division,Perverting the course of justice (153),0.0
2013,Meath Garda Division,Possession of a firearm (1122),2.0
2013,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",14.0
2013,Meath Garda Division,Possession of drugs for personal use (1022),201.0
2013,Meath Garda Division,Possession of drugs for sale or supply (1021),22.0
2013,Meath Garda Division,Prostitution offences (134),1.0
2013,Meath Garda Division,Public order and other social code offences (13),745.0
2013,Meath Garda Division,Public service vehicle offences (1442),18.0
2013,Meath Garda Division,Rape and sexual assault (021),51.0
2013,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",10.0
2013,Meath Garda Division,Road and traffic offences (14),1416.0
2013,Meath Garda Division,Road transport - carriage of goods offences (1441),10.0
2013,Meath Garda Division,Roadworthiness/regulatory offences (143),6.0
2013,Meath Garda Division,Robbery from the person (0613),19.0
2013,Meath Garda Division,Robbery of an establishment or institution (0611),26.0
2013,Meath Garda Division,Robbery of cash or goods in transit (0612),3.0
2013,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",51.0
2013,Meath Garda Division,Sexual offences (02),54.0
2013,Meath Garda Division,Social code offences (n.e.c.) (136),8.0
2013,Meath Garda Division,Speeding (0415),745.0
2013,Meath Garda Division,Theft and related offences (08),2249.0
2013,Meath Garda Division,Theft from person (0821),43.0
2013,Meath Garda Division,Theft from shop (0822),419.0
2013,Meath Garda Division,Theft/taking of vehicle and related offences (081),461.0
2013,Meath Garda Division,Threat to kill or cause serious harm (0313),10.0
2013,Meath Garda Division,Trespass offences (132),95.0
2013,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2013,Meath Garda Division,Vehicle tax/registration offences (142),132.0
2013,Meath Garda Division,Weapons and explosives offences (11),45.0
2014,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",4.0
2014,Meath Garda Division,Abduction of person under 16 years of age (0512),1.0
2014,Meath Garda Division,Aggravated burglary (0711),15.0
2014,Meath Garda Division,Arson (1211),45.0
2014,Meath Garda Division,"Assault causing harm, poisoning (034)",70.0
2014,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",412.0
2014,Meath Garda Division,Blackmail or extortion (0621),2.0
2014,Meath Garda Division,Burglary (not aggravated) (0712),924.0
2014,Meath Garda Division,Burglary and related offences (07),954.0
2014,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2014,Meath Garda Division,Controlled drug offences (10),216.0
2014,Meath Garda Division,Criminal damage (not arson) (1212),677.0
2014,Meath Garda Division,Cultivation or manufacture of drugs (1012),11.0
2014,Meath Garda Division,Damage to property and to the environment  offences (12),725.0
2014,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2014,Meath Garda Division,Dangerous driving leading to death (012),3.0
2014,Meath Garda Division,Dangerous or negligent acts (04),1178.0
2014,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),99.0
2014,Meath Garda Division,Discharging a firearm (1121),3.0
2014,Meath Garda Division,Disorderly conduct (131),521.0
2014,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",48.0
2014,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",220.0
2014,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),5.0
2014,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),215.0
2014,Meath Garda Division,Endangering traffic offences (0425),3.0
2014,Meath Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2014,Meath Garda Division,"Explosives, chemical weapons offences (111)",0.0
2014,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2014,Meath Garda Division,False imprisonment (0511),1.0
2014,Meath Garda Division,Fireworks offences (114),6.0
2014,Meath Garda Division,"Fraud, deception and related offences (09)",124.0
2014,Meath Garda Division,Harassment and related offences (033),46.0
2014,Meath Garda Division,Homicide & related offences (01),7.0
2014,Meath Garda Division,Human trafficking offences (0513),1.0
2014,Meath Garda Division,Importation of drugs (1011),1.0
2014,Meath Garda Division,Infanticide (0113),0.0
2014,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",188.0
2014,Meath Garda Division,Kidnapping and related offences (05),3.0
2014,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2014,Meath Garda Division,Liquor licensing offences (133),33.0
2014,Meath Garda Division,Litter offences (1221),3.0
2014,Meath Garda Division,Manslaughter (0112),0.0
2014,Meath Garda Division,Murder (0111),4.0
2014,Meath Garda Division,Murder-attempt (0311),1.0
2014,Meath Garda Division,Obstruction under Road Traffic Acts (1432),1.0
2014,Meath Garda Division,Offences against government and its agents (151),6.0
2014,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",184.0
2014,Meath Garda Division,Offences not elsewhere classified (16),58.0
2014,Meath Garda Division,"Offences while in custody, breach of court orders (157)",178.0
2014,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),39.0
2014,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2014,Meath Garda Division,Other assault (035),284.0
2014,Meath Garda Division,Other drug offences (103),8.0
2014,Meath Garda Division,Other road offences (1433),927.0
2014,Meath Garda Division,Other sexual offences (022),4.0
2014,Meath Garda Division,"Other thefts, handling stolen property (084)",1472.0
2014,Meath Garda Division,Perverting the course of justice (153),0.0
2014,Meath Garda Division,Possession of a firearm (1122),4.0
2014,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",15.0
2014,Meath Garda Division,Possession of drugs for personal use (1022),167.0
2014,Meath Garda Division,Possession of drugs for sale or supply (1021),29.0
2014,Meath Garda Division,Prostitution offences (134),0.0
2014,Meath Garda Division,Public order and other social code offences (13),676.0
2014,Meath Garda Division,Public service vehicle offences (1442),30.0
2014,Meath Garda Division,Rape and sexual assault (021),70.0
2014,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",5.0
2014,Meath Garda Division,Road and traffic offences (14),1430.0
2014,Meath Garda Division,Road transport - carriage of goods offences (1441),67.0
2014,Meath Garda Division,Roadworthiness/regulatory offences (143),16.0
2014,Meath Garda Division,Robbery from the person (0613),27.0
2014,Meath Garda Division,Robbery of an establishment or institution (0611),25.0
2014,Meath Garda Division,Robbery of cash or goods in transit (0612),1.0
2014,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",55.0
2014,Meath Garda Division,Sexual offences (02),74.0
2014,Meath Garda Division,Social code offences (n.e.c.) (136),12.0
2014,Meath Garda Division,Speeding (0415),851.0
2014,Meath Garda Division,Theft and related offences (08),2439.0
2014,Meath Garda Division,Theft from person (0821),60.0
2014,Meath Garda Division,Theft from shop (0822),510.0
2014,Meath Garda Division,Theft/taking of vehicle and related offences (081),397.0
2014,Meath Garda Division,Threat to kill or cause serious harm (0313),11.0
2014,Meath Garda Division,Trespass offences (132),105.0
2014,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2014,Meath Garda Division,Vehicle tax/registration offences (142),153.0
2014,Meath Garda Division,Weapons and explosives offences (11),52.0
2015,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",10.0
2015,Meath Garda Division,Abduction of person under 16 years of age (0512),0.0
2015,Meath Garda Division,Aggravated burglary (0711),9.0
2015,Meath Garda Division,Arson (1211),48.0
2015,Meath Garda Division,"Assault causing harm, poisoning (034)",85.0
2015,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",497.0
2015,Meath Garda Division,Blackmail or extortion (0621),1.0
2015,Meath Garda Division,Burglary (not aggravated) (0712),862.0
2015,Meath Garda Division,Burglary and related offences (07),883.0
2015,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",2.0
2015,Meath Garda Division,Controlled drug offences (10),231.0
2015,Meath Garda Division,Criminal damage (not arson) (1212),540.0
2015,Meath Garda Division,Cultivation or manufacture of drugs (1012),7.0
2015,Meath Garda Division,Damage to property and to the environment  offences (12),595.0
2015,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2015,Meath Garda Division,Dangerous driving leading to death (012),3.0
2015,Meath Garda Division,Dangerous or negligent acts (04),1089.0
2015,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),145.0
2015,Meath Garda Division,Discharging a firearm (1121),2.0
2015,Meath Garda Division,Disorderly conduct (131),484.0
2015,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",59.0
2015,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",223.0
2015,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),3.0
2015,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),220.0
2015,Meath Garda Division,Endangering traffic offences (0425),6.0
2015,Meath Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2015,Meath Garda Division,"Explosives, chemical weapons offences (111)",0.0
2015,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2015,Meath Garda Division,False imprisonment (0511),1.0
2015,Meath Garda Division,Fireworks offences (114),6.0
2015,Meath Garda Division,"Fraud, deception and related offences (09)",146.0
2015,Meath Garda Division,Harassment and related offences (033),46.0
2015,Meath Garda Division,Homicide & related offences (01),6.0
2015,Meath Garda Division,Human trafficking offences (0513),0.0
2015,Meath Garda Division,Importation of drugs (1011),0.0
2015,Meath Garda Division,Infanticide (0113),0.0
2015,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",216.0
2015,Meath Garda Division,Kidnapping and related offences (05),1.0
2015,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2015,Meath Garda Division,Liquor licensing offences (133),36.0
2015,Meath Garda Division,Litter offences (1221),7.0
2015,Meath Garda Division,Manslaughter (0112),0.0
2015,Meath Garda Division,Murder (0111),3.0
2015,Meath Garda Division,Murder-attempt (0311),0.0
2015,Meath Garda Division,Obstruction under Road Traffic Acts (1432),0.0
2015,Meath Garda Division,Offences against government and its agents (151),4.0
2015,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",212.0
2015,Meath Garda Division,Offences not elsewhere classified (16),66.0
2015,Meath Garda Division,"Offences while in custody, breach of court orders (157)",208.0
2015,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),32.0
2015,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2015,Meath Garda Division,Other assault (035),346.0
2015,Meath Garda Division,Other drug offences (103),5.0
2015,Meath Garda Division,Other road offences (1433),791.0
2015,Meath Garda Division,Other sexual offences (022),6.0
2015,Meath Garda Division,"Other thefts, handling stolen property (084)",1207.0
2015,Meath Garda Division,Perverting the course of justice (153),0.0
2015,Meath Garda Division,Possession of a firearm (1122),6.0
2015,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",12.0
2015,Meath Garda Division,Possession of drugs for personal use (1022),188.0
2015,Meath Garda Division,Possession of drugs for sale or supply (1021),31.0
2015,Meath Garda Division,Prostitution offences (134),1.0
2015,Meath Garda Division,Public order and other social code offences (13),628.0
2015,Meath Garda Division,Public service vehicle offences (1442),34.0
2015,Meath Garda Division,Rape and sexual assault (021),59.0
2015,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",1.0
2015,Meath Garda Division,Road and traffic offences (14),1267.0
2015,Meath Garda Division,Road transport - carriage of goods offences (1441),39.0
2015,Meath Garda Division,Roadworthiness/regulatory offences (143),16.0
2015,Meath Garda Division,Robbery from the person (0613),25.0
2015,Meath Garda Division,Robbery of an establishment or institution (0611),23.0
2015,Meath Garda Division,Robbery of cash or goods in transit (0612),2.0
2015,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",53.0
2015,Meath Garda Division,Sexual offences (02),65.0
2015,Meath Garda Division,Social code offences (n.e.c.) (136),7.0
2015,Meath Garda Division,Speeding (0415),704.0
2015,Meath Garda Division,Theft and related offences (08),2053.0
2015,Meath Garda Division,Theft from person (0821),51.0
2015,Meath Garda Division,Theft from shop (0822),508.0
2015,Meath Garda Division,Theft/taking of vehicle and related offences (081),287.0
2015,Meath Garda Division,Threat to kill or cause serious harm (0313),20.0
2015,Meath Garda Division,Trespass offences (132),99.0
2015,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2015,Meath Garda Division,Vehicle tax/registration offences (142),112.0
2015,Meath Garda Division,Weapons and explosives offences (11),46.0
2016,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",6.0
2016,Meath Garda Division,Abduction of person under 16 years of age (0512),2.0
2016,Meath Garda Division,Aggravated burglary (0711),5.0
2016,Meath Garda Division,Arson (1211),47.0
2016,Meath Garda Division,"Assault causing harm, poisoning (034)",94.0
2016,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",451.0
2016,Meath Garda Division,Blackmail or extortion (0621),1.0
2016,Meath Garda Division,Burglary (not aggravated) (0712),582.0
2016,Meath Garda Division,Burglary and related offences (07),599.0
2016,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",2.0
2016,Meath Garda Division,Controlled drug offences (10),299.0
2016,Meath Garda Division,Criminal damage (not arson) (1212),523.0
2016,Meath Garda Division,Cultivation or manufacture of drugs (1012),7.0
2016,Meath Garda Division,Damage to property and to the environment  offences (12),574.0
2016,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2016,Meath Garda Division,Dangerous driving leading to death (012),4.0
2016,Meath Garda Division,Dangerous or negligent acts (04),890.0
2016,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),149.0
2016,Meath Garda Division,Discharging a firearm (1121),4.0
2016,Meath Garda Division,Disorderly conduct (131),424.0
2016,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",75.0
2016,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",267.0
2016,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),7.0
2016,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),260.0
2016,Meath Garda Division,Endangering traffic offences (0425),7.0
2016,Meath Garda Division,Endangerment with potential for serious harm/death (0421),4.0
2016,Meath Garda Division,"Explosives, chemical weapons offences (111)",1.0
2016,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2016,Meath Garda Division,False imprisonment (0511),1.0
2016,Meath Garda Division,Fireworks offences (114),6.0
2016,Meath Garda Division,"Fraud, deception and related offences (09)",135.0
2016,Meath Garda Division,Harassment and related offences (033),41.0
2016,Meath Garda Division,Homicide & related offences (01),5.0
2016,Meath Garda Division,Human trafficking offences (0513),2.0
2016,Meath Garda Division,Importation of drugs (1011),0.0
2016,Meath Garda Division,Infanticide (0113),0.0
2016,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",406.0
2016,Meath Garda Division,Kidnapping and related offences (05),5.0
2016,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2016,Meath Garda Division,Liquor licensing offences (133),24.0
2016,Meath Garda Division,Litter offences (1221),4.0
2016,Meath Garda Division,Manslaughter (0112),0.0
2016,Meath Garda Division,Murder (0111),1.0
2016,Meath Garda Division,Murder-attempt (0311),1.0
2016,Meath Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2016,Meath Garda Division,Offences against government and its agents (151),3.0
2016,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",210.0
2016,Meath Garda Division,Offences not elsewhere classified (16),37.0
2016,Meath Garda Division,"Offences while in custody, breach of court orders (157)",206.0
2016,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),33.0
2016,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2016,Meath Garda Division,Other assault (035),308.0
2016,Meath Garda Division,Other drug offences (103),6.0
2016,Meath Garda Division,Other road offences (1433),1085.0
2016,Meath Garda Division,Other sexual offences (022),8.0
2016,Meath Garda Division,"Other thefts, handling stolen property (084)",957.0
2016,Meath Garda Division,Perverting the course of justice (153),1.0
2016,Meath Garda Division,Possession of a firearm (1122),5.0
2016,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",12.0
2016,Meath Garda Division,Possession of drugs for personal use (1022),240.0
2016,Meath Garda Division,Possession of drugs for sale or supply (1021),46.0
2016,Meath Garda Division,Prostitution offences (134),0.0
2016,Meath Garda Division,Public order and other social code offences (13),518.0
2016,Meath Garda Division,Public service vehicle offences (1442),13.0
2016,Meath Garda Division,Rape and sexual assault (021),61.0
2016,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",1.0
2016,Meath Garda Division,Road and traffic offences (14),1833.0
2016,Meath Garda Division,Road transport - carriage of goods offences (1441),21.0
2016,Meath Garda Division,Roadworthiness/regulatory offences (143),22.0
2016,Meath Garda Division,Robbery from the person (0613),15.0
2016,Meath Garda Division,Robbery of an establishment or institution (0611),14.0
2016,Meath Garda Division,Robbery of cash or goods in transit (0612),3.0
2016,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",35.0
2016,Meath Garda Division,Sexual offences (02),69.0
2016,Meath Garda Division,Social code offences (n.e.c.) (136),2.0
2016,Meath Garda Division,Speeding (0415),456.0
2016,Meath Garda Division,Theft and related offences (08),1601.0
2016,Meath Garda Division,Theft from person (0821),21.0
2016,Meath Garda Division,Theft from shop (0822),458.0
2016,Meath Garda Division,Theft/taking of vehicle and related offences (081),165.0
2016,Meath Garda Division,Threat to kill or cause serious harm (0313),7.0
2016,Meath Garda Division,Trespass offences (132),67.0
2016,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2016,Meath Garda Division,Vehicle tax/registration offences (142),209.0
2016,Meath Garda Division,Weapons and explosives offences (11),49.0
2017,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",4.0
2017,Meath Garda Division,Abduction of person under 16 years of age (0512),0.0
2017,Meath Garda Division,Aggravated burglary (0711),2.0
2017,Meath Garda Division,Arson (1211),49.0
2017,Meath Garda Division,"Assault causing harm, poisoning (034)",106.0
2017,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",500.0
2017,Meath Garda Division,Blackmail or extortion (0621),2.0
2017,Meath Garda Division,Burglary (not aggravated) (0712),794.0
2017,Meath Garda Division,Burglary and related offences (07),809.0
2017,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",3.0
2017,Meath Garda Division,Controlled drug offences (10),362.0
2017,Meath Garda Division,Criminal damage (not arson) (1212),613.0
2017,Meath Garda Division,Cultivation or manufacture of drugs (1012),9.0
2017,Meath Garda Division,Damage to property and to the environment  offences (12),665.0
2017,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2017,Meath Garda Division,Dangerous driving leading to death (012),1.0
2017,Meath Garda Division,Dangerous or negligent acts (04),1078.0
2017,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),149.0
2017,Meath Garda Division,Discharging a firearm (1121),3.0
2017,Meath Garda Division,Disorderly conduct (131),444.0
2017,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",113.0
2017,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",287.0
2017,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),7.0
2017,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),280.0
2017,Meath Garda Division,Endangering traffic offences (0425),9.0
2017,Meath Garda Division,Endangerment with potential for serious harm/death (0421),2.0
2017,Meath Garda Division,"Explosives, chemical weapons offences (111)",0.0
2017,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2017,Meath Garda Division,False imprisonment (0511),1.0
2017,Meath Garda Division,Fireworks offences (114),8.0
2017,Meath Garda Division,"Fraud, deception and related offences (09)",138.0
2017,Meath Garda Division,Harassment and related offences (033),63.0
2017,Meath Garda Division,Homicide & related offences (01),2.0
2017,Meath Garda Division,Human trafficking offences (0513),0.0
2017,Meath Garda Division,Importation of drugs (1011),0.0
2017,Meath Garda Division,Infanticide (0113),0.0
2017,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",467.0
2017,Meath Garda Division,Kidnapping and related offences (05),1.0
2017,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2017,Meath Garda Division,Liquor licensing offences (133),35.0
2017,Meath Garda Division,Litter offences (1221),3.0
2017,Meath Garda Division,Manslaughter (0112),0.0
2017,Meath Garda Division,Murder (0111),1.0
2017,Meath Garda Division,Murder-attempt (0311),1.0
2017,Meath Garda Division,Obstruction under Road Traffic Acts (1432),0.0
2017,Meath Garda Division,Offences against government and its agents (151),1.0
2017,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",212.0
2017,Meath Garda Division,Offences not elsewhere classified (16),60.0
2017,Meath Garda Division,"Offences while in custody, breach of court orders (157)",209.0
2017,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),34.0
2017,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2017,Meath Garda Division,Other assault (035),315.0
2017,Meath Garda Division,Other drug offences (103),3.0
2017,Meath Garda Division,Other road offences (1433),1289.0
2017,Meath Garda Division,Other sexual offences (022),6.0
2017,Meath Garda Division,"Other thefts, handling stolen property (084)",1335.0
2017,Meath Garda Division,Perverting the course of justice (153),2.0
2017,Meath Garda Division,Possession of a firearm (1122),5.0
2017,Meath Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",13.0
2017,Meath Garda Division,Possession of drugs for personal use (1022),282.0
2017,Meath Garda Division,Possession of drugs for sale or supply (1021),68.0
2017,Meath Garda Division,Prostitution offences (134),0.0
2017,Meath Garda Division,Public order and other social code offences (13),568.0
2017,Meath Garda Division,Public service vehicle offences (1442),15.0
2017,Meath Garda Division,Rape and sexual assault (021),77.0
2017,Meath Garda Division,"Regulated betting/money, collection/trading offences (135)",2.0
2017,Meath Garda Division,Road and traffic offences (14),2189.0
2017,Meath Garda Division,Road transport - carriage of goods offences (1441),14.0
2017,Meath Garda Division,Roadworthiness/regulatory offences (143),17.0
2017,Meath Garda Division,Robbery from the person (0613),15.0
2017,Meath Garda Division,Robbery of an establishment or institution (0611),21.0
2017,Meath Garda Division,Robbery of cash or goods in transit (0612),4.0
2017,Meath Garda Division,"Robbery, extortion and hijacking offences (06)",45.0
2017,Meath Garda Division,Sexual offences (02),83.0
2017,Meath Garda Division,Social code offences (n.e.c.) (136),7.0
2017,Meath Garda Division,Speeding (0415),626.0
2017,Meath Garda Division,Theft and related offences (08),2192.0
2017,Meath Garda Division,Theft from person (0821),26.0
2017,Meath Garda Division,Theft from shop (0822),639.0
2017,Meath Garda Division,Theft/taking of vehicle and related offences (081),192.0
2017,Meath Garda Division,Threat to kill or cause serious harm (0313),15.0
2017,Meath Garda Division,Trespass offences (132),80.0
2017,Meath Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2017,Meath Garda Division,Vehicle tax/registration offences (142),274.0
2017,Meath Garda Division,Weapons and explosives offences (11),50.0
2018,Meath Garda Division,"Abandoning a child, child neglect and cruelty (0422)",3.0
2018,Meath Garda Division,Abduction of person under 16 years of age (0512),0.0
2018,Meath Garda Division,Aggravated burglary (0711),6.0
2018,Meath Garda Division,Arson (1211),54.0
2018,Meath Garda Division,"Assault causing harm, poisoning (034)",110.0
2018,Meath Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",552.0
2018,Meath Garda Division,Blackmail or extortion (0621),5.0
2018,Meath Garda Division,Burglary (not aggravated) (0712),608.0
2018,Meath Garda Division,Burglary and related offences (07),622.0
2018,Meath Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",2.0
2018,Meath Garda Division,Controlled drug offences (10),379.0
2018,Meath Garda Division,Criminal damage (not arson) (1212),588.0
2018,Meath Garda Division,Cultivation or manufacture of drugs (1012),6.0
2018,Meath Garda Division,Damage to property and to the environment  offences (12),647.0
2018,Meath Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2018,Meath Garda Division,Dangerous driving leading to death (012),2.0
2018,Meath Garda Division,Dangerous or negligent acts (04),1262.0
2018,Meath Garda Division,Dangerous/careless driving and motorway offences (0414),174.0
2018,Meath Garda Division,Discharging a firearm (1121),0.0
2018,Meath Garda Division,Disorderly conduct (131),418.0
2018,Meath Garda Division,"Driving licence-failure to have, produce, etc. (1411)",93.0
2018,Meath Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",298.0
2018,Meath Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),9.0
2018,Meath Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),289.0
2018,Meath Garda Division,Endangering traffic offences (0425),15.0
2018,Meath Garda Division,Endangerment with potential for serious harm/death (0421),4.0
2018,Meath Garda Division,"Explosives, chemical weapons offences (111)",2.0
2018,Meath Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2018,Meath Garda Division,False imprisonment (0511),3.0
2018,Meath Garda Division,Fireworks offences (114),5.0
2018,Meath Garda Division,"Fraud, deception and related offences (09)",221.0
2018,Meath Garda Division,Harassment and related offences (033),60.0
2018,Meath Garda Division,Homicide & related offences (01),3.0
2018,Meath Garda Division,Human trafficking offences (0513),1.0
2018,Meath Garda Division,Importation of drugs (1011),0.0
2018,Meath Garda Division,Infanticide (0113),0.0
2018,Meath Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",335.0
2018,Meath Garda Division,Kidnapping and related offences (05),4.0
2018,Meath Garda Division,Light rail offences (Luas) (1443),0.0
2018,Meath Garda Division,Liquor licensing offences (133),14.0
2018,Meath Garda Division,Litter offences (1221),5.0
2018,Meath Garda Division,Manslaughter (0112),1.0
2018,Meath Garda Division,Murder (0111),0.0
2018,Meath Garda Division,Murder-attempt (0311),0.0
2018,Meath Garda Division,Obstruction under Road Traffic Acts (1432),0.0
2018,Meath Garda Division,Offences against government and its agents (151),2.0
2018,Meath Garda Division,"Offences against government, justice procedures and organisation of crime (15)",262.0
2018,Meath Garda Division,Offences not elsewhere classified (16),40.0
2018,Meath Garda Division,"Offences while in custody, breach of court orders (157)",260.0
2018,Meath Garda Division,Offensive weapons offences (n.e.c.) (113),45.0
2018,Meath Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2018,Meath Garda Division,Other assault (035),355.0
2018,Meath Garda Division,Other drug offences (103),1.0
2018,Meath Garda Division,Other road offences (1433),1104.0
2018,Meath Garda Division,Other sexual offences (022),20.0
