Year,Garda Division,Type of Offence,VALUE
2013,Louth Garda Division,Offences not elsewhere classified,49.0
2013,Louth Garda Division,Public order and other social code offences,810.0
2013,Louth Garda Division,Road and traffic offences,1239.0
2013,Louth Garda Division,"Robbery, extortion and hijacking offences",74.0
2013,Louth Garda Division,Sexual offences,56.0
2013,Louth Garda Division,Theft and related offences,2041.0
2013,Louth Garda Division,Weapons and explosives offences,101.0
2014,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",523.0
2014,Louth Garda Division,Burglary and related offences,1078.0
2014,Louth Garda Division,Controlled drug offences,285.0
2014,Louth Garda Division,Damage to property and to the environment  offences,1047.0
2014,Louth Garda Division,Dangerous or negligent acts,1126.0
2014,Louth Garda Division,"Fraud, deception and related offences",144.0
2014,Louth Garda Division,Homicide & related offences,3.0
2014,Louth Garda Division,Kidnapping and related offences,2.0
2014,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",164.0
2014,Louth Garda Division,Offences not elsewhere classified,46.0
2014,Louth Garda Division,Public order and other social code offences,773.0
2014,Louth Garda Division,Road and traffic offences,1596.0
2014,Louth Garda Division,"Robbery, extortion and hijacking offences",65.0
2014,Louth Garda Division,Sexual offences,55.0
2014,Louth Garda Division,Theft and related offences,2125.0
2014,Louth Garda Division,Weapons and explosives offences,77.0
2015,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",521.0
2015,Louth Garda Division,Burglary and related offences,1072.0
2015,Louth Garda Division,Controlled drug offences,243.0
2015,Louth Garda Division,Damage to property and to the environment  offences,1062.0
2015,Louth Garda Division,Dangerous or negligent acts,1121.0
2015,Louth Garda Division,"Fraud, deception and related offences",181.0
2015,Louth Garda Division,Homicide & related offences,3.0
2015,Louth Garda Division,Kidnapping and related offences,6.0
2015,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",195.0
2015,Louth Garda Division,Offences not elsewhere classified,76.0
2015,Louth Garda Division,Public order and other social code offences,657.0
2015,Louth Garda Division,Road and traffic offences,1536.0
2015,Louth Garda Division,"Robbery, extortion and hijacking offences",89.0
2015,Louth Garda Division,Sexual offences,59.0
2015,Louth Garda Division,Theft and related offences,2335.0
2015,Louth Garda Division,Weapons and explosives offences,67.0
2016,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",523.0
2016,Louth Garda Division,Burglary and related offences,737.0
2016,Louth Garda Division,Controlled drug offences,322.0
2016,Louth Garda Division,Damage to property and to the environment  offences,801.0
2016,Louth Garda Division,Dangerous or negligent acts,853.0
2016,Louth Garda Division,"Fraud, deception and related offences",137.0
2016,Louth Garda Division,Homicide & related offences,2.0
2016,Louth Garda Division,Kidnapping and related offences,8.0
2016,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",251.0
2016,Louth Garda Division,Offences not elsewhere classified,304.0
2016,Louth Garda Division,Public order and other social code offences,712.0
2016,Louth Garda Division,Road and traffic offences,1406.0
2016,Louth Garda Division,"Robbery, extortion and hijacking offences",66.0
2016,Louth Garda Division,Sexual offences,80.0
2016,Louth Garda Division,Theft and related offences,1780.0
2016,Louth Garda Division,Weapons and explosives offences,81.0
2017,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",676.0
2017,Louth Garda Division,Burglary and related offences,671.0
2017,Louth Garda Division,Controlled drug offences,407.0
2017,Louth Garda Division,Damage to property and to the environment  offences,887.0
2017,Louth Garda Division,Dangerous or negligent acts,737.0
2017,Louth Garda Division,"Fraud, deception and related offences",174.0
2017,Louth Garda Division,Homicide & related offences,5.0
2017,Louth Garda Division,Kidnapping and related offences,6.0
2017,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",282.0
2017,Louth Garda Division,Offences not elsewhere classified,198.0
2017,Louth Garda Division,Public order and other social code offences,828.0
2017,Louth Garda Division,Road and traffic offences,1480.0
2017,Louth Garda Division,"Robbery, extortion and hijacking offences",71.0
2017,Louth Garda Division,Sexual offences,105.0
2017,Louth Garda Division,Theft and related offences,1775.0
2017,Louth Garda Division,Weapons and explosives offences,105.0
2018,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",706.0
2018,Louth Garda Division,Burglary and related offences,661.0
2018,Louth Garda Division,Controlled drug offences,495.0
2018,Louth Garda Division,Damage to property and to the environment  offences,889.0
2018,Louth Garda Division,Dangerous or negligent acts,820.0
2018,Louth Garda Division,"Fraud, deception and related offences",208.0
2018,Louth Garda Division,Homicide & related offences,6.0
2018,Louth Garda Division,Kidnapping and related offences,7.0
2018,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",318.0
2018,Louth Garda Division,Offences not elsewhere classified,136.0
2018,Louth Garda Division,Public order and other social code offences,1050.0
2018,Louth Garda Division,Road and traffic offences,1877.0
2018,Louth Garda Division,"Robbery, extortion and hijacking offences",60.0
2018,Louth Garda Division,Sexual offences,122.0
2018,Louth Garda Division,Theft and related offences,1715.0
2018,Louth Garda Division,Weapons and explosives offences,105.0
2019,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",706.0
2019,Louth Garda Division,Burglary and related offences,516.0
2019,Louth Garda Division,Controlled drug offences,748.0
2019,Louth Garda Division,Damage to property and to the environment  offences,835.0
2019,Louth Garda Division,Dangerous or negligent acts,801.0
2019,Louth Garda Division,"Fraud, deception and related offences",217.0
2019,Louth Garda Division,Homicide & related offences,2.0
2019,Louth Garda Division,Kidnapping and related offences,0.0
2019,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",426.0
2019,Louth Garda Division,Offences not elsewhere classified,107.0
2019,Louth Garda Division,Public order and other social code offences,1129.0
2019,Louth Garda Division,Road and traffic offences,1473.0
2019,Louth Garda Division,"Robbery, extortion and hijacking offences",93.0
2019,Louth Garda Division,Sexual offences,102.0
2019,Louth Garda Division,Theft and related offences,1771.0
2019,Louth Garda Division,Weapons and explosives offences,143.0
2020,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",709.0
2020,Louth Garda Division,Burglary and related offences,360.0
2020,Louth Garda Division,Controlled drug offences,920.0
2020,Louth Garda Division,Damage to property and to the environment  offences,762.0
2020,Louth Garda Division,Dangerous or negligent acts,1291.0
2020,Louth Garda Division,"Fraud, deception and related offences",245.0
2020,Louth Garda Division,Homicide & related offences,5.0
2020,Louth Garda Division,Kidnapping and related offences,6.0
2020,Louth Garda Division,"Offences against government, justice procedures and organisation of crime",370.0
2020,Louth Garda Division,Offences not elsewhere classified,51.0
2020,Louth Garda Division,Public order and other social code offences,1031.0
2020,Louth Garda Division,Road and traffic offences,1641.0
2020,Louth Garda Division,"Robbery, extortion and hijacking offences",30.0
2020,Louth Garda Division,Sexual offences,107.0
2020,Louth Garda Division,Theft and related offences,1388.0
2020,Louth Garda Division,Weapons and explosives offences,127.0
2021,Louth Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",707.0
2021,Louth Garda Division,Burglary and related offences,295.0
2021,Louth Garda Division,Controlled drug offences,795.0
2021,Louth Garda Division,Damage to property and to the environment  offences,777.0
2021,Louth Garda Division,Dangerous or negligent acts,1297.0
2021,Louth Garda Division,"Fraud, deception and related offences",487.0
2021,Louth Garda Division,Homicide & related offences,3.0
