Quarter,Garda Division,Type of Offence,VALUE
2016Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",115.0
2016Q3,Wexford Garda Division,Burglary and related offences,113.0
2016Q3,Wexford Garda Division,Controlled drug offences,96.0
2016Q3,Wexford Garda Division,Damage to property and to the environment  offences,172.0
2016Q3,Wexford Garda Division,Dangerous or negligent acts,383.0
2016Q3,Wexford Garda Division,"Fraud, deception and related offences",26.0
2016Q3,Wexford Garda Division,Homicide & related offences,0.0
2016Q3,Wexford Garda Division,Kidnapping and related offences,0.0
2016Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",51.0
2016Q3,Wexford Garda Division,Offences not elsewhere classified,18.0
2016Q3,Wexford Garda Division,Public order and other social code offences,144.0
2016Q3,Wexford Garda Division,Road and traffic offences,522.0
2016Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2016Q3,Wexford Garda Division,Sexual offences,23.0
2016Q3,Wexford Garda Division,Theft and related offences,345.0
2016Q3,Wexford Garda Division,Weapons and explosives offences,7.0
2016Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",111.0
2016Q4,Wexford Garda Division,Burglary and related offences,155.0
2016Q4,Wexford Garda Division,Controlled drug offences,122.0
2016Q4,Wexford Garda Division,Damage to property and to the environment  offences,173.0
2016Q4,Wexford Garda Division,Dangerous or negligent acts,350.0
2016Q4,Wexford Garda Division,"Fraud, deception and related offences",20.0
2016Q4,Wexford Garda Division,Homicide & related offences,0.0
2016Q4,Wexford Garda Division,Kidnapping and related offences,1.0
2016Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2016Q4,Wexford Garda Division,Offences not elsewhere classified,32.0
2016Q4,Wexford Garda Division,Public order and other social code offences,167.0
2016Q4,Wexford Garda Division,Road and traffic offences,562.0
2016Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",2.0
2016Q4,Wexford Garda Division,Sexual offences,18.0
2016Q4,Wexford Garda Division,Theft and related offences,341.0
2016Q4,Wexford Garda Division,Weapons and explosives offences,9.0
2017Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",106.0
2017Q1,Wexford Garda Division,Burglary and related offences,135.0
2017Q1,Wexford Garda Division,Controlled drug offences,112.0
2017Q1,Wexford Garda Division,Damage to property and to the environment  offences,162.0
2017Q1,Wexford Garda Division,Dangerous or negligent acts,336.0
2017Q1,Wexford Garda Division,"Fraud, deception and related offences",15.0
2017Q1,Wexford Garda Division,Homicide & related offences,0.0
2017Q1,Wexford Garda Division,Kidnapping and related offences,0.0
2017Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2017Q1,Wexford Garda Division,Offences not elsewhere classified,29.0
2017Q1,Wexford Garda Division,Public order and other social code offences,135.0
2017Q1,Wexford Garda Division,Road and traffic offences,595.0
2017Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",4.0
2017Q1,Wexford Garda Division,Sexual offences,25.0
2017Q1,Wexford Garda Division,Theft and related offences,294.0
2017Q1,Wexford Garda Division,Weapons and explosives offences,3.0
2017Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",134.0
2017Q2,Wexford Garda Division,Burglary and related offences,166.0
2017Q2,Wexford Garda Division,Controlled drug offences,80.0
2017Q2,Wexford Garda Division,Damage to property and to the environment  offences,207.0
2017Q2,Wexford Garda Division,Dangerous or negligent acts,328.0
2017Q2,Wexford Garda Division,"Fraud, deception and related offences",32.0
2017Q2,Wexford Garda Division,Homicide & related offences,0.0
2017Q2,Wexford Garda Division,Kidnapping and related offences,3.0
2017Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",53.0
2017Q2,Wexford Garda Division,Offences not elsewhere classified,33.0
2017Q2,Wexford Garda Division,Public order and other social code offences,140.0
2017Q2,Wexford Garda Division,Road and traffic offences,627.0
2017Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",7.0
2017Q2,Wexford Garda Division,Sexual offences,27.0
2017Q2,Wexford Garda Division,Theft and related offences,363.0
2017Q2,Wexford Garda Division,Weapons and explosives offences,11.0
2017Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",133.0
2017Q3,Wexford Garda Division,Burglary and related offences,124.0
2017Q3,Wexford Garda Division,Controlled drug offences,96.0
2017Q3,Wexford Garda Division,Damage to property and to the environment  offences,148.0
2017Q3,Wexford Garda Division,Dangerous or negligent acts,424.0
2017Q3,Wexford Garda Division,"Fraud, deception and related offences",17.0
2017Q3,Wexford Garda Division,Homicide & related offences,1.0
2017Q3,Wexford Garda Division,Kidnapping and related offences,0.0
2017Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",56.0
2017Q3,Wexford Garda Division,Offences not elsewhere classified,36.0
2017Q3,Wexford Garda Division,Public order and other social code offences,172.0
2017Q3,Wexford Garda Division,Road and traffic offences,459.0
2017Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",6.0
2017Q3,Wexford Garda Division,Sexual offences,21.0
2017Q3,Wexford Garda Division,Theft and related offences,379.0
2017Q3,Wexford Garda Division,Weapons and explosives offences,14.0
2017Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",142.0
2017Q4,Wexford Garda Division,Burglary and related offences,134.0
2017Q4,Wexford Garda Division,Controlled drug offences,90.0
2017Q4,Wexford Garda Division,Damage to property and to the environment  offences,182.0
2017Q4,Wexford Garda Division,Dangerous or negligent acts,258.0
2017Q4,Wexford Garda Division,"Fraud, deception and related offences",15.0
2017Q4,Wexford Garda Division,Homicide & related offences,2.0
2017Q4,Wexford Garda Division,Kidnapping and related offences,0.0
2017Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",56.0
2017Q4,Wexford Garda Division,Offences not elsewhere classified,33.0
2017Q4,Wexford Garda Division,Public order and other social code offences,162.0
2017Q4,Wexford Garda Division,Road and traffic offences,500.0
2017Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",1.0
2017Q4,Wexford Garda Division,Sexual offences,20.0
2017Q4,Wexford Garda Division,Theft and related offences,299.0
2017Q4,Wexford Garda Division,Weapons and explosives offences,12.0
2018Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",133.0
2018Q1,Wexford Garda Division,Burglary and related offences,113.0
2018Q1,Wexford Garda Division,Controlled drug offences,88.0
2018Q1,Wexford Garda Division,Damage to property and to the environment  offences,155.0
2018Q1,Wexford Garda Division,Dangerous or negligent acts,207.0
2018Q1,Wexford Garda Division,"Fraud, deception and related offences",25.0
2018Q1,Wexford Garda Division,Homicide & related offences,0.0
2018Q1,Wexford Garda Division,Kidnapping and related offences,0.0
2018Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",44.0
2018Q1,Wexford Garda Division,Offences not elsewhere classified,21.0
2018Q1,Wexford Garda Division,Public order and other social code offences,119.0
2018Q1,Wexford Garda Division,Road and traffic offences,503.0
2018Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",1.0
2018Q1,Wexford Garda Division,Sexual offences,36.0
2018Q1,Wexford Garda Division,Theft and related offences,268.0
2018Q1,Wexford Garda Division,Weapons and explosives offences,11.0
2018Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",144.0
2018Q2,Wexford Garda Division,Burglary and related offences,111.0
2018Q2,Wexford Garda Division,Controlled drug offences,81.0
2018Q2,Wexford Garda Division,Damage to property and to the environment  offences,153.0
2018Q2,Wexford Garda Division,Dangerous or negligent acts,285.0
2018Q2,Wexford Garda Division,"Fraud, deception and related offences",40.0
2018Q2,Wexford Garda Division,Homicide & related offences,1.0
2018Q2,Wexford Garda Division,Kidnapping and related offences,0.0
2018Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",56.0
2018Q2,Wexford Garda Division,Offences not elsewhere classified,38.0
2018Q2,Wexford Garda Division,Public order and other social code offences,173.0
2018Q2,Wexford Garda Division,Road and traffic offences,519.0
2018Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",3.0
2018Q2,Wexford Garda Division,Sexual offences,38.0
2018Q2,Wexford Garda Division,Theft and related offences,273.0
2018Q2,Wexford Garda Division,Weapons and explosives offences,3.0
2018Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",158.0
2018Q3,Wexford Garda Division,Burglary and related offences,102.0
2018Q3,Wexford Garda Division,Controlled drug offences,66.0
2018Q3,Wexford Garda Division,Damage to property and to the environment  offences,163.0
2018Q3,Wexford Garda Division,Dangerous or negligent acts,356.0
2018Q3,Wexford Garda Division,"Fraud, deception and related offences",37.0
2018Q3,Wexford Garda Division,Homicide & related offences,0.0
2018Q3,Wexford Garda Division,Kidnapping and related offences,0.0
2018Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",59.0
2018Q3,Wexford Garda Division,Offences not elsewhere classified,45.0
2018Q3,Wexford Garda Division,Public order and other social code offences,194.0
2018Q3,Wexford Garda Division,Road and traffic offences,488.0
2018Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",7.0
2018Q3,Wexford Garda Division,Sexual offences,32.0
2018Q3,Wexford Garda Division,Theft and related offences,361.0
2018Q3,Wexford Garda Division,Weapons and explosives offences,4.0
2018Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",153.0
2018Q4,Wexford Garda Division,Burglary and related offences,128.0
2018Q4,Wexford Garda Division,Controlled drug offences,93.0
2018Q4,Wexford Garda Division,Damage to property and to the environment  offences,156.0
2018Q4,Wexford Garda Division,Dangerous or negligent acts,276.0
2018Q4,Wexford Garda Division,"Fraud, deception and related offences",38.0
2018Q4,Wexford Garda Division,Homicide & related offences,0.0
2018Q4,Wexford Garda Division,Kidnapping and related offences,2.0
2018Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",73.0
2018Q4,Wexford Garda Division,Offences not elsewhere classified,18.0
2018Q4,Wexford Garda Division,Public order and other social code offences,213.0
2018Q4,Wexford Garda Division,Road and traffic offences,459.0
2018Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2018Q4,Wexford Garda Division,Sexual offences,19.0
2018Q4,Wexford Garda Division,Theft and related offences,286.0
2018Q4,Wexford Garda Division,Weapons and explosives offences,13.0
2019Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",141.0
2019Q1,Wexford Garda Division,Burglary and related offences,133.0
2019Q1,Wexford Garda Division,Controlled drug offences,136.0
2019Q1,Wexford Garda Division,Damage to property and to the environment  offences,155.0
2019Q1,Wexford Garda Division,Dangerous or negligent acts,278.0
2019Q1,Wexford Garda Division,"Fraud, deception and related offences",44.0
2019Q1,Wexford Garda Division,Homicide & related offences,0.0
2019Q1,Wexford Garda Division,Kidnapping and related offences,0.0
2019Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",70.0
2019Q1,Wexford Garda Division,Offences not elsewhere classified,18.0
2019Q1,Wexford Garda Division,Public order and other social code offences,152.0
2019Q1,Wexford Garda Division,Road and traffic offences,537.0
2019Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",8.0
2019Q1,Wexford Garda Division,Sexual offences,28.0
2019Q1,Wexford Garda Division,Theft and related offences,252.0
2019Q1,Wexford Garda Division,Weapons and explosives offences,4.0
2019Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2019Q2,Wexford Garda Division,Burglary and related offences,92.0
2019Q2,Wexford Garda Division,Controlled drug offences,110.0
2019Q2,Wexford Garda Division,Damage to property and to the environment  offences,142.0
2019Q2,Wexford Garda Division,Dangerous or negligent acts,217.0
2019Q2,Wexford Garda Division,"Fraud, deception and related offences",36.0
2019Q2,Wexford Garda Division,Homicide & related offences,2.0
2019Q2,Wexford Garda Division,Kidnapping and related offences,0.0
2019Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",92.0
2019Q2,Wexford Garda Division,Offences not elsewhere classified,20.0
2019Q2,Wexford Garda Division,Public order and other social code offences,166.0
2019Q2,Wexford Garda Division,Road and traffic offences,507.0
2019Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2019Q2,Wexford Garda Division,Sexual offences,29.0
2019Q2,Wexford Garda Division,Theft and related offences,263.0
2019Q2,Wexford Garda Division,Weapons and explosives offences,15.0
2019Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",132.0
2019Q3,Wexford Garda Division,Burglary and related offences,125.0
2019Q3,Wexford Garda Division,Controlled drug offences,80.0
2019Q3,Wexford Garda Division,Damage to property and to the environment  offences,159.0
2019Q3,Wexford Garda Division,Dangerous or negligent acts,229.0
2019Q3,Wexford Garda Division,"Fraud, deception and related offences",33.0
2019Q3,Wexford Garda Division,Homicide & related offences,1.0
2019Q3,Wexford Garda Division,Kidnapping and related offences,0.0
2019Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",61.0
2019Q3,Wexford Garda Division,Offences not elsewhere classified,21.0
2019Q3,Wexford Garda Division,Public order and other social code offences,165.0
2019Q3,Wexford Garda Division,Road and traffic offences,463.0
2019Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",1.0
2019Q3,Wexford Garda Division,Sexual offences,35.0
2019Q3,Wexford Garda Division,Theft and related offences,231.0
2019Q3,Wexford Garda Division,Weapons and explosives offences,12.0
2019Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2019Q4,Wexford Garda Division,Burglary and related offences,128.0
2019Q4,Wexford Garda Division,Controlled drug offences,84.0
2019Q4,Wexford Garda Division,Damage to property and to the environment  offences,143.0
2019Q4,Wexford Garda Division,Dangerous or negligent acts,282.0
2019Q4,Wexford Garda Division,"Fraud, deception and related offences",45.0
2019Q4,Wexford Garda Division,Homicide & related offences,0.0
2019Q4,Wexford Garda Division,Kidnapping and related offences,1.0
2019Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2019Q4,Wexford Garda Division,Offences not elsewhere classified,14.0
2019Q4,Wexford Garda Division,Public order and other social code offences,146.0
2019Q4,Wexford Garda Division,Road and traffic offences,418.0
2019Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",1.0
2019Q4,Wexford Garda Division,Sexual offences,21.0
2019Q4,Wexford Garda Division,Theft and related offences,232.0
2019Q4,Wexford Garda Division,Weapons and explosives offences,8.0
2020Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2020Q1,Wexford Garda Division,Burglary and related offences,123.0
2020Q1,Wexford Garda Division,Controlled drug offences,93.0
2020Q1,Wexford Garda Division,Damage to property and to the environment  offences,153.0
2020Q1,Wexford Garda Division,Dangerous or negligent acts,246.0
2020Q1,Wexford Garda Division,"Fraud, deception and related offences",62.0
2020Q1,Wexford Garda Division,Homicide & related offences,1.0
2020Q1,Wexford Garda Division,Kidnapping and related offences,1.0
2020Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",56.0
2020Q1,Wexford Garda Division,Offences not elsewhere classified,8.0
2020Q1,Wexford Garda Division,Public order and other social code offences,105.0
2020Q1,Wexford Garda Division,Road and traffic offences,404.0
2020Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",3.0
2020Q1,Wexford Garda Division,Sexual offences,26.0
2020Q1,Wexford Garda Division,Theft and related offences,208.0
2020Q1,Wexford Garda Division,Weapons and explosives offences,12.0
2020Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",118.0
2020Q2,Wexford Garda Division,Burglary and related offences,81.0
2020Q2,Wexford Garda Division,Controlled drug offences,95.0
2020Q2,Wexford Garda Division,Damage to property and to the environment  offences,132.0
2020Q2,Wexford Garda Division,Dangerous or negligent acts,251.0
2020Q2,Wexford Garda Division,"Fraud, deception and related offences",28.0
2020Q2,Wexford Garda Division,Homicide & related offences,1.0
2020Q2,Wexford Garda Division,Kidnapping and related offences,2.0
2020Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",54.0
2020Q2,Wexford Garda Division,Offences not elsewhere classified,14.0
2020Q2,Wexford Garda Division,Public order and other social code offences,137.0
2020Q2,Wexford Garda Division,Road and traffic offences,430.0
2020Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",8.0
2020Q2,Wexford Garda Division,Sexual offences,20.0
2020Q2,Wexford Garda Division,Theft and related offences,208.0
2020Q2,Wexford Garda Division,Weapons and explosives offences,11.0
2020Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",147.0
2020Q3,Wexford Garda Division,Burglary and related offences,89.0
2020Q3,Wexford Garda Division,Controlled drug offences,109.0
2020Q3,Wexford Garda Division,Damage to property and to the environment  offences,137.0
2020Q3,Wexford Garda Division,Dangerous or negligent acts,259.0
2020Q3,Wexford Garda Division,"Fraud, deception and related offences",53.0
2020Q3,Wexford Garda Division,Homicide & related offences,0.0
2020Q3,Wexford Garda Division,Kidnapping and related offences,0.0
2020Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",58.0
2020Q3,Wexford Garda Division,Offences not elsewhere classified,18.0
2020Q3,Wexford Garda Division,Public order and other social code offences,147.0
2020Q3,Wexford Garda Division,Road and traffic offences,399.0
2020Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",3.0
2020Q3,Wexford Garda Division,Sexual offences,31.0
2020Q3,Wexford Garda Division,Theft and related offences,262.0
2020Q3,Wexford Garda Division,Weapons and explosives offences,14.0
2020Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",138.0
2020Q4,Wexford Garda Division,Burglary and related offences,78.0
2020Q4,Wexford Garda Division,Controlled drug offences,117.0
2020Q4,Wexford Garda Division,Damage to property and to the environment  offences,121.0
2020Q4,Wexford Garda Division,Dangerous or negligent acts,256.0
2020Q4,Wexford Garda Division,"Fraud, deception and related offences",37.0
2020Q4,Wexford Garda Division,Homicide & related offences,0.0
2020Q4,Wexford Garda Division,Kidnapping and related offences,0.0
2020Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",49.0
2020Q4,Wexford Garda Division,Offences not elsewhere classified,16.0
2020Q4,Wexford Garda Division,Public order and other social code offences,99.0
2020Q4,Wexford Garda Division,Road and traffic offences,605.0
2020Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",6.0
2020Q4,Wexford Garda Division,Sexual offences,31.0
2020Q4,Wexford Garda Division,Theft and related offences,191.0
2020Q4,Wexford Garda Division,Weapons and explosives offences,15.0
2021Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",89.0
2021Q1,Wexford Garda Division,Burglary and related offences,82.0
2021Q1,Wexford Garda Division,Controlled drug offences,104.0
2021Q1,Wexford Garda Division,Damage to property and to the environment  offences,106.0
2021Q1,Wexford Garda Division,Dangerous or negligent acts,203.0
2021Q1,Wexford Garda Division,"Fraud, deception and related offences",84.0
2021Q1,Wexford Garda Division,Homicide & related offences,1.0
2021Q1,Wexford Garda Division,Kidnapping and related offences,0.0
2021Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",53.0
2021Q1,Wexford Garda Division,Offences not elsewhere classified,14.0
2021Q1,Wexford Garda Division,Public order and other social code offences,331.0
2021Q1,Wexford Garda Division,Road and traffic offences,370.0
2021Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2021Q1,Wexford Garda Division,Sexual offences,36.0
2021Q1,Wexford Garda Division,Theft and related offences,199.0
2021Q1,Wexford Garda Division,Weapons and explosives offences,6.0
2021Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",159.0
2021Q2,Wexford Garda Division,Burglary and related offences,73.0
2021Q2,Wexford Garda Division,Controlled drug offences,110.0
2021Q2,Wexford Garda Division,Damage to property and to the environment  offences,153.0
2021Q2,Wexford Garda Division,Dangerous or negligent acts,281.0
2021Q2,Wexford Garda Division,"Fraud, deception and related offences",126.0
2021Q2,Wexford Garda Division,Homicide & related offences,1.0
2021Q2,Wexford Garda Division,Kidnapping and related offences,0.0
2021Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",61.0
2021Q2,Wexford Garda Division,Offences not elsewhere classified,12.0
2021Q2,Wexford Garda Division,Public order and other social code offences,159.0
2021Q2,Wexford Garda Division,Road and traffic offences,408.0
2021Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",1.0
2021Q2,Wexford Garda Division,Sexual offences,33.0
2021Q2,Wexford Garda Division,Theft and related offences,233.0
2021Q2,Wexford Garda Division,Weapons and explosives offences,12.0
2021Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",176.0
2021Q3,Wexford Garda Division,Burglary and related offences,106.0
2021Q3,Wexford Garda Division,Controlled drug offences,61.0
2021Q3,Wexford Garda Division,Damage to property and to the environment  offences,120.0
2021Q3,Wexford Garda Division,Dangerous or negligent acts,290.0
2021Q3,Wexford Garda Division,"Fraud, deception and related offences",121.0
2021Q3,Wexford Garda Division,Homicide & related offences,0.0
2021Q3,Wexford Garda Division,Kidnapping and related offences,1.0
2021Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",65.0
2021Q3,Wexford Garda Division,Offences not elsewhere classified,15.0
2021Q3,Wexford Garda Division,Public order and other social code offences,163.0
2021Q3,Wexford Garda Division,Road and traffic offences,264.0
2021Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2021Q3,Wexford Garda Division,Sexual offences,36.0
2021Q3,Wexford Garda Division,Theft and related offences,261.0
2021Q3,Wexford Garda Division,Weapons and explosives offences,6.0
2021Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",140.0
2021Q4,Wexford Garda Division,Burglary and related offences,77.0
2021Q4,Wexford Garda Division,Controlled drug offences,87.0
2021Q4,Wexford Garda Division,Damage to property and to the environment  offences,159.0
2021Q4,Wexford Garda Division,Dangerous or negligent acts,257.0
2021Q4,Wexford Garda Division,"Fraud, deception and related offences",221.0
2021Q4,Wexford Garda Division,Homicide & related offences,0.0
2021Q4,Wexford Garda Division,Kidnapping and related offences,0.0
2021Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",67.0
2021Q4,Wexford Garda Division,Offences not elsewhere classified,17.0
2021Q4,Wexford Garda Division,Public order and other social code offences,136.0
2021Q4,Wexford Garda Division,Road and traffic offences,369.0
2021Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",3.0
2021Q4,Wexford Garda Division,Sexual offences,39.0
2021Q4,Wexford Garda Division,Theft and related offences,254.0
2021Q4,Wexford Garda Division,Weapons and explosives offences,7.0
2022Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",156.0
2022Q1,Wexford Garda Division,Burglary and related offences,64.0
2022Q1,Wexford Garda Division,Controlled drug offences,96.0
2022Q1,Wexford Garda Division,Damage to property and to the environment  offences,134.0
2022Q1,Wexford Garda Division,Dangerous or negligent acts,211.0
2022Q1,Wexford Garda Division,"Fraud, deception and related offences",105.0
2022Q1,Wexford Garda Division,Homicide & related offences,0.0
2022Q1,Wexford Garda Division,Kidnapping and related offences,0.0
2022Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",71.0
2022Q1,Wexford Garda Division,Offences not elsewhere classified,16.0
2022Q1,Wexford Garda Division,Public order and other social code offences,146.0
2022Q1,Wexford Garda Division,Road and traffic offences,342.0
2022Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",5.0
2022Q1,Wexford Garda Division,Sexual offences,35.0
2022Q1,Wexford Garda Division,Theft and related offences,213.0
2022Q1,Wexford Garda Division,Weapons and explosives offences,9.0
2022Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",213.0
2022Q2,Wexford Garda Division,Burglary and related offences,84.0
2022Q2,Wexford Garda Division,Controlled drug offences,79.0
2022Q2,Wexford Garda Division,Damage to property and to the environment  offences,179.0
2022Q2,Wexford Garda Division,Dangerous or negligent acts,259.0
2022Q2,Wexford Garda Division,"Fraud, deception and related offences",78.0
2022Q2,Wexford Garda Division,Homicide & related offences,0.0
2022Q2,Wexford Garda Division,Kidnapping and related offences,5.0
2022Q2,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",65.0
2022Q2,Wexford Garda Division,Offences not elsewhere classified,15.0
2022Q2,Wexford Garda Division,Public order and other social code offences,142.0
2022Q2,Wexford Garda Division,Road and traffic offences,322.0
2022Q2,Wexford Garda Division,"Robbery, extortion and hijacking offences",6.0
2022Q2,Wexford Garda Division,Sexual offences,38.0
2022Q2,Wexford Garda Division,Theft and related offences,335.0
2022Q2,Wexford Garda Division,Weapons and explosives offences,17.0
2022Q3,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",190.0
2022Q3,Wexford Garda Division,Burglary and related offences,57.0
2022Q3,Wexford Garda Division,Controlled drug offences,119.0
2022Q3,Wexford Garda Division,Damage to property and to the environment  offences,158.0
2022Q3,Wexford Garda Division,Dangerous or negligent acts,261.0
2022Q3,Wexford Garda Division,"Fraud, deception and related offences",47.0
2022Q3,Wexford Garda Division,Homicide & related offences,1.0
2022Q3,Wexford Garda Division,Kidnapping and related offences,5.0
2022Q3,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",68.0
2022Q3,Wexford Garda Division,Offences not elsewhere classified,21.0
2022Q3,Wexford Garda Division,Public order and other social code offences,164.0
2022Q3,Wexford Garda Division,Road and traffic offences,333.0
2022Q3,Wexford Garda Division,"Robbery, extortion and hijacking offences",9.0
2022Q3,Wexford Garda Division,Sexual offences,44.0
2022Q3,Wexford Garda Division,Theft and related offences,405.0
2022Q3,Wexford Garda Division,Weapons and explosives offences,18.0
2022Q4,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",195.0
2022Q4,Wexford Garda Division,Burglary and related offences,93.0
2022Q4,Wexford Garda Division,Controlled drug offences,99.0
2022Q4,Wexford Garda Division,Damage to property and to the environment  offences,173.0
2022Q4,Wexford Garda Division,Dangerous or negligent acts,209.0
2022Q4,Wexford Garda Division,"Fraud, deception and related offences",46.0
2022Q4,Wexford Garda Division,Homicide & related offences,0.0
2022Q4,Wexford Garda Division,Kidnapping and related offences,1.0
2022Q4,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2022Q4,Wexford Garda Division,Offences not elsewhere classified,20.0
2022Q4,Wexford Garda Division,Public order and other social code offences,130.0
2022Q4,Wexford Garda Division,Road and traffic offences,349.0
2022Q4,Wexford Garda Division,"Robbery, extortion and hijacking offences",11.0
2022Q4,Wexford Garda Division,Sexual offences,24.0
2022Q4,Wexford Garda Division,Theft and related offences,323.0
2022Q4,Wexford Garda Division,Weapons and explosives offences,13.0
2023Q1,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",160.0
2023Q1,Wexford Garda Division,Burglary and related offences,72.0
2023Q1,Wexford Garda Division,Controlled drug offences,107.0
2023Q1,Wexford Garda Division,Damage to property and to the environment  offences,162.0
2023Q1,Wexford Garda Division,Dangerous or negligent acts,223.0
2023Q1,Wexford Garda Division,"Fraud, deception and related offences",67.0
2023Q1,Wexford Garda Division,Homicide & related offences,0.0
2023Q1,Wexford Garda Division,Kidnapping and related offences,2.0
2023Q1,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime",67.0
2023Q1,Wexford Garda Division,Offences not elsewhere classified,19.0
2023Q1,Wexford Garda Division,Public order and other social code offences,122.0
2023Q1,Wexford Garda Division,Road and traffic offences,363.0
2023Q1,Wexford Garda Division,"Robbery, extortion and hijacking offences",11.0
2023Q1,Wexford Garda Division,Sexual offences,31.0
2023Q1,Wexford Garda Division,Theft and related offences,322.0
2023Q1,Wexford Garda Division,Weapons and explosives offences,10.0
2023Q2,Wexford Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",188.0
