Year,Garda Division,Type of Offence,VALUE
2007,Wexford Garda Division,"Driving licence-failure to have, produce, etc. (1411)",313.0
2007,Wexford Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",667.0
2007,Wexford Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),8.0
2007,Wexford Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),659.0
2007,Wexford Garda Division,Endangering traffic offences (0425),3.0
2007,Wexford Garda Division,Endangerment with potential for serious harm/death (0421),6.0
2007,Wexford Garda Division,"Explosives, chemical weapons offences (111)",0.0
2007,Wexford Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2007,Wexford Garda Division,False imprisonment (0511),4.0
2007,Wexford Garda Division,Fireworks offences (114),10.0
2007,Wexford Garda Division,"Fraud, deception and related offences (09)",119.0
2007,Wexford Garda Division,Harassment and related offences (033),80.0
2007,Wexford Garda Division,Homicide & related offences (01),9.0
2007,Wexford Garda Division,Human trafficking offences (0513),0.0
2007,Wexford Garda Division,Importation of drugs (1011),2.0
2007,Wexford Garda Division,Infanticide (0113),0.0
2007,Wexford Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",900.0
2007,Wexford Garda Division,Kidnapping and related offences (05),4.0
2007,Wexford Garda Division,Light rail offences (Luas) (1443),0.0
2007,Wexford Garda Division,Liquor licensing offences (133),216.0
2007,Wexford Garda Division,Litter offences (1221),8.0
2007,Wexford Garda Division,Manslaughter (0112),1.0
2007,Wexford Garda Division,Murder (0111),4.0
2007,Wexford Garda Division,Murder-attempt (0311),1.0
2007,Wexford Garda Division,Obstruction under Road Traffic Acts (1432),5.0
2007,Wexford Garda Division,Offences against government and its agents (151),5.0
2007,Wexford Garda Division,"Offences against government, justice procedures and organisation of crime (15)",108.0
2007,Wexford Garda Division,Offences not elsewhere classified (16),175.0
2007,Wexford Garda Division,"Offences while in custody, breach of court orders (157)",101.0
2007,Wexford Garda Division,Offensive weapons offences (n.e.c.) (113),50.0
2007,Wexford Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2007,Wexford Garda Division,Other assault (035),322.0
2007,Wexford Garda Division,Other drug offences (103),18.0
2007,Wexford Garda Division,Other road offences (1433),1400.0
2007,Wexford Garda Division,Other sexual offences (022),3.0
2007,Wexford Garda Division,"Other thefts, handling stolen property (084)",786.0
2007,Wexford Garda Division,Perverting the course of justice (153),2.0
2007,Wexford Garda Division,Possession of a firearm (1122),7.0
2007,Wexford Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",2.0
2007,Wexford Garda Division,Possession of drugs for personal use (1022),389.0
2007,Wexford Garda Division,Possession of drugs for sale or supply (1021),61.0
2007,Wexford Garda Division,Prostitution offences (134),0.0
2007,Wexford Garda Division,Public order and other social code offences (13),1600.0
2007,Wexford Garda Division,Public service vehicle offences (1442),3.0
2007,Wexford Garda Division,Rape and sexual assault (021),51.0
2007,Wexford Garda Division,"Regulated betting/money, collection/trading offences (135)",13.0
2007,Wexford Garda Division,Road and traffic offences (14),3328.0
2007,Wexford Garda Division,Road transport - carriage of goods offences (1441),72.0
2007,Wexford Garda Division,Roadworthiness/regulatory offences (143),57.0
2007,Wexford Garda Division,Robbery from the person (0613),12.0
2007,Wexford Garda Division,Robbery of an establishment or institution (0611),9.0
2007,Wexford Garda Division,Robbery of cash or goods in transit (0612),1.0
2007,Wexford Garda Division,"Robbery, extortion and hijacking offences (06)",22.0
2007,Wexford Garda Division,Sexual offences (02),54.0
2007,Wexford Garda Division,Social code offences (n.e.c.) (136),45.0
2007,Wexford Garda Division,Speeding (0415),653.0
2007,Wexford Garda Division,Theft and related offences (08),1370.0
2007,Wexford Garda Division,Theft from person (0821),23.0
2007,Wexford Garda Division,Theft from shop (0822),375.0
