Year,Garda Division,Type of Offence,VALUE
2014,Cavan-Monaghan Garda Division,Weapons and explosives offences,56.0
2015,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",535.0
2015,Cavan-Monaghan Garda Division,Burglary and related offences,426.0
2015,Cavan-Monaghan Garda Division,Controlled drug offences,231.0
2015,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,551.0
2015,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1595.0
2015,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",123.0
2015,Cavan-Monaghan Garda Division,Homicide & related offences,2.0
2015,Cavan-Monaghan Garda Division,Kidnapping and related offences,4.0
2015,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",189.0
2015,Cavan-Monaghan Garda Division,Offences not elsewhere classified,72.0
2015,Cavan-Monaghan Garda Division,Public order and other social code offences,876.0
2015,Cavan-Monaghan Garda Division,Road and traffic offences,1729.0
2015,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",18.0
2015,Cavan-Monaghan Garda Division,Sexual offences,62.0
2015,Cavan-Monaghan Garda Division,Theft and related offences,1101.0
2015,Cavan-Monaghan Garda Division,Weapons and explosives offences,43.0
2016,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",639.0
2016,Cavan-Monaghan Garda Division,Burglary and related offences,355.0
2016,Cavan-Monaghan Garda Division,Controlled drug offences,235.0
2016,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,487.0
2016,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1735.0
2016,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",96.0
2016,Cavan-Monaghan Garda Division,Homicide & related offences,6.0
2016,Cavan-Monaghan Garda Division,Kidnapping and related offences,5.0
2016,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",267.0
2016,Cavan-Monaghan Garda Division,Offences not elsewhere classified,59.0
2016,Cavan-Monaghan Garda Division,Public order and other social code offences,974.0
2016,Cavan-Monaghan Garda Division,Road and traffic offences,1894.0
2016,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",13.0
2016,Cavan-Monaghan Garda Division,Sexual offences,63.0
2016,Cavan-Monaghan Garda Division,Theft and related offences,882.0
2016,Cavan-Monaghan Garda Division,Weapons and explosives offences,48.0
2017,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",691.0
2017,Cavan-Monaghan Garda Division,Burglary and related offences,486.0
2017,Cavan-Monaghan Garda Division,Controlled drug offences,246.0
2017,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,573.0
2017,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1619.0
2017,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",169.0
2017,Cavan-Monaghan Garda Division,Homicide & related offences,5.0
2017,Cavan-Monaghan Garda Division,Kidnapping and related offences,2.0
2017,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",238.0
2017,Cavan-Monaghan Garda Division,Offences not elsewhere classified,66.0
2017,Cavan-Monaghan Garda Division,Public order and other social code offences,1116.0
2017,Cavan-Monaghan Garda Division,Road and traffic offences,2312.0
2017,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",14.0
2017,Cavan-Monaghan Garda Division,Sexual offences,57.0
2017,Cavan-Monaghan Garda Division,Theft and related offences,930.0
2017,Cavan-Monaghan Garda Division,Weapons and explosives offences,52.0
2018,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",766.0
2018,Cavan-Monaghan Garda Division,Burglary and related offences,403.0
2018,Cavan-Monaghan Garda Division,Controlled drug offences,264.0
2018,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,549.0
2018,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1325.0
2018,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",206.0
2018,Cavan-Monaghan Garda Division,Homicide & related offences,4.0
2018,Cavan-Monaghan Garda Division,Kidnapping and related offences,4.0
2018,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",317.0
2018,Cavan-Monaghan Garda Division,Offences not elsewhere classified,78.0
2018,Cavan-Monaghan Garda Division,Public order and other social code offences,1220.0
2018,Cavan-Monaghan Garda Division,Road and traffic offences,2051.0
2018,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",12.0
2018,Cavan-Monaghan Garda Division,Sexual offences,86.0
2018,Cavan-Monaghan Garda Division,Theft and related offences,978.0
2018,Cavan-Monaghan Garda Division,Weapons and explosives offences,52.0
2019,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",762.0
2019,Cavan-Monaghan Garda Division,Burglary and related offences,419.0
2019,Cavan-Monaghan Garda Division,Controlled drug offences,338.0
2019,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,590.0
2019,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1437.0
2019,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",212.0
2019,Cavan-Monaghan Garda Division,Homicide & related offences,0.0
2019,Cavan-Monaghan Garda Division,Kidnapping and related offences,9.0
2019,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",320.0
2019,Cavan-Monaghan Garda Division,Offences not elsewhere classified,57.0
2019,Cavan-Monaghan Garda Division,Public order and other social code offences,1254.0
2019,Cavan-Monaghan Garda Division,Road and traffic offences,1964.0
2019,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",27.0
2019,Cavan-Monaghan Garda Division,Sexual offences,93.0
2019,Cavan-Monaghan Garda Division,Theft and related offences,930.0
2019,Cavan-Monaghan Garda Division,Weapons and explosives offences,49.0
2020,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",646.0
2020,Cavan-Monaghan Garda Division,Burglary and related offences,255.0
2020,Cavan-Monaghan Garda Division,Controlled drug offences,481.0
2020,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,510.0
2020,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1415.0
2020,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",210.0
2020,Cavan-Monaghan Garda Division,Homicide & related offences,1.0
2020,Cavan-Monaghan Garda Division,Kidnapping and related offences,11.0
2020,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",228.0
2020,Cavan-Monaghan Garda Division,Offences not elsewhere classified,46.0
2020,Cavan-Monaghan Garda Division,Public order and other social code offences,930.0
2020,Cavan-Monaghan Garda Division,Road and traffic offences,1637.0
2020,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",11.0
2020,Cavan-Monaghan Garda Division,Sexual offences,67.0
2020,Cavan-Monaghan Garda Division,Theft and related offences,647.0
2020,Cavan-Monaghan Garda Division,Weapons and explosives offences,59.0
2021,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",719.0
2021,Cavan-Monaghan Garda Division,Burglary and related offences,196.0
2021,Cavan-Monaghan Garda Division,Controlled drug offences,330.0
2021,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,489.0
2021,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1311.0
2021,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",492.0
2021,Cavan-Monaghan Garda Division,Homicide & related offences,2.0
2021,Cavan-Monaghan Garda Division,Kidnapping and related offences,2.0
2021,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",240.0
2021,Cavan-Monaghan Garda Division,Offences not elsewhere classified,59.0
2021,Cavan-Monaghan Garda Division,Public order and other social code offences,1318.0
2021,Cavan-Monaghan Garda Division,Road and traffic offences,1118.0
2021,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",22.0
2021,Cavan-Monaghan Garda Division,Sexual offences,112.0
2021,Cavan-Monaghan Garda Division,Theft and related offences,653.0
2021,Cavan-Monaghan Garda Division,Weapons and explosives offences,63.0
2022,Cavan-Monaghan Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",841.0
2022,Cavan-Monaghan Garda Division,Burglary and related offences,232.0
2022,Cavan-Monaghan Garda Division,Controlled drug offences,310.0
2022,Cavan-Monaghan Garda Division,Damage to property and to the environment  offences,522.0
2022,Cavan-Monaghan Garda Division,Dangerous or negligent acts,1321.0
2022,Cavan-Monaghan Garda Division,"Fraud, deception and related offences",336.0
2022,Cavan-Monaghan Garda Division,Homicide & related offences,2.0
2022,Cavan-Monaghan Garda Division,Kidnapping and related offences,6.0
2022,Cavan-Monaghan Garda Division,"Offences against government, justice procedures and organisation of crime",227.0
2022,Cavan-Monaghan Garda Division,Offences not elsewhere classified,57.0
2022,Cavan-Monaghan Garda Division,Public order and other social code offences,1010.0
2022,Cavan-Monaghan Garda Division,Road and traffic offences,953.0
2022,Cavan-Monaghan Garda Division,"Robbery, extortion and hijacking offences",30.0
2022,Cavan-Monaghan Garda Division,Sexual offences,110.0
2022,Cavan-Monaghan Garda Division,Theft and related offences,787.0
2022,Cavan-Monaghan Garda Division,Weapons and explosives offences,61.0
