Quarter,Garda Division,Type of Offence,VALUE
2009Q2,Mayo Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",152.0
2009Q2,Mayo Garda Division,Burglary and related offences,88.0
2009Q2,Mayo Garda Division,Controlled drug offences,54.0
2009Q2,Mayo Garda Division,Damage to property and to the environment  offences,241.0
2009Q2,Mayo Garda Division,Dangerous or negligent acts,409.0
2009Q2,Mayo Garda Division,"Fraud, deception and related offences",23.0
2009Q2,Mayo Garda Division,Homicide & related offences,2.0
2009Q2,Mayo Garda Division,Kidnapping and related offences,1.0
2009Q2,Mayo Garda Division,"Offences against government, justice procedures and organisation of crime",13.0
2009Q2,Mayo Garda Division,Offences not elsewhere classified,51.0
2009Q2,Mayo Garda Division,Public order and other social code offences,353.0
2009Q2,Mayo Garda Division,Road and traffic offences,401.0
2009Q2,Mayo Garda Division,"Robbery, extortion and hijacking offences",4.0
2009Q2,Mayo Garda Division,Sexual offences,4.0
2009Q2,Mayo Garda Division,Theft and related offences,290.0
2009Q2,Mayo Garda Division,Weapons and explosives offences,7.0
2009Q3,Mayo Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",148.0
2009Q3,Mayo Garda Division,Burglary and related offences,120.0
2009Q3,Mayo Garda Division,Controlled drug offences,47.0
2009Q3,Mayo Garda Division,Damage to property and to the environment  offences,241.0
2009Q3,Mayo Garda Division,Dangerous or negligent acts,248.0
2009Q3,Mayo Garda Division,"Fraud, deception and related offences",38.0
2009Q3,Mayo Garda Division,Homicide & related offences,3.0
2009Q3,Mayo Garda Division,Kidnapping and related offences,2.0
2009Q3,Mayo Garda Division,"Offences against government, justice procedures and organisation of crime",22.0
2009Q3,Mayo Garda Division,Offences not elsewhere classified,33.0
2009Q3,Mayo Garda Division,Public order and other social code offences,389.0
2009Q3,Mayo Garda Division,Road and traffic offences,360.0
2009Q3,Mayo Garda Division,"Robbery, extortion and hijacking offences",1.0
2009Q3,Mayo Garda Division,Sexual offences,7.0
2009Q3,Mayo Garda Division,Theft and related offences,296.0
