Year,Garda Division,Type of Offence,VALUE
2005,Mayo Garda Division,"Abandoning a child, child neglect and cruelty (0422)",2.0
2005,Mayo Garda Division,Abduction of person under 16 years of age (0512),0.0
2005,Mayo Garda Division,Aggravated burglary (0711),1.0
2005,Mayo Garda Division,Arson (1211),21.0
2005,Mayo Garda Division,"Assault causing harm, poisoning (034)",110.0
2005,Mayo Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",429.0
2005,Mayo Garda Division,Blackmail or extortion (0621),0.0
2005,Mayo Garda Division,Burglary (not aggravated) (0712),295.0
2005,Mayo Garda Division,Burglary and related offences (07),297.0
2005,Mayo Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",1.0
2005,Mayo Garda Division,Controlled drug offences (10),111.0
2005,Mayo Garda Division,Criminal damage (not arson) (1212),640.0
2005,Mayo Garda Division,Cultivation or manufacture of drugs (1012),0.0
2005,Mayo Garda Division,Damage to property and to the environment  offences (12),662.0
2005,Mayo Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2005,Mayo Garda Division,Dangerous driving leading to death (012),2.0
2005,Mayo Garda Division,Dangerous or negligent acts (04),706.0
2005,Mayo Garda Division,Dangerous/careless driving and motorway offences (0414),163.0
2005,Mayo Garda Division,Discharging a firearm (1121),5.0
2005,Mayo Garda Division,Disorderly conduct (131),875.0
2005,Mayo Garda Division,"Driving licence-failure to have, produce, etc. (1411)",41.0
2005,Mayo Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",361.0
2005,Mayo Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),1.0
2005,Mayo Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),360.0
2005,Mayo Garda Division,Endangering traffic offences (0425),2.0
2005,Mayo Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2005,Mayo Garda Division,"Explosives, chemical weapons offences (111)",7.0
2005,Mayo Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2005,Mayo Garda Division,False imprisonment (0511),0.0
2005,Mayo Garda Division,Fireworks offences (114),0.0
2005,Mayo Garda Division,"Fraud, deception and related offences (09)",65.0
2005,Mayo Garda Division,Harassment and related offences (033),15.0
2005,Mayo Garda Division,Homicide & related offences (01),2.0
2005,Mayo Garda Division,Human trafficking offences (0513),0.0
2005,Mayo Garda Division,Importation of drugs (1011),0.0
2005,Mayo Garda Division,Infanticide (0113),0.0
2005,Mayo Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",242.0
2005,Mayo Garda Division,Kidnapping and related offences (05),0.0
2005,Mayo Garda Division,Light rail offences (Luas) (1443),0.0
2005,Mayo Garda Division,Liquor licensing offences (133),198.0
2005,Mayo Garda Division,Litter offences (1221),1.0
2005,Mayo Garda Division,Manslaughter (0112),0.0
2005,Mayo Garda Division,Murder (0111),0.0
2005,Mayo Garda Division,Murder-attempt (0311),0.0
2005,Mayo Garda Division,Obstruction under Road Traffic Acts (1432),9.0
2005,Mayo Garda Division,Offences against government and its agents (151),2.0
