Year,Garda Division,Type of Offence,VALUE
2025,Clare Garda Division,"Fraud, deception and related offences",0.0
2025,Clare Garda Division,Homicide & related offences,0.0
2025,Clare Garda Division,Kidnapping and related offences,6.0
2025,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",188.0
2025,Clare Garda Division,Offences not elsewhere classified,44.0
2025,Clare Garda Division,Public order and other social code offences,306.0
2025,Clare Garda Division,Road and traffic offences,562.0
2025,Clare Garda Division,"Robbery, extortion and hijacking offences",15.0
2025,Clare Garda Division,Sexual offences,39.0
2025,Clare Garda Division,Theft and related offences,727.0
2025,Clare Garda Division,Weapons and explosives offences,34.0
