Quarter,Garda Division,Type of Offence,VALUE
2006Q2,Clare Garda Division,Homicide & related offences,0.0
2006Q2,Clare Garda Division,Kidnapping and related offences,0.0
2006Q2,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",22.0
2006Q2,Clare Garda Division,Offences not elsewhere classified,18.0
2006Q2,Clare Garda Division,Public order and other social code offences,229.0
2006Q2,Clare Garda Division,Road and traffic offences,984.0
2006Q2,Clare Garda Division,"Robbery, extortion and hijacking offences",5.0
2006Q2,Clare Garda Division,Sexual offences,8.0
2006Q2,Clare Garda Division,Theft and related offences,225.0
2006Q2,Clare Garda Division,Weapons and explosives offences,9.0
2006Q3,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",80.0
2006Q3,Clare Garda Division,Burglary and related offences,110.0
2006Q3,Clare Garda Division,Controlled drug offences,81.0
2006Q3,Clare Garda Division,Damage to property and to the environment  offences,259.0
2006Q3,Clare Garda Division,Dangerous or negligent acts,478.0
2006Q3,Clare Garda Division,"Fraud, deception and related offences",24.0
2006Q3,Clare Garda Division,Homicide & related offences,2.0
2006Q3,Clare Garda Division,Kidnapping and related offences,0.0
2006Q3,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",20.0
2006Q3,Clare Garda Division,Offences not elsewhere classified,21.0
2006Q3,Clare Garda Division,Public order and other social code offences,374.0
2006Q3,Clare Garda Division,Road and traffic offences,777.0
2006Q3,Clare Garda Division,"Robbery, extortion and hijacking offences",2.0
2006Q3,Clare Garda Division,Sexual offences,6.0
2006Q3,Clare Garda Division,Theft and related offences,326.0
2006Q3,Clare Garda Division,Weapons and explosives offences,10.0
2006Q4,Clare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",110.0
2006Q4,Clare Garda Division,Burglary and related offences,123.0
2006Q4,Clare Garda Division,Controlled drug offences,104.0
2006Q4,Clare Garda Division,Damage to property and to the environment  offences,185.0
2006Q4,Clare Garda Division,Dangerous or negligent acts,317.0
2006Q4,Clare Garda Division,"Fraud, deception and related offences",8.0
2006Q4,Clare Garda Division,Homicide & related offences,0.0
2006Q4,Clare Garda Division,Kidnapping and related offences,2.0
2006Q4,Clare Garda Division,"Offences against government, justice procedures and organisation of crime",29.0
2006Q4,Clare Garda Division,Offences not elsewhere classified,23.0
2006Q4,Clare Garda Division,Public order and other social code offences,337.0
2006Q4,Clare Garda Division,Road and traffic offences,777.0
2006Q4,Clare Garda Division,"Robbery, extortion and hijacking offences",2.0
2006Q4,Clare Garda Division,Sexual offences,10.0
