Year,Garda Division,Type of Offence,VALUE
2017,D.M.R. Eastern Garda Division,Offences not elsewhere classified,38.0
2017,D.M.R. Eastern Garda Division,Public order and other social code offences,657.0
2017,D.M.R. Eastern Garda Division,Road and traffic offences,1538.0
2017,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",62.0
2017,D.M.R. Eastern Garda Division,Sexual offences,89.0
2017,D.M.R. Eastern Garda Division,Theft and related offences,3512.0
2017,D.M.R. Eastern Garda Division,Weapons and explosives offences,48.0
2018,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",525.0
2018,D.M.R. Eastern Garda Division,Burglary and related offences,1178.0
2018,D.M.R. Eastern Garda Division,Controlled drug offences,436.0
2018,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,811.0
2018,D.M.R. Eastern Garda Division,Dangerous or negligent acts,625.0
2018,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",282.0
2018,D.M.R. Eastern Garda Division,Homicide & related offences,3.0
2018,D.M.R. Eastern Garda Division,Kidnapping and related offences,1.0
2018,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",335.0
2018,D.M.R. Eastern Garda Division,Offences not elsewhere classified,39.0
2018,D.M.R. Eastern Garda Division,Public order and other social code offences,640.0
2018,D.M.R. Eastern Garda Division,Road and traffic offences,1423.0
2018,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",81.0
2018,D.M.R. Eastern Garda Division,Sexual offences,96.0
2018,D.M.R. Eastern Garda Division,Theft and related offences,3166.0
2018,D.M.R. Eastern Garda Division,Weapons and explosives offences,72.0
2019,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",537.0
2019,D.M.R. Eastern Garda Division,Burglary and related offences,1043.0
2019,D.M.R. Eastern Garda Division,Controlled drug offences,590.0
2019,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,763.0
2019,D.M.R. Eastern Garda Division,Dangerous or negligent acts,719.0
2019,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",396.0
2019,D.M.R. Eastern Garda Division,Homicide & related offences,3.0
2019,D.M.R. Eastern Garda Division,Kidnapping and related offences,2.0
2019,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",369.0
2019,D.M.R. Eastern Garda Division,Offences not elsewhere classified,58.0
2019,D.M.R. Eastern Garda Division,Public order and other social code offences,739.0
2019,D.M.R. Eastern Garda Division,Road and traffic offences,1495.0
2019,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",93.0
2019,D.M.R. Eastern Garda Division,Sexual offences,92.0
2019,D.M.R. Eastern Garda Division,Theft and related offences,3331.0
2019,D.M.R. Eastern Garda Division,Weapons and explosives offences,95.0
2020,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",583.0
2020,D.M.R. Eastern Garda Division,Burglary and related offences,848.0
2020,D.M.R. Eastern Garda Division,Controlled drug offences,493.0
2020,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,731.0
2020,D.M.R. Eastern Garda Division,Dangerous or negligent acts,904.0
2020,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",367.0
2020,D.M.R. Eastern Garda Division,Homicide & related offences,4.0
2020,D.M.R. Eastern Garda Division,Kidnapping and related offences,4.0
2020,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",304.0
2020,D.M.R. Eastern Garda Division,Offences not elsewhere classified,59.0
2020,D.M.R. Eastern Garda Division,Public order and other social code offences,901.0
2020,D.M.R. Eastern Garda Division,Road and traffic offences,1204.0
2020,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",72.0
2020,D.M.R. Eastern Garda Division,Sexual offences,122.0
2020,D.M.R. Eastern Garda Division,Theft and related offences,2950.0
2020,D.M.R. Eastern Garda Division,Weapons and explosives offences,88.0
2021,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",482.0
2021,D.M.R. Eastern Garda Division,Burglary and related offences,478.0
2021,D.M.R. Eastern Garda Division,Controlled drug offences,492.0
2021,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,643.0
2021,D.M.R. Eastern Garda Division,Dangerous or negligent acts,661.0
2021,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",888.0
2021,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
2021,D.M.R. Eastern Garda Division,Kidnapping and related offences,4.0
2021,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",394.0
2021,D.M.R. Eastern Garda Division,Offences not elsewhere classified,64.0
2021,D.M.R. Eastern Garda Division,Public order and other social code offences,885.0
2021,D.M.R. Eastern Garda Division,Road and traffic offences,972.0
2021,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",69.0
2021,D.M.R. Eastern Garda Division,Sexual offences,129.0
2021,D.M.R. Eastern Garda Division,Theft and related offences,2477.0
2021,D.M.R. Eastern Garda Division,Weapons and explosives offences,77.0
2022,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",591.0
2022,D.M.R. Eastern Garda Division,Burglary and related offences,427.0
2022,D.M.R. Eastern Garda Division,Controlled drug offences,389.0
2022,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,652.0
2022,D.M.R. Eastern Garda Division,Dangerous or negligent acts,708.0
2022,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",599.0
2022,D.M.R. Eastern Garda Division,Homicide & related offences,2.0
2022,D.M.R. Eastern Garda Division,Kidnapping and related offences,4.0
2022,D.M.R. Eastern Garda Division,"Offences against government, justice procedures and organisation of crime",447.0
2022,D.M.R. Eastern Garda Division,Offences not elsewhere classified,68.0
2022,D.M.R. Eastern Garda Division,Public order and other social code offences,695.0
2022,D.M.R. Eastern Garda Division,Road and traffic offences,814.0
2022,D.M.R. Eastern Garda Division,"Robbery, extortion and hijacking offences",84.0
2022,D.M.R. Eastern Garda Division,Sexual offences,154.0
2022,D.M.R. Eastern Garda Division,Theft and related offences,3292.0
2022,D.M.R. Eastern Garda Division,Weapons and explosives offences,58.0
2023,D.M.R. Eastern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",535.0
2023,D.M.R. Eastern Garda Division,Burglary and related offences,399.0
2023,D.M.R. Eastern Garda Division,Controlled drug offences,314.0
2023,D.M.R. Eastern Garda Division,Damage to property and to the environment  offences,684.0
2023,D.M.R. Eastern Garda Division,Dangerous or negligent acts,516.0
2023,D.M.R. Eastern Garda Division,"Fraud, deception and related offences",298.0
2023,D.M.R. Eastern Garda Division,Homicide & related offences,0.0
