Quarter,Garda Division,Type of Offence,VALUE
2007Q4,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2007Q4,Cork West Garda Division,Burglary and related offences,83.0
2007Q4,Cork West Garda Division,Controlled drug offences,55.0
2007Q4,Cork West Garda Division,Damage to property and to the environment  offences,136.0
2007Q4,Cork West Garda Division,Dangerous or negligent acts,300.0
2007Q4,Cork West Garda Division,"Fraud, deception and related offences",24.0
2007Q4,Cork West Garda Division,Homicide & related offences,1.0
2007Q4,Cork West Garda Division,Kidnapping and related offences,0.0
2007Q4,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",17.0
2007Q4,Cork West Garda Division,Offences not elsewhere classified,18.0
2007Q4,Cork West Garda Division,Public order and other social code offences,311.0
2007Q4,Cork West Garda Division,Road and traffic offences,650.0
2007Q4,Cork West Garda Division,"Robbery, extortion and hijacking offences",1.0
2007Q4,Cork West Garda Division,Sexual offences,4.0
2007Q4,Cork West Garda Division,Theft and related offences,187.0
2007Q4,Cork West Garda Division,Weapons and explosives offences,9.0
2008Q1,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",111.0
2008Q1,Cork West Garda Division,Burglary and related offences,72.0
2008Q1,Cork West Garda Division,Controlled drug offences,99.0
2008Q1,Cork West Garda Division,Damage to property and to the environment  offences,176.0
2008Q1,Cork West Garda Division,Dangerous or negligent acts,285.0
2008Q1,Cork West Garda Division,"Fraud, deception and related offences",23.0
2008Q1,Cork West Garda Division,Homicide & related offences,0.0
2008Q1,Cork West Garda Division,Kidnapping and related offences,0.0
2008Q1,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",21.0
2008Q1,Cork West Garda Division,Offences not elsewhere classified,25.0
2008Q1,Cork West Garda Division,Public order and other social code offences,265.0
2008Q1,Cork West Garda Division,Road and traffic offences,831.0
2008Q1,Cork West Garda Division,"Robbery, extortion and hijacking offences",3.0
2008Q1,Cork West Garda Division,Sexual offences,5.0
2008Q1,Cork West Garda Division,Theft and related offences,177.0
2008Q1,Cork West Garda Division,Weapons and explosives offences,14.0
2008Q2,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",125.0
2008Q2,Cork West Garda Division,Burglary and related offences,86.0
2008Q2,Cork West Garda Division,Controlled drug offences,134.0
2008Q2,Cork West Garda Division,Damage to property and to the environment  offences,173.0
2008Q2,Cork West Garda Division,Dangerous or negligent acts,299.0
2008Q2,Cork West Garda Division,"Fraud, deception and related offences",31.0
2008Q2,Cork West Garda Division,Homicide & related offences,2.0
2008Q2,Cork West Garda Division,Kidnapping and related offences,0.0
2008Q2,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",21.0
2008Q2,Cork West Garda Division,Offences not elsewhere classified,24.0
2008Q2,Cork West Garda Division,Public order and other social code offences,355.0
2008Q2,Cork West Garda Division,Road and traffic offences,875.0
2008Q2,Cork West Garda Division,"Robbery, extortion and hijacking offences",5.0
2008Q2,Cork West Garda Division,Sexual offences,8.0
2008Q2,Cork West Garda Division,Theft and related offences,228.0
2008Q2,Cork West Garda Division,Weapons and explosives offences,10.0
2008Q3,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",97.0
2008Q3,Cork West Garda Division,Burglary and related offences,63.0
2008Q3,Cork West Garda Division,Controlled drug offences,143.0
2008Q3,Cork West Garda Division,Damage to property and to the environment  offences,148.0
2008Q3,Cork West Garda Division,Dangerous or negligent acts,272.0
2008Q3,Cork West Garda Division,"Fraud, deception and related offences",19.0
2008Q3,Cork West Garda Division,Homicide & related offences,1.0
2008Q3,Cork West Garda Division,Kidnapping and related offences,1.0
2008Q3,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2008Q3,Cork West Garda Division,Offences not elsewhere classified,17.0
2008Q3,Cork West Garda Division,Public order and other social code offences,344.0
2008Q3,Cork West Garda Division,Road and traffic offences,724.0
2008Q3,Cork West Garda Division,"Robbery, extortion and hijacking offences",2.0
2008Q3,Cork West Garda Division,Sexual offences,3.0
2008Q3,Cork West Garda Division,Theft and related offences,232.0
2008Q3,Cork West Garda Division,Weapons and explosives offences,17.0
2008Q4,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",108.0
2008Q4,Cork West Garda Division,Burglary and related offences,67.0
2008Q4,Cork West Garda Division,Controlled drug offences,159.0
2008Q4,Cork West Garda Division,Damage to property and to the environment  offences,150.0
2008Q4,Cork West Garda Division,Dangerous or negligent acts,273.0
2008Q4,Cork West Garda Division,"Fraud, deception and related offences",13.0
2008Q4,Cork West Garda Division,Homicide & related offences,0.0
2008Q4,Cork West Garda Division,Kidnapping and related offences,0.0
2008Q4,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",20.0
2008Q4,Cork West Garda Division,Offences not elsewhere classified,20.0
2008Q4,Cork West Garda Division,Public order and other social code offences,387.0
2008Q4,Cork West Garda Division,Road and traffic offences,645.0
2008Q4,Cork West Garda Division,"Robbery, extortion and hijacking offences",2.0
2008Q4,Cork West Garda Division,Sexual offences,9.0
2008Q4,Cork West Garda Division,Theft and related offences,184.0
2008Q4,Cork West Garda Division,Weapons and explosives offences,11.0
2009Q1,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",107.0
2009Q1,Cork West Garda Division,Burglary and related offences,68.0
2009Q1,Cork West Garda Division,Controlled drug offences,115.0
2009Q1,Cork West Garda Division,Damage to property and to the environment  offences,148.0
2009Q1,Cork West Garda Division,Dangerous or negligent acts,220.0
2009Q1,Cork West Garda Division,"Fraud, deception and related offences",24.0
2009Q1,Cork West Garda Division,Homicide & related offences,1.0
2009Q1,Cork West Garda Division,Kidnapping and related offences,0.0
2009Q1,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime",25.0
2009Q1,Cork West Garda Division,Offences not elsewhere classified,18.0
2009Q1,Cork West Garda Division,Public order and other social code offences,284.0
2009Q1,Cork West Garda Division,Road and traffic offences,614.0
