Year,Garda Division,Type of Offence,VALUE
2005,Cork West Garda Division,Cultivation or manufacture of drugs (1012),1.0
2005,Cork West Garda Division,Damage to property and to the environment  offences (12),449.0
2005,Cork West Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2005,Cork West Garda Division,Dangerous driving leading to death (012),2.0
2005,Cork West Garda Division,Dangerous or negligent acts (04),438.0
2005,Cork West Garda Division,Dangerous/careless driving and motorway offences (0414),101.0
2005,Cork West Garda Division,Discharging a firearm (1121),9.0
2005,Cork West Garda Division,Disorderly conduct (131),870.0
2005,Cork West Garda Division,"Driving licence-failure to have, produce, etc. (1411)",45.0
2005,Cork West Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",275.0
2005,Cork West Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),0.0
2005,Cork West Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),275.0
2005,Cork West Garda Division,Endangering traffic offences (0425),1.0
2005,Cork West Garda Division,Endangerment with potential for serious harm/death (0421),1.0
2005,Cork West Garda Division,"Explosives, chemical weapons offences (111)",0.0
2005,Cork West Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2005,Cork West Garda Division,False imprisonment (0511),0.0
2005,Cork West Garda Division,Fireworks offences (114),0.0
2005,Cork West Garda Division,"Fraud, deception and related offences (09)",60.0
2005,Cork West Garda Division,Harassment and related offences (033),30.0
2005,Cork West Garda Division,Homicide & related offences (01),3.0
2005,Cork West Garda Division,Human trafficking offences (0513),0.0
2005,Cork West Garda Division,Importation of drugs (1011),0.0
2005,Cork West Garda Division,Infanticide (0113),0.0
2005,Cork West Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",367.0
2005,Cork West Garda Division,Kidnapping and related offences (05),0.0
2005,Cork West Garda Division,Light rail offences (Luas) (1443),0.0
2005,Cork West Garda Division,Liquor licensing offences (133),181.0
2005,Cork West Garda Division,Litter offences (1221),0.0
2005,Cork West Garda Division,Manslaughter (0112),1.0
2005,Cork West Garda Division,Murder (0111),0.0
2005,Cork West Garda Division,Murder-attempt (0311),0.0
2005,Cork West Garda Division,Obstruction under Road Traffic Acts (1432),0.0
2005,Cork West Garda Division,Offences against government and its agents (151),4.0
2005,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime (15)",57.0
2005,Cork West Garda Division,Offences not elsewhere classified (16),51.0
2005,Cork West Garda Division,"Offences while in custody, breach of court orders (157)",49.0
2005,Cork West Garda Division,Offensive weapons offences (n.e.c.) (113),14.0
2005,Cork West Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2005,Cork West Garda Division,Other assault (035),168.0
2005,Cork West Garda Division,Other drug offences (103),5.0
2005,Cork West Garda Division,Other road offences (1433),418.0
2005,Cork West Garda Division,Other sexual offences (022),3.0
2005,Cork West Garda Division,"Other thefts, handling stolen property (084)",480.0
2005,Cork West Garda Division,Perverting the course of justice (153),4.0
2005,Cork West Garda Division,Possession of a firearm (1122),14.0
2005,Cork West Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",2.0
2005,Cork West Garda Division,Possession of drugs for personal use (1022),393.0
2005,Cork West Garda Division,Possession of drugs for sale or supply (1021),36.0
2005,Cork West Garda Division,Prostitution offences (134),0.0
2005,Cork West Garda Division,Public order and other social code offences (13),1077.0
2005,Cork West Garda Division,Public service vehicle offences (1442),1.0
2005,Cork West Garda Division,Rape and sexual assault (021),27.0
2005,Cork West Garda Division,"Regulated betting/money, collection/trading offences (135)",1.0
2005,Cork West Garda Division,Road and traffic offences (14),1035.0
2005,Cork West Garda Division,Road transport - carriage of goods offences (1441),24.0
2005,Cork West Garda Division,Roadworthiness/regulatory offences (143),20.0
2005,Cork West Garda Division,Robbery from the person (0613),3.0
2005,Cork West Garda Division,Robbery of an establishment or institution (0611),5.0
2005,Cork West Garda Division,Robbery of cash or goods in transit (0612),0.0
2005,Cork West Garda Division,"Robbery, extortion and hijacking offences (06)",8.0
2005,Cork West Garda Division,Sexual offences (02),30.0
2005,Cork West Garda Division,Social code offences (n.e.c.) (136),0.0
2005,Cork West Garda Division,Speeding (0415),58.0
2005,Cork West Garda Division,Theft and related offences (08),746.0
2005,Cork West Garda Division,Theft from person (0821),23.0
2005,Cork West Garda Division,Theft from shop (0822),146.0
2005,Cork West Garda Division,Theft/taking of vehicle and related offences (081),97.0
2005,Cork West Garda Division,Threat to kill or cause serious harm (0313),2.0
2005,Cork West Garda Division,Trespass offences (132),25.0
2005,Cork West Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2005,Cork West Garda Division,Vehicle tax/registration offences (142),160.0
2005,Cork West Garda Division,Weapons and explosives offences (11),37.0
2006,Cork West Garda Division,"Abandoning a child, child neglect and cruelty (0422)",4.0
2006,Cork West Garda Division,Abduction of person under 16 years of age (0512),1.0
2006,Cork West Garda Division,Aggravated burglary (0711),2.0
2006,Cork West Garda Division,Arson (1211),49.0
2006,Cork West Garda Division,"Assault causing harm, poisoning (034)",89.0
2006,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",318.0
2006,Cork West Garda Division,Blackmail or extortion (0621),0.0
2006,Cork West Garda Division,Burglary (not aggravated) (0712),302.0
2006,Cork West Garda Division,Burglary and related offences (07),308.0
2006,Cork West Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2006,Cork West Garda Division,Controlled drug offences (10),240.0
2006,Cork West Garda Division,Criminal damage (not arson) (1212),641.0
2006,Cork West Garda Division,Cultivation or manufacture of drugs (1012),7.0
2006,Cork West Garda Division,Damage to property and to the environment  offences (12),693.0
2006,Cork West Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2006,Cork West Garda Division,Dangerous driving leading to death (012),1.0
2006,Cork West Garda Division,Dangerous or negligent acts (04),1273.0
2006,Cork West Garda Division,Dangerous/careless driving and motorway offences (0414),160.0
2006,Cork West Garda Division,Discharging a firearm (1121),1.0
2006,Cork West Garda Division,Disorderly conduct (131),1075.0
2006,Cork West Garda Division,"Driving licence-failure to have, produce, etc. (1411)",217.0
2006,Cork West Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",432.0
2006,Cork West Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),0.0
2006,Cork West Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),432.0
2006,Cork West Garda Division,Endangering traffic offences (0425),3.0
2006,Cork West Garda Division,Endangerment with potential for serious harm/death (0421),2.0
2006,Cork West Garda Division,"Explosives, chemical weapons offences (111)",2.0
2006,Cork West Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2006,Cork West Garda Division,False imprisonment (0511),1.0
2006,Cork West Garda Division,Fireworks offences (114),0.0
2006,Cork West Garda Division,"Fraud, deception and related offences (09)",88.0
2006,Cork West Garda Division,Harassment and related offences (033),58.0
2006,Cork West Garda Division,Homicide & related offences (01),2.0
2006,Cork West Garda Division,Human trafficking offences (0513),0.0
2006,Cork West Garda Division,Importation of drugs (1011),0.0
2006,Cork West Garda Division,Infanticide (0113),0.0
2006,Cork West Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",694.0
2006,Cork West Garda Division,Kidnapping and related offences (05),2.0
2006,Cork West Garda Division,Light rail offences (Luas) (1443),0.0
2006,Cork West Garda Division,Liquor licensing offences (133),162.0
2006,Cork West Garda Division,Litter offences (1221),3.0
2006,Cork West Garda Division,Manslaughter (0112),1.0
2006,Cork West Garda Division,Murder (0111),0.0
2006,Cork West Garda Division,Murder-attempt (0311),0.0
2006,Cork West Garda Division,Obstruction under Road Traffic Acts (1432),3.0
2006,Cork West Garda Division,Offences against government and its agents (151),5.0
2006,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime (15)",75.0
2006,Cork West Garda Division,Offences not elsewhere classified (16),44.0
2006,Cork West Garda Division,"Offences while in custody, breach of court orders (157)",63.0
2006,Cork West Garda Division,Offensive weapons offences (n.e.c.) (113),24.0
2006,Cork West Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2006,Cork West Garda Division,Other assault (035),171.0
2006,Cork West Garda Division,Other drug offences (103),5.0
2006,Cork West Garda Division,Other road offences (1433),853.0
2006,Cork West Garda Division,Other sexual offences (022),1.0
2006,Cork West Garda Division,"Other thefts, handling stolen property (084)",643.0
2006,Cork West Garda Division,Perverting the course of justice (153),7.0
2006,Cork West Garda Division,Possession of a firearm (1122),3.0
2006,Cork West Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",4.0
2006,Cork West Garda Division,Possession of drugs for personal use (1022),206.0
2006,Cork West Garda Division,Possession of drugs for sale or supply (1021),22.0
2006,Cork West Garda Division,Prostitution offences (134),0.0
2006,Cork West Garda Division,Public order and other social code offences (13),1268.0
2006,Cork West Garda Division,Public service vehicle offences (1442),2.0
2006,Cork West Garda Division,Rape and sexual assault (021),25.0
2006,Cork West Garda Division,"Regulated betting/money, collection/trading offences (135)",2.0
2006,Cork West Garda Division,Road and traffic offences (14),2403.0
2006,Cork West Garda Division,Road transport - carriage of goods offences (1441),72.0
2006,Cork West Garda Division,Roadworthiness/regulatory offences (143),72.0
2006,Cork West Garda Division,Robbery from the person (0613),3.0
2006,Cork West Garda Division,Robbery of an establishment or institution (0611),2.0
2006,Cork West Garda Division,Robbery of cash or goods in transit (0612),0.0
2006,Cork West Garda Division,"Robbery, extortion and hijacking offences (06)",5.0
2006,Cork West Garda Division,Sexual offences (02),26.0
2006,Cork West Garda Division,Social code offences (n.e.c.) (136),5.0
2006,Cork West Garda Division,Speeding (0415),672.0
2006,Cork West Garda Division,Theft and related offences (08),908.0
2006,Cork West Garda Division,Theft from person (0821),25.0
2006,Cork West Garda Division,Theft from shop (0822),163.0
2006,Cork West Garda Division,Theft/taking of vehicle and related offences (081),77.0
2006,Cork West Garda Division,Threat to kill or cause serious harm (0313),0.0
2006,Cork West Garda Division,Trespass offences (132),24.0
2006,Cork West Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,Cork West Garda Division,Vehicle tax/registration offences (142),490.0
2006,Cork West Garda Division,Weapons and explosives offences (11),30.0
2007,Cork West Garda Division,"Abandoning a child, child neglect and cruelty (0422)",9.0
2007,Cork West Garda Division,Abduction of person under 16 years of age (0512),0.0
2007,Cork West Garda Division,Aggravated burglary (0711),0.0
2007,Cork West Garda Division,Arson (1211),36.0
2007,Cork West Garda Division,"Assault causing harm, poisoning (034)",92.0
2007,Cork West Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",425.0
2007,Cork West Garda Division,Blackmail or extortion (0621),0.0
2007,Cork West Garda Division,Burglary (not aggravated) (0712),286.0
2007,Cork West Garda Division,Burglary and related offences (07),287.0
2007,Cork West Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2007,Cork West Garda Division,Controlled drug offences (10),278.0
2007,Cork West Garda Division,Criminal damage (not arson) (1212),557.0
2007,Cork West Garda Division,Cultivation or manufacture of drugs (1012),15.0
2007,Cork West Garda Division,Damage to property and to the environment  offences (12),600.0
2007,Cork West Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2007,Cork West Garda Division,Dangerous driving leading to death (012),0.0
2007,Cork West Garda Division,Dangerous or negligent acts (04),1262.0
2007,Cork West Garda Division,Dangerous/careless driving and motorway offences (0414),343.0
2007,Cork West Garda Division,Discharging a firearm (1121),2.0
2007,Cork West Garda Division,Disorderly conduct (131),1031.0
2007,Cork West Garda Division,"Driving licence-failure to have, produce, etc. (1411)",260.0
2007,Cork West Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",389.0
2007,Cork West Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),3.0
2007,Cork West Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),386.0
2007,Cork West Garda Division,Endangering traffic offences (0425),2.0
2007,Cork West Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2007,Cork West Garda Division,"Explosives, chemical weapons offences (111)",0.0
2007,Cork West Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2007,Cork West Garda Division,False imprisonment (0511),1.0
2007,Cork West Garda Division,Fireworks offences (114),0.0
2007,Cork West Garda Division,"Fraud, deception and related offences (09)",93.0
2007,Cork West Garda Division,Harassment and related offences (033),62.0
2007,Cork West Garda Division,Homicide & related offences (01),3.0
2007,Cork West Garda Division,Human trafficking offences (0513),0.0
2007,Cork West Garda Division,Importation of drugs (1011),0.0
2007,Cork West Garda Division,Infanticide (0113),0.0
2007,Cork West Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",521.0
2007,Cork West Garda Division,Kidnapping and related offences (05),1.0
2007,Cork West Garda Division,Light rail offences (Luas) (1443),0.0
2007,Cork West Garda Division,Liquor licensing offences (133),177.0
2007,Cork West Garda Division,Litter offences (1221),7.0
2007,Cork West Garda Division,Manslaughter (0112),0.0
2007,Cork West Garda Division,Murder (0111),3.0
2007,Cork West Garda Division,Murder-attempt (0311),0.0
2007,Cork West Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2007,Cork West Garda Division,Offences against government and its agents (151),2.0
2007,Cork West Garda Division,"Offences against government, justice procedures and organisation of crime (15)",70.0
2007,Cork West Garda Division,Offences not elsewhere classified (16),68.0
2007,Cork West Garda Division,"Offences while in custody, breach of court orders (157)",66.0
2007,Cork West Garda Division,Offensive weapons offences (n.e.c.) (113),27.0
2007,Cork West Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2007,Cork West Garda Division,Other assault (035),271.0
2007,Cork West Garda Division,Other drug offences (103),4.0
2007,Cork West Garda Division,Other road offences (1433),1013.0
2007,Cork West Garda Division,Other sexual offences (022),3.0
2007,Cork West Garda Division,"Other thefts, handling stolen property (084)",549.0
2007,Cork West Garda Division,Perverting the course of justice (153),2.0
2007,Cork West Garda Division,Possession of a firearm (1122),7.0
