Quarter,Garda Division,Type of Offence,VALUE
2009Q3,Limerick Garda Division,Theft and related offences,1075.0
2009Q3,Limerick Garda Division,Weapons and explosives offences,60.0
2009Q4,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",222.0
2009Q4,Limerick Garda Division,Burglary and related offences,333.0
2009Q4,Limerick Garda Division,Controlled drug offences,217.0
2009Q4,Limerick Garda Division,Damage to property and to the environment  offences,616.0
2009Q4,Limerick Garda Division,Dangerous or negligent acts,389.0
2009Q4,Limerick Garda Division,"Fraud, deception and related offences",46.0
2009Q4,Limerick Garda Division,Homicide & related offences,4.0
2009Q4,Limerick Garda Division,Kidnapping and related offences,1.0
2009Q4,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",78.0
2009Q4,Limerick Garda Division,Offences not elsewhere classified,80.0
2009Q4,Limerick Garda Division,Public order and other social code offences,689.0
2009Q4,Limerick Garda Division,Road and traffic offences,1780.0
2009Q4,Limerick Garda Division,"Robbery, extortion and hijacking offences",21.0
2009Q4,Limerick Garda Division,Sexual offences,13.0
2009Q4,Limerick Garda Division,Theft and related offences,1111.0
2009Q4,Limerick Garda Division,Weapons and explosives offences,87.0
2010Q1,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",238.0
2010Q1,Limerick Garda Division,Burglary and related offences,271.0
2010Q1,Limerick Garda Division,Controlled drug offences,285.0
2010Q1,Limerick Garda Division,Damage to property and to the environment  offences,656.0
2010Q1,Limerick Garda Division,Dangerous or negligent acts,273.0
2010Q1,Limerick Garda Division,"Fraud, deception and related offences",64.0
2010Q1,Limerick Garda Division,Homicide & related offences,1.0
2010Q1,Limerick Garda Division,Kidnapping and related offences,3.0
2010Q1,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",99.0
2010Q1,Limerick Garda Division,Offences not elsewhere classified,92.0
2010Q1,Limerick Garda Division,Public order and other social code offences,677.0
2010Q1,Limerick Garda Division,Road and traffic offences,2129.0
2010Q1,Limerick Garda Division,"Robbery, extortion and hijacking offences",52.0
2010Q1,Limerick Garda Division,Sexual offences,30.0
2010Q1,Limerick Garda Division,Theft and related offences,1166.0
2010Q1,Limerick Garda Division,Weapons and explosives offences,58.0
2010Q2,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",240.0
2010Q2,Limerick Garda Division,Burglary and related offences,362.0
2010Q2,Limerick Garda Division,Controlled drug offences,273.0
2010Q2,Limerick Garda Division,Damage to property and to the environment  offences,553.0
2010Q2,Limerick Garda Division,Dangerous or negligent acts,499.0
2010Q2,Limerick Garda Division,"Fraud, deception and related offences",45.0
2010Q2,Limerick Garda Division,Homicide & related offences,1.0
2010Q2,Limerick Garda Division,Kidnapping and related offences,1.0
2010Q2,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",116.0
2010Q2,Limerick Garda Division,Offences not elsewhere classified,71.0
2010Q2,Limerick Garda Division,Public order and other social code offences,713.0
2010Q2,Limerick Garda Division,Road and traffic offences,2721.0
2010Q2,Limerick Garda Division,"Robbery, extortion and hijacking offences",37.0
2010Q2,Limerick Garda Division,Sexual offences,34.0
2010Q2,Limerick Garda Division,Theft and related offences,965.0
2010Q2,Limerick Garda Division,Weapons and explosives offences,67.0
2010Q3,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",259.0
2010Q3,Limerick Garda Division,Burglary and related offences,311.0
2010Q3,Limerick Garda Division,Controlled drug offences,297.0
2010Q3,Limerick Garda Division,Damage to property and to the environment  offences,593.0
2010Q3,Limerick Garda Division,Dangerous or negligent acts,511.0
2010Q3,Limerick Garda Division,"Fraud, deception and related offences",66.0
2010Q3,Limerick Garda Division,Homicide & related offences,4.0
2010Q3,Limerick Garda Division,Kidnapping and related offences,1.0
2010Q3,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",131.0
2010Q3,Limerick Garda Division,Offences not elsewhere classified,43.0
2010Q3,Limerick Garda Division,Public order and other social code offences,688.0
2010Q3,Limerick Garda Division,Road and traffic offences,2216.0
2010Q3,Limerick Garda Division,"Robbery, extortion and hijacking offences",35.0
2010Q3,Limerick Garda Division,Sexual offences,23.0
2010Q3,Limerick Garda Division,Theft and related offences,1032.0
2010Q3,Limerick Garda Division,Weapons and explosives offences,56.0
2010Q4,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",266.0
2010Q4,Limerick Garda Division,Burglary and related offences,383.0
2010Q4,Limerick Garda Division,Controlled drug offences,233.0
2010Q4,Limerick Garda Division,Damage to property and to the environment  offences,686.0
2010Q4,Limerick Garda Division,Dangerous or negligent acts,586.0
2010Q4,Limerick Garda Division,"Fraud, deception and related offences",61.0
2010Q4,Limerick Garda Division,Homicide & related offences,6.0
2010Q4,Limerick Garda Division,Kidnapping and related offences,2.0
2010Q4,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",109.0
2010Q4,Limerick Garda Division,Offences not elsewhere classified,83.0
2010Q4,Limerick Garda Division,Public order and other social code offences,781.0
2010Q4,Limerick Garda Division,Road and traffic offences,1966.0
2010Q4,Limerick Garda Division,"Robbery, extortion and hijacking offences",40.0
2010Q4,Limerick Garda Division,Sexual offences,16.0
2010Q4,Limerick Garda Division,Theft and related offences,1059.0
2010Q4,Limerick Garda Division,Weapons and explosives offences,82.0
2011Q1,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",219.0
2011Q1,Limerick Garda Division,Burglary and related offences,424.0
2011Q1,Limerick Garda Division,Controlled drug offences,225.0
2011Q1,Limerick Garda Division,Damage to property and to the environment  offences,672.0
2011Q1,Limerick Garda Division,Dangerous or negligent acts,1131.0
2011Q1,Limerick Garda Division,"Fraud, deception and related offences",50.0
2011Q1,Limerick Garda Division,Homicide & related offences,3.0
2011Q1,Limerick Garda Division,Kidnapping and related offences,5.0
2011Q1,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",144.0
2011Q1,Limerick Garda Division,Offences not elsewhere classified,84.0
2011Q1,Limerick Garda Division,Public order and other social code offences,751.0
2011Q1,Limerick Garda Division,Road and traffic offences,2017.0
2011Q1,Limerick Garda Division,"Robbery, extortion and hijacking offences",38.0
2011Q1,Limerick Garda Division,Sexual offences,62.0
2011Q1,Limerick Garda Division,Theft and related offences,1169.0
2011Q1,Limerick Garda Division,Weapons and explosives offences,61.0
2011Q2,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",251.0
2011Q2,Limerick Garda Division,Burglary and related offences,312.0
2011Q2,Limerick Garda Division,Controlled drug offences,262.0
2011Q2,Limerick Garda Division,Damage to property and to the environment  offences,504.0
2011Q2,Limerick Garda Division,Dangerous or negligent acts,862.0
2011Q2,Limerick Garda Division,"Fraud, deception and related offences",60.0
2011Q2,Limerick Garda Division,Homicide & related offences,0.0
2011Q2,Limerick Garda Division,Kidnapping and related offences,2.0
2011Q2,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",131.0
2011Q2,Limerick Garda Division,Offences not elsewhere classified,71.0
2011Q2,Limerick Garda Division,Public order and other social code offences,690.0
2011Q2,Limerick Garda Division,Road and traffic offences,2884.0
2011Q2,Limerick Garda Division,"Robbery, extortion and hijacking offences",42.0
2011Q2,Limerick Garda Division,Sexual offences,22.0
2011Q2,Limerick Garda Division,Theft and related offences,922.0
2011Q2,Limerick Garda Division,Weapons and explosives offences,64.0
2011Q3,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",205.0
2011Q3,Limerick Garda Division,Burglary and related offences,342.0
2011Q3,Limerick Garda Division,Controlled drug offences,276.0
2011Q3,Limerick Garda Division,Damage to property and to the environment  offences,557.0
2011Q3,Limerick Garda Division,Dangerous or negligent acts,1240.0
2011Q3,Limerick Garda Division,"Fraud, deception and related offences",48.0
2011Q3,Limerick Garda Division,Homicide & related offences,1.0
2011Q3,Limerick Garda Division,Kidnapping and related offences,0.0
2011Q3,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",56.0
2011Q3,Limerick Garda Division,Offences not elsewhere classified,57.0
2011Q3,Limerick Garda Division,Public order and other social code offences,687.0
2011Q3,Limerick Garda Division,Road and traffic offences,2383.0
2011Q3,Limerick Garda Division,"Robbery, extortion and hijacking offences",31.0
2011Q3,Limerick Garda Division,Sexual offences,22.0
2011Q3,Limerick Garda Division,Theft and related offences,1027.0
2011Q3,Limerick Garda Division,Weapons and explosives offences,59.0
2011Q4,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",222.0
2011Q4,Limerick Garda Division,Burglary and related offences,408.0
2011Q4,Limerick Garda Division,Controlled drug offences,230.0
2011Q4,Limerick Garda Division,Damage to property and to the environment  offences,591.0
2011Q4,Limerick Garda Division,Dangerous or negligent acts,801.0
2011Q4,Limerick Garda Division,"Fraud, deception and related offences",49.0
2011Q4,Limerick Garda Division,Homicide & related offences,1.0
2011Q4,Limerick Garda Division,Kidnapping and related offences,1.0
2011Q4,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",111.0
2011Q4,Limerick Garda Division,Offences not elsewhere classified,92.0
2011Q4,Limerick Garda Division,Public order and other social code offences,664.0
2011Q4,Limerick Garda Division,Road and traffic offences,2117.0
2011Q4,Limerick Garda Division,"Robbery, extortion and hijacking offences",24.0
2011Q4,Limerick Garda Division,Sexual offences,21.0
2011Q4,Limerick Garda Division,Theft and related offences,1035.0
2011Q4,Limerick Garda Division,Weapons and explosives offences,53.0
2012Q1,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",210.0
2012Q1,Limerick Garda Division,Burglary and related offences,379.0
2012Q1,Limerick Garda Division,Controlled drug offences,215.0
2012Q1,Limerick Garda Division,Damage to property and to the environment  offences,626.0
2012Q1,Limerick Garda Division,Dangerous or negligent acts,735.0
2012Q1,Limerick Garda Division,"Fraud, deception and related offences",47.0
2012Q1,Limerick Garda Division,Homicide & related offences,1.0
2012Q1,Limerick Garda Division,Kidnapping and related offences,2.0
2012Q1,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",76.0
2012Q1,Limerick Garda Division,Offences not elsewhere classified,75.0
2012Q1,Limerick Garda Division,Public order and other social code offences,626.0
2012Q1,Limerick Garda Division,Road and traffic offences,2079.0
2012Q1,Limerick Garda Division,"Robbery, extortion and hijacking offences",26.0
2012Q1,Limerick Garda Division,Sexual offences,44.0
2012Q1,Limerick Garda Division,Theft and related offences,1059.0
2012Q1,Limerick Garda Division,Weapons and explosives offences,50.0
2012Q2,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",213.0
2012Q2,Limerick Garda Division,Burglary and related offences,312.0
2012Q2,Limerick Garda Division,Controlled drug offences,224.0
2012Q2,Limerick Garda Division,Damage to property and to the environment  offences,518.0
2012Q2,Limerick Garda Division,Dangerous or negligent acts,488.0
2012Q2,Limerick Garda Division,"Fraud, deception and related offences",52.0
2012Q2,Limerick Garda Division,Homicide & related offences,1.0
2012Q2,Limerick Garda Division,Kidnapping and related offences,5.0
2012Q2,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",84.0
2012Q2,Limerick Garda Division,Offences not elsewhere classified,68.0
2012Q2,Limerick Garda Division,Public order and other social code offences,594.0
2012Q2,Limerick Garda Division,Road and traffic offences,3202.0
2012Q2,Limerick Garda Division,"Robbery, extortion and hijacking offences",22.0
2012Q2,Limerick Garda Division,Sexual offences,34.0
2012Q2,Limerick Garda Division,Theft and related offences,1138.0
2012Q2,Limerick Garda Division,Weapons and explosives offences,45.0
2012Q3,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",228.0
2012Q3,Limerick Garda Division,Burglary and related offences,242.0
2012Q3,Limerick Garda Division,Controlled drug offences,217.0
2012Q3,Limerick Garda Division,Damage to property and to the environment  offences,466.0
2012Q3,Limerick Garda Division,Dangerous or negligent acts,746.0
2012Q3,Limerick Garda Division,"Fraud, deception and related offences",38.0
2012Q3,Limerick Garda Division,Homicide & related offences,0.0
2012Q3,Limerick Garda Division,Kidnapping and related offences,1.0
2012Q3,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",134.0
2012Q3,Limerick Garda Division,Offences not elsewhere classified,35.0
2012Q3,Limerick Garda Division,Public order and other social code offences,577.0
2012Q3,Limerick Garda Division,Road and traffic offences,2409.0
2012Q3,Limerick Garda Division,"Robbery, extortion and hijacking offences",22.0
2012Q3,Limerick Garda Division,Sexual offences,46.0
2012Q3,Limerick Garda Division,Theft and related offences,881.0
2012Q3,Limerick Garda Division,Weapons and explosives offences,47.0
2012Q4,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",194.0
2012Q4,Limerick Garda Division,Burglary and related offences,296.0
2012Q4,Limerick Garda Division,Controlled drug offences,214.0
2012Q4,Limerick Garda Division,Damage to property and to the environment  offences,472.0
2012Q4,Limerick Garda Division,Dangerous or negligent acts,787.0
2012Q4,Limerick Garda Division,"Fraud, deception and related offences",38.0
2012Q4,Limerick Garda Division,Homicide & related offences,0.0
2012Q4,Limerick Garda Division,Kidnapping and related offences,2.0
2012Q4,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",141.0
2012Q4,Limerick Garda Division,Offences not elsewhere classified,82.0
2012Q4,Limerick Garda Division,Public order and other social code offences,610.0
2012Q4,Limerick Garda Division,Road and traffic offences,1582.0
2012Q4,Limerick Garda Division,"Robbery, extortion and hijacking offences",25.0
2012Q4,Limerick Garda Division,Sexual offences,27.0
2012Q4,Limerick Garda Division,Theft and related offences,963.0
2012Q4,Limerick Garda Division,Weapons and explosives offences,71.0
2013Q1,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",161.0
2013Q1,Limerick Garda Division,Burglary and related offences,275.0
2013Q1,Limerick Garda Division,Controlled drug offences,158.0
2013Q1,Limerick Garda Division,Damage to property and to the environment  offences,477.0
2013Q1,Limerick Garda Division,Dangerous or negligent acts,634.0
2013Q1,Limerick Garda Division,"Fraud, deception and related offences",43.0
2013Q1,Limerick Garda Division,Homicide & related offences,0.0
2013Q1,Limerick Garda Division,Kidnapping and related offences,1.0
2013Q1,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",200.0
2013Q1,Limerick Garda Division,Offences not elsewhere classified,88.0
2013Q1,Limerick Garda Division,Public order and other social code offences,479.0
2013Q1,Limerick Garda Division,Road and traffic offences,1245.0
2013Q1,Limerick Garda Division,"Robbery, extortion and hijacking offences",43.0
2013Q1,Limerick Garda Division,Sexual offences,20.0
2013Q1,Limerick Garda Division,Theft and related offences,947.0
2013Q1,Limerick Garda Division,Weapons and explosives offences,38.0
2013Q2,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",176.0
2013Q2,Limerick Garda Division,Burglary and related offences,246.0
2013Q2,Limerick Garda Division,Controlled drug offences,174.0
2013Q2,Limerick Garda Division,Damage to property and to the environment  offences,488.0
2013Q2,Limerick Garda Division,Dangerous or negligent acts,693.0
2013Q2,Limerick Garda Division,"Fraud, deception and related offences",54.0
2013Q2,Limerick Garda Division,Homicide & related offences,0.0
2013Q2,Limerick Garda Division,Kidnapping and related offences,2.0
2013Q2,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",291.0
2013Q2,Limerick Garda Division,Offences not elsewhere classified,94.0
2013Q2,Limerick Garda Division,Public order and other social code offences,495.0
2013Q2,Limerick Garda Division,Road and traffic offences,1920.0
2013Q2,Limerick Garda Division,"Robbery, extortion and hijacking offences",26.0
2013Q2,Limerick Garda Division,Sexual offences,25.0
2013Q2,Limerick Garda Division,Theft and related offences,907.0
2013Q2,Limerick Garda Division,Weapons and explosives offences,51.0
2013Q3,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",205.0
2013Q3,Limerick Garda Division,Burglary and related offences,285.0
2013Q3,Limerick Garda Division,Controlled drug offences,208.0
2013Q3,Limerick Garda Division,Damage to property and to the environment  offences,437.0
2013Q3,Limerick Garda Division,Dangerous or negligent acts,849.0
2013Q3,Limerick Garda Division,"Fraud, deception and related offences",56.0
2013Q3,Limerick Garda Division,Homicide & related offences,2.0
2013Q3,Limerick Garda Division,Kidnapping and related offences,3.0
2013Q3,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",293.0
2013Q3,Limerick Garda Division,Offences not elsewhere classified,90.0
2013Q3,Limerick Garda Division,Public order and other social code offences,610.0
2013Q3,Limerick Garda Division,Road and traffic offences,2158.0
2013Q3,Limerick Garda Division,"Robbery, extortion and hijacking offences",16.0
2013Q3,Limerick Garda Division,Sexual offences,27.0
2013Q3,Limerick Garda Division,Theft and related offences,930.0
2013Q3,Limerick Garda Division,Weapons and explosives offences,47.0
2013Q4,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",231.0
2013Q4,Limerick Garda Division,Burglary and related offences,290.0
2013Q4,Limerick Garda Division,Controlled drug offences,155.0
2013Q4,Limerick Garda Division,Damage to property and to the environment  offences,431.0
2013Q4,Limerick Garda Division,Dangerous or negligent acts,817.0
2013Q4,Limerick Garda Division,"Fraud, deception and related offences",65.0
2013Q4,Limerick Garda Division,Homicide & related offences,1.0
2013Q4,Limerick Garda Division,Kidnapping and related offences,0.0
2013Q4,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",220.0
2013Q4,Limerick Garda Division,Offences not elsewhere classified,91.0
2013Q4,Limerick Garda Division,Public order and other social code offences,577.0
2013Q4,Limerick Garda Division,Road and traffic offences,1690.0
2013Q4,Limerick Garda Division,"Robbery, extortion and hijacking offences",23.0
2013Q4,Limerick Garda Division,Sexual offences,14.0
2013Q4,Limerick Garda Division,Theft and related offences,1041.0
2013Q4,Limerick Garda Division,Weapons and explosives offences,43.0
2014Q1,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",156.0
2014Q1,Limerick Garda Division,Burglary and related offences,239.0
2014Q1,Limerick Garda Division,Controlled drug offences,143.0
2014Q1,Limerick Garda Division,Damage to property and to the environment  offences,364.0
2014Q1,Limerick Garda Division,Dangerous or negligent acts,652.0
2014Q1,Limerick Garda Division,"Fraud, deception and related offences",62.0
2014Q1,Limerick Garda Division,Homicide & related offences,1.0
2014Q1,Limerick Garda Division,Kidnapping and related offences,0.0
2014Q1,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",236.0
2014Q1,Limerick Garda Division,Offences not elsewhere classified,91.0
2014Q1,Limerick Garda Division,Public order and other social code offences,417.0
2014Q1,Limerick Garda Division,Road and traffic offences,1401.0
2014Q1,Limerick Garda Division,"Robbery, extortion and hijacking offences",18.0
2014Q1,Limerick Garda Division,Sexual offences,22.0
2014Q1,Limerick Garda Division,Theft and related offences,896.0
2014Q1,Limerick Garda Division,Weapons and explosives offences,35.0
2014Q2,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",172.0
2014Q2,Limerick Garda Division,Burglary and related offences,242.0
2014Q2,Limerick Garda Division,Controlled drug offences,177.0
2014Q2,Limerick Garda Division,Damage to property and to the environment  offences,356.0
2014Q2,Limerick Garda Division,Dangerous or negligent acts,881.0
2014Q2,Limerick Garda Division,"Fraud, deception and related offences",39.0
2014Q2,Limerick Garda Division,Homicide & related offences,0.0
2014Q2,Limerick Garda Division,Kidnapping and related offences,2.0
2014Q2,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",208.0
2014Q2,Limerick Garda Division,Offences not elsewhere classified,69.0
2014Q2,Limerick Garda Division,Public order and other social code offences,496.0
2014Q2,Limerick Garda Division,Road and traffic offences,1814.0
2014Q2,Limerick Garda Division,"Robbery, extortion and hijacking offences",19.0
2014Q2,Limerick Garda Division,Sexual offences,22.0
2014Q2,Limerick Garda Division,Theft and related offences,1030.0
2014Q2,Limerick Garda Division,Weapons and explosives offences,40.0
2014Q3,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",155.0
2014Q3,Limerick Garda Division,Burglary and related offences,298.0
2014Q3,Limerick Garda Division,Controlled drug offences,165.0
2014Q3,Limerick Garda Division,Damage to property and to the environment  offences,355.0
2014Q3,Limerick Garda Division,Dangerous or negligent acts,911.0
2014Q3,Limerick Garda Division,"Fraud, deception and related offences",41.0
2014Q3,Limerick Garda Division,Homicide & related offences,2.0
2014Q3,Limerick Garda Division,Kidnapping and related offences,3.0
2014Q3,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",274.0
2014Q3,Limerick Garda Division,Offences not elsewhere classified,54.0
2014Q3,Limerick Garda Division,Public order and other social code offences,560.0
2014Q3,Limerick Garda Division,Road and traffic offences,2038.0
2014Q3,Limerick Garda Division,"Robbery, extortion and hijacking offences",26.0
2014Q3,Limerick Garda Division,Sexual offences,13.0
2014Q3,Limerick Garda Division,Theft and related offences,1125.0
2014Q3,Limerick Garda Division,Weapons and explosives offences,54.0
2014Q4,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",160.0
2014Q4,Limerick Garda Division,Burglary and related offences,315.0
2014Q4,Limerick Garda Division,Controlled drug offences,149.0
2014Q4,Limerick Garda Division,Damage to property and to the environment  offences,428.0
2014Q4,Limerick Garda Division,Dangerous or negligent acts,949.0
2014Q4,Limerick Garda Division,"Fraud, deception and related offences",40.0
2014Q4,Limerick Garda Division,Homicide & related offences,0.0
2014Q4,Limerick Garda Division,Kidnapping and related offences,0.0
2014Q4,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",265.0
2014Q4,Limerick Garda Division,Offences not elsewhere classified,59.0
2014Q4,Limerick Garda Division,Public order and other social code offences,437.0
2014Q4,Limerick Garda Division,Road and traffic offences,1695.0
2014Q4,Limerick Garda Division,"Robbery, extortion and hijacking offences",16.0
2014Q4,Limerick Garda Division,Sexual offences,14.0
2014Q4,Limerick Garda Division,Theft and related offences,1049.0
2014Q4,Limerick Garda Division,Weapons and explosives offences,54.0
2015Q1,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",170.0
2015Q1,Limerick Garda Division,Burglary and related offences,265.0
2015Q1,Limerick Garda Division,Controlled drug offences,151.0
2015Q1,Limerick Garda Division,Damage to property and to the environment  offences,424.0
2015Q1,Limerick Garda Division,Dangerous or negligent acts,670.0
2015Q1,Limerick Garda Division,"Fraud, deception and related offences",77.0
2015Q1,Limerick Garda Division,Homicide & related offences,1.0
2015Q1,Limerick Garda Division,Kidnapping and related offences,1.0
2015Q1,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",213.0
2015Q1,Limerick Garda Division,Offences not elsewhere classified,98.0
2015Q1,Limerick Garda Division,Public order and other social code offences,402.0
2015Q1,Limerick Garda Division,Road and traffic offences,1466.0
2015Q1,Limerick Garda Division,"Robbery, extortion and hijacking offences",21.0
2015Q1,Limerick Garda Division,Sexual offences,34.0
2015Q1,Limerick Garda Division,Theft and related offences,1043.0
2015Q1,Limerick Garda Division,Weapons and explosives offences,38.0
2015Q2,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",195.0
2015Q2,Limerick Garda Division,Burglary and related offences,290.0
2015Q2,Limerick Garda Division,Controlled drug offences,187.0
2015Q2,Limerick Garda Division,Damage to property and to the environment  offences,436.0
2015Q2,Limerick Garda Division,Dangerous or negligent acts,1147.0
2015Q2,Limerick Garda Division,"Fraud, deception and related offences",86.0
2015Q2,Limerick Garda Division,Homicide & related offences,3.0
2015Q2,Limerick Garda Division,Kidnapping and related offences,1.0
2015Q2,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",324.0
2015Q2,Limerick Garda Division,Offences not elsewhere classified,58.0
2015Q2,Limerick Garda Division,Public order and other social code offences,410.0
2015Q2,Limerick Garda Division,Road and traffic offences,1758.0
2015Q2,Limerick Garda Division,"Robbery, extortion and hijacking offences",17.0
2015Q2,Limerick Garda Division,Sexual offences,23.0
2015Q2,Limerick Garda Division,Theft and related offences,943.0
2015Q2,Limerick Garda Division,Weapons and explosives offences,39.0
2015Q3,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",201.0
2015Q3,Limerick Garda Division,Burglary and related offences,273.0
2015Q3,Limerick Garda Division,Controlled drug offences,186.0
2015Q3,Limerick Garda Division,Damage to property and to the environment  offences,369.0
2015Q3,Limerick Garda Division,Dangerous or negligent acts,1495.0
2015Q3,Limerick Garda Division,"Fraud, deception and related offences",76.0
2015Q3,Limerick Garda Division,Homicide & related offences,2.0
2015Q3,Limerick Garda Division,Kidnapping and related offences,1.0
2015Q3,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",315.0
2015Q3,Limerick Garda Division,Offences not elsewhere classified,56.0
2015Q3,Limerick Garda Division,Public order and other social code offences,506.0
2015Q3,Limerick Garda Division,Road and traffic offences,1381.0
2015Q3,Limerick Garda Division,"Robbery, extortion and hijacking offences",17.0
2015Q3,Limerick Garda Division,Sexual offences,37.0
2015Q3,Limerick Garda Division,Theft and related offences,930.0
2015Q3,Limerick Garda Division,Weapons and explosives offences,34.0
2015Q4,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",219.0
2015Q4,Limerick Garda Division,Burglary and related offences,275.0
2015Q4,Limerick Garda Division,Controlled drug offences,158.0
2015Q4,Limerick Garda Division,Damage to property and to the environment  offences,426.0
2015Q4,Limerick Garda Division,Dangerous or negligent acts,938.0
2015Q4,Limerick Garda Division,"Fraud, deception and related offences",36.0
2015Q4,Limerick Garda Division,Homicide & related offences,0.0
2015Q4,Limerick Garda Division,Kidnapping and related offences,3.0
2015Q4,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",415.0
2015Q4,Limerick Garda Division,Offences not elsewhere classified,75.0
2015Q4,Limerick Garda Division,Public order and other social code offences,444.0
2015Q4,Limerick Garda Division,Road and traffic offences,1497.0
2015Q4,Limerick Garda Division,"Robbery, extortion and hijacking offences",26.0
2015Q4,Limerick Garda Division,Sexual offences,29.0
2015Q4,Limerick Garda Division,Theft and related offences,1036.0
2015Q4,Limerick Garda Division,Weapons and explosives offences,30.0
2016Q1,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",233.0
2016Q1,Limerick Garda Division,Burglary and related offences,241.0
2016Q1,Limerick Garda Division,Controlled drug offences,139.0
2016Q1,Limerick Garda Division,Damage to property and to the environment  offences,321.0
2016Q1,Limerick Garda Division,Dangerous or negligent acts,830.0
2016Q1,Limerick Garda Division,"Fraud, deception and related offences",55.0
2016Q1,Limerick Garda Division,Homicide & related offences,2.0
2016Q1,Limerick Garda Division,Kidnapping and related offences,1.0
2016Q1,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",286.0
2016Q1,Limerick Garda Division,Offences not elsewhere classified,55.0
2016Q1,Limerick Garda Division,Public order and other social code offences,326.0
2016Q1,Limerick Garda Division,Road and traffic offences,1411.0
2016Q1,Limerick Garda Division,"Robbery, extortion and hijacking offences",18.0
2016Q1,Limerick Garda Division,Sexual offences,44.0
2016Q1,Limerick Garda Division,Theft and related offences,726.0
2016Q1,Limerick Garda Division,Weapons and explosives offences,29.0
2016Q2,Limerick Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",196.0
2016Q2,Limerick Garda Division,Burglary and related offences,169.0
2016Q2,Limerick Garda Division,Controlled drug offences,195.0
2016Q2,Limerick Garda Division,Damage to property and to the environment  offences,283.0
2016Q2,Limerick Garda Division,Dangerous or negligent acts,815.0
2016Q2,Limerick Garda Division,"Fraud, deception and related offences",64.0
2016Q2,Limerick Garda Division,Homicide & related offences,1.0
2016Q2,Limerick Garda Division,Kidnapping and related offences,1.0
2016Q2,Limerick Garda Division,"Offences against government, justice procedures and organisation of crime",371.0
2016Q2,Limerick Garda Division,Offences not elsewhere classified,55.0
2016Q2,Limerick Garda Division,Public order and other social code offences,370.0
2016Q2,Limerick Garda Division,Road and traffic offences,1899.0
2016Q2,Limerick Garda Division,"Robbery, extortion and hijacking offences",17.0
2016Q2,Limerick Garda Division,Sexual offences,26.0
