Year,Garda Division,Type of Offence,VALUE
2005,Waterford Garda Division,Fireworks offences (114),0.0
2005,Waterford Garda Division,"Fraud, deception and related offences (09)",72.0
2005,Waterford Garda Division,Harassment and related offences (033),23.0
2005,Waterford Garda Division,Homicide & related offences (01),6.0
2005,Waterford Garda Division,Human trafficking offences (0513),0.0
2005,Waterford Garda Division,Importation of drugs (1011),0.0
2005,Waterford Garda Division,Infanticide (0113),0.0
2005,Waterford Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",355.0
2005,Waterford Garda Division,Kidnapping and related offences (05),0.0
2005,Waterford Garda Division,Light rail offences (Luas) (1443),0.0
2005,Waterford Garda Division,Liquor licensing offences (133),135.0
2005,Waterford Garda Division,Litter offences (1221),6.0
2005,Waterford Garda Division,Manslaughter (0112),0.0
2005,Waterford Garda Division,Murder (0111),4.0
2005,Waterford Garda Division,Murder-attempt (0311),1.0
2005,Waterford Garda Division,Obstruction under Road Traffic Acts (1432),12.0
2005,Waterford Garda Division,Offences against government and its agents (151),1.0
2005,Waterford Garda Division,"Offences against government, justice procedures and organisation of crime (15)",263.0
2005,Waterford Garda Division,Offences not elsewhere classified (16),11.0
2005,Waterford Garda Division,"Offences while in custody, breach of court orders (157)",253.0
2005,Waterford Garda Division,Offensive weapons offences (n.e.c.) (113),79.0
2005,Waterford Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2005,Waterford Garda Division,Other assault (035),289.0
2005,Waterford Garda Division,Other drug offences (103),16.0
2005,Waterford Garda Division,Other road offences (1433),707.0
2005,Waterford Garda Division,Other sexual offences (022),1.0
2005,Waterford Garda Division,"Other thefts, handling stolen property (084)",817.0
2005,Waterford Garda Division,Perverting the course of justice (153),9.0
2005,Waterford Garda Division,Possession of a firearm (1122),19.0
2005,Waterford Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",0.0
2005,Waterford Garda Division,Possession of drugs for personal use (1022),642.0
2005,Waterford Garda Division,Possession of drugs for sale or supply (1021),88.0
2005,Waterford Garda Division,Prostitution offences (134),2.0
2005,Waterford Garda Division,Public order and other social code offences (13),2154.0
2005,Waterford Garda Division,Public service vehicle offences (1442),7.0
2005,Waterford Garda Division,Rape and sexual assault (021),52.0
2005,Waterford Garda Division,"Regulated betting/money, collection/trading offences (135)",14.0
2005,Waterford Garda Division,Road and traffic offences (14),1342.0
2005,Waterford Garda Division,Road transport - carriage of goods offences (1441),51.0
2005,Waterford Garda Division,Roadworthiness/regulatory offences (143),49.0
2005,Waterford Garda Division,Robbery from the person (0613),13.0
2005,Waterford Garda Division,Robbery of an establishment or institution (0611),21.0
2005,Waterford Garda Division,Robbery of cash or goods in transit (0612),0.0
2005,Waterford Garda Division,"Robbery, extortion and hijacking offences (06)",35.0
2005,Waterford Garda Division,Sexual offences (02),53.0
2005,Waterford Garda Division,Social code offences (n.e.c.) (136),7.0
2005,Waterford Garda Division,Speeding (0415),77.0
2005,Waterford Garda Division,Theft and related offences (08),1818.0
2005,Waterford Garda Division,Theft from person (0821),88.0
2005,Waterford Garda Division,Theft from shop (0822),660.0
2005,Waterford Garda Division,Theft/taking of vehicle and related offences (081),253.0
2005,Waterford Garda Division,Threat to kill or cause serious harm (0313),1.0
2005,Waterford Garda Division,Trespass offences (132),72.0
2005,Waterford Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
