Quarter,Garda Division,Type of Offence,VALUE
2016Q1,Tipperary Garda Division,Homicide & related offences,1.0
2016Q1,Tipperary Garda Division,Kidnapping and related offences,1.0
2016Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",70.0
2016Q1,Tipperary Garda Division,Offences not elsewhere classified,27.0
2016Q1,Tipperary Garda Division,Public order and other social code offences,158.0
2016Q1,Tipperary Garda Division,Road and traffic offences,472.0
2016Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",5.0
2016Q1,Tipperary Garda Division,Sexual offences,13.0
2016Q1,Tipperary Garda Division,Theft and related offences,284.0
2016Q1,Tipperary Garda Division,Weapons and explosives offences,8.0
2016Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",131.0
2016Q2,Tipperary Garda Division,Burglary and related offences,97.0
2016Q2,Tipperary Garda Division,Controlled drug offences,133.0
2016Q2,Tipperary Garda Division,Damage to property and to the environment  offences,114.0
2016Q2,Tipperary Garda Division,Dangerous or negligent acts,509.0
2016Q2,Tipperary Garda Division,"Fraud, deception and related offences",16.0
2016Q2,Tipperary Garda Division,Homicide & related offences,1.0
2016Q2,Tipperary Garda Division,Kidnapping and related offences,4.0
2016Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",80.0
2016Q2,Tipperary Garda Division,Offences not elsewhere classified,21.0
2016Q2,Tipperary Garda Division,Public order and other social code offences,214.0
2016Q2,Tipperary Garda Division,Road and traffic offences,514.0
2016Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",8.0
2016Q2,Tipperary Garda Division,Sexual offences,29.0
2016Q2,Tipperary Garda Division,Theft and related offences,362.0
2016Q2,Tipperary Garda Division,Weapons and explosives offences,11.0
2016Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",121.0
2016Q3,Tipperary Garda Division,Burglary and related offences,94.0
2016Q3,Tipperary Garda Division,Controlled drug offences,156.0
2016Q3,Tipperary Garda Division,Damage to property and to the environment  offences,124.0
2016Q3,Tipperary Garda Division,Dangerous or negligent acts,507.0
2016Q3,Tipperary Garda Division,"Fraud, deception and related offences",20.0
2016Q3,Tipperary Garda Division,Homicide & related offences,1.0
2016Q3,Tipperary Garda Division,Kidnapping and related offences,1.0
2016Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",58.0
2016Q3,Tipperary Garda Division,Offences not elsewhere classified,12.0
2016Q3,Tipperary Garda Division,Public order and other social code offences,205.0
2016Q3,Tipperary Garda Division,Road and traffic offences,494.0
2016Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",2.0
2016Q3,Tipperary Garda Division,Sexual offences,20.0
2016Q3,Tipperary Garda Division,Theft and related offences,322.0
2016Q3,Tipperary Garda Division,Weapons and explosives offences,8.0
2016Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",94.0
2016Q4,Tipperary Garda Division,Burglary and related offences,122.0
2016Q4,Tipperary Garda Division,Controlled drug offences,122.0
2016Q4,Tipperary Garda Division,Damage to property and to the environment  offences,123.0
2016Q4,Tipperary Garda Division,Dangerous or negligent acts,349.0
2016Q4,Tipperary Garda Division,"Fraud, deception and related offences",27.0
2016Q4,Tipperary Garda Division,Homicide & related offences,1.0
2016Q4,Tipperary Garda Division,Kidnapping and related offences,1.0
2016Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",66.0
2016Q4,Tipperary Garda Division,Offences not elsewhere classified,19.0
2016Q4,Tipperary Garda Division,Public order and other social code offences,192.0
2016Q4,Tipperary Garda Division,Road and traffic offences,509.0
2016Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",3.0
2016Q4,Tipperary Garda Division,Sexual offences,13.0
2016Q4,Tipperary Garda Division,Theft and related offences,331.0
2016Q4,Tipperary Garda Division,Weapons and explosives offences,8.0
2017Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",125.0
2017Q1,Tipperary Garda Division,Burglary and related offences,96.0
2017Q1,Tipperary Garda Division,Controlled drug offences,167.0
2017Q1,Tipperary Garda Division,Damage to property and to the environment  offences,119.0
2017Q1,Tipperary Garda Division,Dangerous or negligent acts,339.0
2017Q1,Tipperary Garda Division,"Fraud, deception and related offences",21.0
2017Q1,Tipperary Garda Division,Homicide & related offences,0.0
2017Q1,Tipperary Garda Division,Kidnapping and related offences,2.0
2017Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",67.0
2017Q1,Tipperary Garda Division,Offences not elsewhere classified,23.0
2017Q1,Tipperary Garda Division,Public order and other social code offences,189.0
2017Q1,Tipperary Garda Division,Road and traffic offences,616.0
2017Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",7.0
2017Q1,Tipperary Garda Division,Sexual offences,25.0
2017Q1,Tipperary Garda Division,Theft and related offences,247.0
2017Q1,Tipperary Garda Division,Weapons and explosives offences,11.0
2017Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",131.0
2017Q2,Tipperary Garda Division,Burglary and related offences,66.0
2017Q2,Tipperary Garda Division,Controlled drug offences,159.0
2017Q2,Tipperary Garda Division,Damage to property and to the environment  offences,132.0
2017Q2,Tipperary Garda Division,Dangerous or negligent acts,432.0
2017Q2,Tipperary Garda Division,"Fraud, deception and related offences",20.0
2017Q2,Tipperary Garda Division,Homicide & related offences,0.0
2017Q2,Tipperary Garda Division,Kidnapping and related offences,2.0
2017Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",77.0
2017Q2,Tipperary Garda Division,Offences not elsewhere classified,21.0
2017Q2,Tipperary Garda Division,Public order and other social code offences,261.0
2017Q2,Tipperary Garda Division,Road and traffic offences,528.0
2017Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",6.0
2017Q2,Tipperary Garda Division,Sexual offences,28.0
2017Q2,Tipperary Garda Division,Theft and related offences,315.0
2017Q2,Tipperary Garda Division,Weapons and explosives offences,18.0
2017Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",129.0
2017Q3,Tipperary Garda Division,Burglary and related offences,83.0
2017Q3,Tipperary Garda Division,Controlled drug offences,186.0
2017Q3,Tipperary Garda Division,Damage to property and to the environment  offences,112.0
2017Q3,Tipperary Garda Division,Dangerous or negligent acts,314.0
2017Q3,Tipperary Garda Division,"Fraud, deception and related offences",24.0
2017Q3,Tipperary Garda Division,Homicide & related offences,2.0
2017Q3,Tipperary Garda Division,Kidnapping and related offences,1.0
2017Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",76.0
2017Q3,Tipperary Garda Division,Offences not elsewhere classified,15.0
2017Q3,Tipperary Garda Division,Public order and other social code offences,249.0
2017Q3,Tipperary Garda Division,Road and traffic offences,508.0
2017Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",2.0
2017Q3,Tipperary Garda Division,Sexual offences,18.0
2017Q3,Tipperary Garda Division,Theft and related offences,332.0
2017Q3,Tipperary Garda Division,Weapons and explosives offences,17.0
2017Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",135.0
2017Q4,Tipperary Garda Division,Burglary and related offences,130.0
2017Q4,Tipperary Garda Division,Controlled drug offences,132.0
2017Q4,Tipperary Garda Division,Damage to property and to the environment  offences,113.0
2017Q4,Tipperary Garda Division,Dangerous or negligent acts,248.0
2017Q4,Tipperary Garda Division,"Fraud, deception and related offences",37.0
2017Q4,Tipperary Garda Division,Homicide & related offences,0.0
2017Q4,Tipperary Garda Division,Kidnapping and related offences,1.0
2017Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",106.0
2017Q4,Tipperary Garda Division,Offences not elsewhere classified,27.0
2017Q4,Tipperary Garda Division,Public order and other social code offences,244.0
2017Q4,Tipperary Garda Division,Road and traffic offences,387.0
2017Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",5.0
2017Q4,Tipperary Garda Division,Sexual offences,19.0
2017Q4,Tipperary Garda Division,Theft and related offences,289.0
2017Q4,Tipperary Garda Division,Weapons and explosives offences,19.0
2018Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",124.0
2018Q1,Tipperary Garda Division,Burglary and related offences,100.0
2018Q1,Tipperary Garda Division,Controlled drug offences,152.0
2018Q1,Tipperary Garda Division,Damage to property and to the environment  offences,133.0
2018Q1,Tipperary Garda Division,Dangerous or negligent acts,278.0
2018Q1,Tipperary Garda Division,"Fraud, deception and related offences",26.0
2018Q1,Tipperary Garda Division,Homicide & related offences,0.0
2018Q1,Tipperary Garda Division,Kidnapping and related offences,0.0
2018Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",95.0
2018Q1,Tipperary Garda Division,Offences not elsewhere classified,25.0
2018Q1,Tipperary Garda Division,Public order and other social code offences,243.0
2018Q1,Tipperary Garda Division,Road and traffic offences,526.0
2018Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",5.0
2018Q1,Tipperary Garda Division,Sexual offences,23.0
2018Q1,Tipperary Garda Division,Theft and related offences,246.0
2018Q1,Tipperary Garda Division,Weapons and explosives offences,8.0
2018Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",177.0
2018Q2,Tipperary Garda Division,Burglary and related offences,85.0
2018Q2,Tipperary Garda Division,Controlled drug offences,137.0
2018Q2,Tipperary Garda Division,Damage to property and to the environment  offences,107.0
2018Q2,Tipperary Garda Division,Dangerous or negligent acts,343.0
2018Q2,Tipperary Garda Division,"Fraud, deception and related offences",27.0
2018Q2,Tipperary Garda Division,Homicide & related offences,1.0
2018Q2,Tipperary Garda Division,Kidnapping and related offences,0.0
2018Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",122.0
2018Q2,Tipperary Garda Division,Offences not elsewhere classified,22.0
2018Q2,Tipperary Garda Division,Public order and other social code offences,306.0
2018Q2,Tipperary Garda Division,Road and traffic offences,606.0
2018Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",3.0
2018Q2,Tipperary Garda Division,Sexual offences,27.0
2018Q2,Tipperary Garda Division,Theft and related offences,275.0
2018Q2,Tipperary Garda Division,Weapons and explosives offences,17.0
2018Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",139.0
2018Q3,Tipperary Garda Division,Burglary and related offences,81.0
2018Q3,Tipperary Garda Division,Controlled drug offences,166.0
2018Q3,Tipperary Garda Division,Damage to property and to the environment  offences,113.0
2018Q3,Tipperary Garda Division,Dangerous or negligent acts,278.0
2018Q3,Tipperary Garda Division,"Fraud, deception and related offences",33.0
2018Q3,Tipperary Garda Division,Homicide & related offences,1.0
2018Q3,Tipperary Garda Division,Kidnapping and related offences,2.0
2018Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",102.0
2018Q3,Tipperary Garda Division,Offences not elsewhere classified,29.0
2018Q3,Tipperary Garda Division,Public order and other social code offences,287.0
2018Q3,Tipperary Garda Division,Road and traffic offences,507.0
2018Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",4.0
2018Q3,Tipperary Garda Division,Sexual offences,23.0
2018Q3,Tipperary Garda Division,Theft and related offences,287.0
2018Q3,Tipperary Garda Division,Weapons and explosives offences,11.0
2018Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",140.0
2018Q4,Tipperary Garda Division,Burglary and related offences,113.0
2018Q4,Tipperary Garda Division,Controlled drug offences,158.0
2018Q4,Tipperary Garda Division,Damage to property and to the environment  offences,135.0
2018Q4,Tipperary Garda Division,Dangerous or negligent acts,297.0
2018Q4,Tipperary Garda Division,"Fraud, deception and related offences",33.0
2018Q4,Tipperary Garda Division,Homicide & related offences,0.0
2018Q4,Tipperary Garda Division,Kidnapping and related offences,1.0
2018Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",112.0
2018Q4,Tipperary Garda Division,Offences not elsewhere classified,15.0
2018Q4,Tipperary Garda Division,Public order and other social code offences,281.0
2018Q4,Tipperary Garda Division,Road and traffic offences,478.0
2018Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",6.0
2018Q4,Tipperary Garda Division,Sexual offences,24.0
2018Q4,Tipperary Garda Division,Theft and related offences,309.0
2018Q4,Tipperary Garda Division,Weapons and explosives offences,12.0
2019Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",129.0
2019Q1,Tipperary Garda Division,Burglary and related offences,108.0
2019Q1,Tipperary Garda Division,Controlled drug offences,146.0
2019Q1,Tipperary Garda Division,Damage to property and to the environment  offences,97.0
2019Q1,Tipperary Garda Division,Dangerous or negligent acts,261.0
2019Q1,Tipperary Garda Division,"Fraud, deception and related offences",70.0
2019Q1,Tipperary Garda Division,Homicide & related offences,0.0
2019Q1,Tipperary Garda Division,Kidnapping and related offences,1.0
2019Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",112.0
2019Q1,Tipperary Garda Division,Offences not elsewhere classified,27.0
2019Q1,Tipperary Garda Division,Public order and other social code offences,213.0
2019Q1,Tipperary Garda Division,Road and traffic offences,516.0
2019Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",2.0
2019Q1,Tipperary Garda Division,Sexual offences,17.0
2019Q1,Tipperary Garda Division,Theft and related offences,278.0
2019Q1,Tipperary Garda Division,Weapons and explosives offences,11.0
2019Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",141.0
2019Q2,Tipperary Garda Division,Burglary and related offences,89.0
2019Q2,Tipperary Garda Division,Controlled drug offences,157.0
2019Q2,Tipperary Garda Division,Damage to property and to the environment  offences,146.0
2019Q2,Tipperary Garda Division,Dangerous or negligent acts,381.0
2019Q2,Tipperary Garda Division,"Fraud, deception and related offences",32.0
2019Q2,Tipperary Garda Division,Homicide & related offences,2.0
2019Q2,Tipperary Garda Division,Kidnapping and related offences,2.0
2019Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",64.0
2019Q2,Tipperary Garda Division,Offences not elsewhere classified,10.0
2019Q2,Tipperary Garda Division,Public order and other social code offences,276.0
2019Q2,Tipperary Garda Division,Road and traffic offences,570.0
2019Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",1.0
2019Q2,Tipperary Garda Division,Sexual offences,29.0
2019Q2,Tipperary Garda Division,Theft and related offences,290.0
2019Q2,Tipperary Garda Division,Weapons and explosives offences,11.0
2019Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",142.0
2019Q3,Tipperary Garda Division,Burglary and related offences,93.0
2019Q3,Tipperary Garda Division,Controlled drug offences,99.0
2019Q3,Tipperary Garda Division,Damage to property and to the environment  offences,124.0
2019Q3,Tipperary Garda Division,Dangerous or negligent acts,301.0
2019Q3,Tipperary Garda Division,"Fraud, deception and related offences",37.0
2019Q3,Tipperary Garda Division,Homicide & related offences,2.0
2019Q3,Tipperary Garda Division,Kidnapping and related offences,3.0
2019Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",90.0
2019Q3,Tipperary Garda Division,Offences not elsewhere classified,15.0
2019Q3,Tipperary Garda Division,Public order and other social code offences,290.0
2019Q3,Tipperary Garda Division,Road and traffic offences,428.0
2019Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",7.0
2019Q3,Tipperary Garda Division,Sexual offences,29.0
2019Q3,Tipperary Garda Division,Theft and related offences,281.0
2019Q3,Tipperary Garda Division,Weapons and explosives offences,13.0
2019Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",154.0
2019Q4,Tipperary Garda Division,Burglary and related offences,113.0
2019Q4,Tipperary Garda Division,Controlled drug offences,115.0
2019Q4,Tipperary Garda Division,Damage to property and to the environment  offences,125.0
2019Q4,Tipperary Garda Division,Dangerous or negligent acts,233.0
2019Q4,Tipperary Garda Division,"Fraud, deception and related offences",51.0
2019Q4,Tipperary Garda Division,Homicide & related offences,0.0
2019Q4,Tipperary Garda Division,Kidnapping and related offences,1.0
2019Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",90.0
2019Q4,Tipperary Garda Division,Offences not elsewhere classified,16.0
2019Q4,Tipperary Garda Division,Public order and other social code offences,224.0
2019Q4,Tipperary Garda Division,Road and traffic offences,413.0
2019Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",3.0
2019Q4,Tipperary Garda Division,Sexual offences,20.0
2019Q4,Tipperary Garda Division,Theft and related offences,221.0
2019Q4,Tipperary Garda Division,Weapons and explosives offences,14.0
2020Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",104.0
2020Q1,Tipperary Garda Division,Burglary and related offences,100.0
2020Q1,Tipperary Garda Division,Controlled drug offences,148.0
2020Q1,Tipperary Garda Division,Damage to property and to the environment  offences,106.0
2020Q1,Tipperary Garda Division,Dangerous or negligent acts,289.0
2020Q1,Tipperary Garda Division,"Fraud, deception and related offences",34.0
2020Q1,Tipperary Garda Division,Homicide & related offences,0.0
2020Q1,Tipperary Garda Division,Kidnapping and related offences,1.0
2020Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",73.0
2020Q1,Tipperary Garda Division,Offences not elsewhere classified,13.0
2020Q1,Tipperary Garda Division,Public order and other social code offences,190.0
2020Q1,Tipperary Garda Division,Road and traffic offences,531.0
2020Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",6.0
2020Q1,Tipperary Garda Division,Sexual offences,21.0
2020Q1,Tipperary Garda Division,Theft and related offences,286.0
2020Q1,Tipperary Garda Division,Weapons and explosives offences,17.0
2020Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",138.0
2020Q2,Tipperary Garda Division,Burglary and related offences,35.0
2020Q2,Tipperary Garda Division,Controlled drug offences,244.0
2020Q2,Tipperary Garda Division,Damage to property and to the environment  offences,109.0
2020Q2,Tipperary Garda Division,Dangerous or negligent acts,408.0
2020Q2,Tipperary Garda Division,"Fraud, deception and related offences",40.0
2020Q2,Tipperary Garda Division,Homicide & related offences,1.0
2020Q2,Tipperary Garda Division,Kidnapping and related offences,1.0
2020Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",47.0
2020Q2,Tipperary Garda Division,Offences not elsewhere classified,28.0
2020Q2,Tipperary Garda Division,Public order and other social code offences,231.0
2020Q2,Tipperary Garda Division,Road and traffic offences,618.0
2020Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",2.0
2020Q2,Tipperary Garda Division,Sexual offences,25.0
2020Q2,Tipperary Garda Division,Theft and related offences,199.0
2020Q2,Tipperary Garda Division,Weapons and explosives offences,20.0
2020Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",134.0
2020Q3,Tipperary Garda Division,Burglary and related offences,69.0
2020Q3,Tipperary Garda Division,Controlled drug offences,176.0
2020Q3,Tipperary Garda Division,Damage to property and to the environment  offences,104.0
2020Q3,Tipperary Garda Division,Dangerous or negligent acts,459.0
2020Q3,Tipperary Garda Division,"Fraud, deception and related offences",33.0
2020Q3,Tipperary Garda Division,Homicide & related offences,2.0
2020Q3,Tipperary Garda Division,Kidnapping and related offences,0.0
2020Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",60.0
2020Q3,Tipperary Garda Division,Offences not elsewhere classified,22.0
2020Q3,Tipperary Garda Division,Public order and other social code offences,246.0
2020Q3,Tipperary Garda Division,Road and traffic offences,543.0
2020Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",1.0
2020Q3,Tipperary Garda Division,Sexual offences,23.0
2020Q3,Tipperary Garda Division,Theft and related offences,286.0
2020Q3,Tipperary Garda Division,Weapons and explosives offences,23.0
2020Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",142.0
2020Q4,Tipperary Garda Division,Burglary and related offences,72.0
2020Q4,Tipperary Garda Division,Controlled drug offences,167.0
2020Q4,Tipperary Garda Division,Damage to property and to the environment  offences,126.0
2020Q4,Tipperary Garda Division,Dangerous or negligent acts,298.0
2020Q4,Tipperary Garda Division,"Fraud, deception and related offences",37.0
2020Q4,Tipperary Garda Division,Homicide & related offences,0.0
2020Q4,Tipperary Garda Division,Kidnapping and related offences,4.0
2020Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",97.0
2020Q4,Tipperary Garda Division,Offences not elsewhere classified,21.0
2020Q4,Tipperary Garda Division,Public order and other social code offences,196.0
2020Q4,Tipperary Garda Division,Road and traffic offences,412.0
2020Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",0.0
2020Q4,Tipperary Garda Division,Sexual offences,23.0
2020Q4,Tipperary Garda Division,Theft and related offences,235.0
2020Q4,Tipperary Garda Division,Weapons and explosives offences,14.0
2021Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",127.0
2021Q1,Tipperary Garda Division,Burglary and related offences,68.0
2021Q1,Tipperary Garda Division,Controlled drug offences,204.0
2021Q1,Tipperary Garda Division,Damage to property and to the environment  offences,91.0
2021Q1,Tipperary Garda Division,Dangerous or negligent acts,308.0
2021Q1,Tipperary Garda Division,"Fraud, deception and related offences",63.0
2021Q1,Tipperary Garda Division,Homicide & related offences,0.0
2021Q1,Tipperary Garda Division,Kidnapping and related offences,1.0
2021Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",57.0
2021Q1,Tipperary Garda Division,Offences not elsewhere classified,14.0
2021Q1,Tipperary Garda Division,Public order and other social code offences,481.0
2021Q1,Tipperary Garda Division,Road and traffic offences,504.0
2021Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",8.0
2021Q1,Tipperary Garda Division,Sexual offences,29.0
2021Q1,Tipperary Garda Division,Theft and related offences,217.0
2021Q1,Tipperary Garda Division,Weapons and explosives offences,16.0
2021Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",147.0
2021Q2,Tipperary Garda Division,Burglary and related offences,56.0
2021Q2,Tipperary Garda Division,Controlled drug offences,227.0
2021Q2,Tipperary Garda Division,Damage to property and to the environment  offences,120.0
2021Q2,Tipperary Garda Division,Dangerous or negligent acts,431.0
2021Q2,Tipperary Garda Division,"Fraud, deception and related offences",83.0
2021Q2,Tipperary Garda Division,Homicide & related offences,1.0
2021Q2,Tipperary Garda Division,Kidnapping and related offences,3.0
2021Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",52.0
2021Q2,Tipperary Garda Division,Offences not elsewhere classified,19.0
2021Q2,Tipperary Garda Division,Public order and other social code offences,306.0
2021Q2,Tipperary Garda Division,Road and traffic offences,590.0
2021Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",1.0
2021Q2,Tipperary Garda Division,Sexual offences,32.0
2021Q2,Tipperary Garda Division,Theft and related offences,244.0
2021Q2,Tipperary Garda Division,Weapons and explosives offences,11.0
2021Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",150.0
2021Q3,Tipperary Garda Division,Burglary and related offences,52.0
2021Q3,Tipperary Garda Division,Controlled drug offences,149.0
2021Q3,Tipperary Garda Division,Damage to property and to the environment  offences,100.0
2021Q3,Tipperary Garda Division,Dangerous or negligent acts,366.0
2021Q3,Tipperary Garda Division,"Fraud, deception and related offences",119.0
2021Q3,Tipperary Garda Division,Homicide & related offences,0.0
2021Q3,Tipperary Garda Division,Kidnapping and related offences,1.0
2021Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",51.0
2021Q3,Tipperary Garda Division,Offences not elsewhere classified,19.0
2021Q3,Tipperary Garda Division,Public order and other social code offences,270.0
2021Q3,Tipperary Garda Division,Road and traffic offences,435.0
2021Q3,Tipperary Garda Division,"Robbery, extortion and hijacking offences",6.0
2021Q3,Tipperary Garda Division,Sexual offences,25.0
2021Q3,Tipperary Garda Division,Theft and related offences,237.0
2021Q3,Tipperary Garda Division,Weapons and explosives offences,20.0
2021Q4,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",140.0
2021Q4,Tipperary Garda Division,Burglary and related offences,73.0
2021Q4,Tipperary Garda Division,Controlled drug offences,149.0
2021Q4,Tipperary Garda Division,Damage to property and to the environment  offences,117.0
2021Q4,Tipperary Garda Division,Dangerous or negligent acts,369.0
2021Q4,Tipperary Garda Division,"Fraud, deception and related offences",146.0
2021Q4,Tipperary Garda Division,Homicide & related offences,1.0
2021Q4,Tipperary Garda Division,Kidnapping and related offences,1.0
2021Q4,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",52.0
2021Q4,Tipperary Garda Division,Offences not elsewhere classified,21.0
2021Q4,Tipperary Garda Division,Public order and other social code offences,279.0
2021Q4,Tipperary Garda Division,Road and traffic offences,572.0
2021Q4,Tipperary Garda Division,"Robbery, extortion and hijacking offences",6.0
2021Q4,Tipperary Garda Division,Sexual offences,23.0
2021Q4,Tipperary Garda Division,Theft and related offences,233.0
2021Q4,Tipperary Garda Division,Weapons and explosives offences,16.0
2022Q1,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",179.0
2022Q1,Tipperary Garda Division,Burglary and related offences,85.0
2022Q1,Tipperary Garda Division,Controlled drug offences,131.0
2022Q1,Tipperary Garda Division,Damage to property and to the environment  offences,127.0
2022Q1,Tipperary Garda Division,Dangerous or negligent acts,321.0
2022Q1,Tipperary Garda Division,"Fraud, deception and related offences",83.0
2022Q1,Tipperary Garda Division,Homicide & related offences,1.0
2022Q1,Tipperary Garda Division,Kidnapping and related offences,0.0
2022Q1,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",68.0
2022Q1,Tipperary Garda Division,Offences not elsewhere classified,18.0
2022Q1,Tipperary Garda Division,Public order and other social code offences,272.0
2022Q1,Tipperary Garda Division,Road and traffic offences,509.0
2022Q1,Tipperary Garda Division,"Robbery, extortion and hijacking offences",3.0
2022Q1,Tipperary Garda Division,Sexual offences,27.0
2022Q1,Tipperary Garda Division,Theft and related offences,298.0
2022Q1,Tipperary Garda Division,Weapons and explosives offences,9.0
2022Q2,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",151.0
2022Q2,Tipperary Garda Division,Burglary and related offences,69.0
2022Q2,Tipperary Garda Division,Controlled drug offences,115.0
2022Q2,Tipperary Garda Division,Damage to property and to the environment  offences,109.0
2022Q2,Tipperary Garda Division,Dangerous or negligent acts,837.0
2022Q2,Tipperary Garda Division,"Fraud, deception and related offences",58.0
2022Q2,Tipperary Garda Division,Homicide & related offences,0.0
2022Q2,Tipperary Garda Division,Kidnapping and related offences,1.0
2022Q2,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",63.0
2022Q2,Tipperary Garda Division,Offences not elsewhere classified,11.0
2022Q2,Tipperary Garda Division,Public order and other social code offences,238.0
2022Q2,Tipperary Garda Division,Road and traffic offences,566.0
2022Q2,Tipperary Garda Division,"Robbery, extortion and hijacking offences",4.0
2022Q2,Tipperary Garda Division,Sexual offences,28.0
2022Q2,Tipperary Garda Division,Theft and related offences,314.0
2022Q2,Tipperary Garda Division,Weapons and explosives offences,10.0
2022Q3,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",168.0
2022Q3,Tipperary Garda Division,Burglary and related offences,56.0
2022Q3,Tipperary Garda Division,Controlled drug offences,146.0
2022Q3,Tipperary Garda Division,Damage to property and to the environment  offences,132.0
2022Q3,Tipperary Garda Division,Dangerous or negligent acts,1022.0
2022Q3,Tipperary Garda Division,"Fraud, deception and related offences",61.0
2022Q3,Tipperary Garda Division,Homicide & related offences,0.0
2022Q3,Tipperary Garda Division,Kidnapping and related offences,0.0
2022Q3,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",62.0
2022Q3,Tipperary Garda Division,Offences not elsewhere classified,15.0
2022Q3,Tipperary Garda Division,Public order and other social code offences,284.0
