Year,Garda Division,Type of Offence,VALUE
2015,Tipperary Garda Division,Kidnapping and related offences,2.0
2015,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",198.0
2015,Tipperary Garda Division,Offences not elsewhere classified,100.0
2015,Tipperary Garda Division,Public order and other social code offences,929.0
2015,Tipperary Garda Division,Road and traffic offences,2294.0
2015,Tipperary Garda Division,"Robbery, extortion and hijacking offences",20.0
2015,Tipperary Garda Division,Sexual offences,61.0
2015,Tipperary Garda Division,Theft and related offences,1373.0
2015,Tipperary Garda Division,Weapons and explosives offences,71.0
2016,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",462.0
2016,Tipperary Garda Division,Burglary and related offences,436.0
2016,Tipperary Garda Division,Controlled drug offences,515.0
2016,Tipperary Garda Division,Damage to property and to the environment  offences,462.0
2016,Tipperary Garda Division,Dangerous or negligent acts,1783.0
2016,Tipperary Garda Division,"Fraud, deception and related offences",79.0
2016,Tipperary Garda Division,Homicide & related offences,4.0
2016,Tipperary Garda Division,Kidnapping and related offences,7.0
2016,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",274.0
2016,Tipperary Garda Division,Offences not elsewhere classified,79.0
2016,Tipperary Garda Division,Public order and other social code offences,769.0
2016,Tipperary Garda Division,Road and traffic offences,1989.0
2016,Tipperary Garda Division,"Robbery, extortion and hijacking offences",18.0
2016,Tipperary Garda Division,Sexual offences,75.0
2016,Tipperary Garda Division,Theft and related offences,1299.0
2016,Tipperary Garda Division,Weapons and explosives offences,35.0
2017,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",520.0
2017,Tipperary Garda Division,Burglary and related offences,375.0
2017,Tipperary Garda Division,Controlled drug offences,644.0
2017,Tipperary Garda Division,Damage to property and to the environment  offences,476.0
2017,Tipperary Garda Division,Dangerous or negligent acts,1333.0
2017,Tipperary Garda Division,"Fraud, deception and related offences",102.0
2017,Tipperary Garda Division,Homicide & related offences,2.0
2017,Tipperary Garda Division,Kidnapping and related offences,6.0
2017,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",326.0
2017,Tipperary Garda Division,Offences not elsewhere classified,86.0
2017,Tipperary Garda Division,Public order and other social code offences,943.0
2017,Tipperary Garda Division,Road and traffic offences,2039.0
2017,Tipperary Garda Division,"Robbery, extortion and hijacking offences",20.0
2017,Tipperary Garda Division,Sexual offences,90.0
2017,Tipperary Garda Division,Theft and related offences,1183.0
2017,Tipperary Garda Division,Weapons and explosives offences,65.0
2018,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",580.0
2018,Tipperary Garda Division,Burglary and related offences,379.0
2018,Tipperary Garda Division,Controlled drug offences,613.0
2018,Tipperary Garda Division,Damage to property and to the environment  offences,488.0
2018,Tipperary Garda Division,Dangerous or negligent acts,1196.0
2018,Tipperary Garda Division,"Fraud, deception and related offences",119.0
2018,Tipperary Garda Division,Homicide & related offences,2.0
2018,Tipperary Garda Division,Kidnapping and related offences,3.0
2018,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",431.0
2018,Tipperary Garda Division,Offences not elsewhere classified,91.0
2018,Tipperary Garda Division,Public order and other social code offences,1117.0
2018,Tipperary Garda Division,Road and traffic offences,2117.0
2018,Tipperary Garda Division,"Robbery, extortion and hijacking offences",18.0
2018,Tipperary Garda Division,Sexual offences,97.0
2018,Tipperary Garda Division,Theft and related offences,1117.0
2018,Tipperary Garda Division,Weapons and explosives offences,48.0
2019,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",566.0
2019,Tipperary Garda Division,Burglary and related offences,403.0
2019,Tipperary Garda Division,Controlled drug offences,517.0
2019,Tipperary Garda Division,Damage to property and to the environment  offences,492.0
2019,Tipperary Garda Division,Dangerous or negligent acts,1176.0
2019,Tipperary Garda Division,"Fraud, deception and related offences",190.0
2019,Tipperary Garda Division,Homicide & related offences,4.0
2019,Tipperary Garda Division,Kidnapping and related offences,7.0
2019,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",356.0
2019,Tipperary Garda Division,Offences not elsewhere classified,68.0
2019,Tipperary Garda Division,Public order and other social code offences,1003.0
2019,Tipperary Garda Division,Road and traffic offences,1927.0
2019,Tipperary Garda Division,"Robbery, extortion and hijacking offences",13.0
2019,Tipperary Garda Division,Sexual offences,95.0
2019,Tipperary Garda Division,Theft and related offences,1070.0
2019,Tipperary Garda Division,Weapons and explosives offences,49.0
2020,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",518.0
2020,Tipperary Garda Division,Burglary and related offences,276.0
2020,Tipperary Garda Division,Controlled drug offences,735.0
2020,Tipperary Garda Division,Damage to property and to the environment  offences,445.0
2020,Tipperary Garda Division,Dangerous or negligent acts,1454.0
2020,Tipperary Garda Division,"Fraud, deception and related offences",144.0
2020,Tipperary Garda Division,Homicide & related offences,3.0
2020,Tipperary Garda Division,Kidnapping and related offences,6.0
2020,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",277.0
2020,Tipperary Garda Division,Offences not elsewhere classified,84.0
2020,Tipperary Garda Division,Public order and other social code offences,863.0
2020,Tipperary Garda Division,Road and traffic offences,2104.0
2020,Tipperary Garda Division,"Robbery, extortion and hijacking offences",9.0
2020,Tipperary Garda Division,Sexual offences,92.0
2020,Tipperary Garda Division,Theft and related offences,1006.0
2020,Tipperary Garda Division,Weapons and explosives offences,74.0
2021,Tipperary Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",564.0
2021,Tipperary Garda Division,Burglary and related offences,249.0
2021,Tipperary Garda Division,Controlled drug offences,729.0
2021,Tipperary Garda Division,Damage to property and to the environment  offences,428.0
2021,Tipperary Garda Division,Dangerous or negligent acts,1474.0
2021,Tipperary Garda Division,"Fraud, deception and related offences",411.0
2021,Tipperary Garda Division,Homicide & related offences,2.0
2021,Tipperary Garda Division,Kidnapping and related offences,6.0
2021,Tipperary Garda Division,"Offences against government, justice procedures and organisation of crime",212.0
2021,Tipperary Garda Division,Offences not elsewhere classified,73.0
2021,Tipperary Garda Division,Public order and other social code offences,1336.0
