Year,Garda Division,Type of Offence,VALUE
2004,Kildare Garda Division,Liquor licensing offences (133),97.0
2004,Kildare Garda Division,Litter offences (1221),3.0
2004,Kildare Garda Division,Manslaughter (0112),1.0
2004,Kildare Garda Division,Murder (0111),0.0
2004,Kildare Garda Division,Murder-attempt (0311),0.0
2004,Kildare Garda Division,Obstruction under Road Traffic Acts (1432),6.0
2004,Kildare Garda Division,Offences against government and its agents (151),0.0
2004,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime (15)",153.0
2004,Kildare Garda Division,Offences not elsewhere classified (16),39.0
2004,Kildare Garda Division,"Offences while in custody, breach of court orders (157)",147.0
2004,Kildare Garda Division,Offensive weapons offences (n.e.c.) (113),23.0
2004,Kildare Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2004,Kildare Garda Division,Other assault (035),303.0
2004,Kildare Garda Division,Other drug offences (103),4.0
2004,Kildare Garda Division,Other road offences (1433),966.0
2004,Kildare Garda Division,Other sexual offences (022),0.0
2004,Kildare Garda Division,"Other thefts, handling stolen property (084)",1213.0
2004,Kildare Garda Division,Perverting the course of justice (153),6.0
2004,Kildare Garda Division,Possession of a firearm (1122),11.0
2004,Kildare Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",4.0
2004,Kildare Garda Division,Possession of drugs for personal use (1022),465.0
2004,Kildare Garda Division,Possession of drugs for sale or supply (1021),70.0
2004,Kildare Garda Division,Prostitution offences (134),0.0
2004,Kildare Garda Division,Public order and other social code offences (13),1679.0
2004,Kildare Garda Division,Public service vehicle offences (1442),1.0
2004,Kildare Garda Division,Rape and sexual assault (021),49.0
2004,Kildare Garda Division,"Regulated betting/money, collection/trading offences (135)",1.0
2004,Kildare Garda Division,Road and traffic offences (14),2205.0
2004,Kildare Garda Division,Road transport - carriage of goods offences (1441),55.0
2004,Kildare Garda Division,Roadworthiness/regulatory offences (143),74.0
2004,Kildare Garda Division,Robbery from the person (0613),20.0
2004,Kildare Garda Division,Robbery of an establishment or institution (0611),51.0
2004,Kildare Garda Division,Robbery of cash or goods in transit (0612),3.0
2004,Kildare Garda Division,"Robbery, extortion and hijacking offences (06)",74.0
2004,Kildare Garda Division,Sexual offences (02),49.0
2004,Kildare Garda Division,Social code offences (n.e.c.) (136),15.0
2004,Kildare Garda Division,Speeding (0415),309.0
2004,Kildare Garda Division,Theft and related offences (08),2244.0
2004,Kildare Garda Division,Theft from person (0821),136.0
2004,Kildare Garda Division,Theft from shop (0822),329.0
2004,Kildare Garda Division,Theft/taking of vehicle and related offences (081),566.0
2004,Kildare Garda Division,Threat to kill or cause serious harm (0313),0.0
2004,Kildare Garda Division,Trespass offences (132),71.0
2004,Kildare Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2004,Kildare Garda Division,Vehicle tax/registration offences (142),326.0
2004,Kildare Garda Division,Weapons and explosives offences (11),42.0
2005,Kildare Garda Division,"Abandoning a child, child neglect and cruelty (0422)",15.0
2005,Kildare Garda Division,Abduction of person under 16 years of age (0512),1.0
2005,Kildare Garda Division,Aggravated burglary (0711),9.0
2005,Kildare Garda Division,Arson (1211),44.0
2005,Kildare Garda Division,"Assault causing harm, poisoning (034)",135.0
2005,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",479.0
2005,Kildare Garda Division,Blackmail or extortion (0621),0.0
2005,Kildare Garda Division,Burglary (not aggravated) (0712),1140.0
2005,Kildare Garda Division,Burglary and related offences (07),1150.0
2005,Kildare Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",3.0
2005,Kildare Garda Division,Controlled drug offences (10),740.0
2005,Kildare Garda Division,Criminal damage (not arson) (1212),1134.0
2005,Kildare Garda Division,Cultivation or manufacture of drugs (1012),0.0
2005,Kildare Garda Division,Damage to property and to the environment  offences (12),1182.0
2005,Kildare Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2005,Kildare Garda Division,Dangerous driving leading to death (012),4.0
2005,Kildare Garda Division,Dangerous or negligent acts (04),1223.0
2005,Kildare Garda Division,Dangerous/careless driving and motorway offences (0414),224.0
2005,Kildare Garda Division,Discharging a firearm (1121),10.0
2005,Kildare Garda Division,Disorderly conduct (131),1468.0
2005,Kildare Garda Division,"Driving licence-failure to have, produce, etc. (1411)",25.0
2005,Kildare Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",528.0
2005,Kildare Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),4.0
2005,Kildare Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),524.0
2005,Kildare Garda Division,Endangering traffic offences (0425),3.0
2005,Kildare Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2005,Kildare Garda Division,"Explosives, chemical weapons offences (111)",1.0
2005,Kildare Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2005,Kildare Garda Division,False imprisonment (0511),0.0
2005,Kildare Garda Division,Fireworks offences (114),0.0
2005,Kildare Garda Division,"Fraud, deception and related offences (09)",146.0
2005,Kildare Garda Division,Harassment and related offences (033),23.0
2005,Kildare Garda Division,Homicide & related offences (01),7.0
2005,Kildare Garda Division,Human trafficking offences (0513),0.0
2005,Kildare Garda Division,Importation of drugs (1011),0.0
2005,Kildare Garda Division,Infanticide (0113),0.0
2005,Kildare Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",832.0
2005,Kildare Garda Division,Kidnapping and related offences (05),1.0
2005,Kildare Garda Division,Light rail offences (Luas) (1443),0.0
2005,Kildare Garda Division,Liquor licensing offences (133),194.0
2005,Kildare Garda Division,Litter offences (1221),4.0
2005,Kildare Garda Division,Manslaughter (0112),1.0
2005,Kildare Garda Division,Murder (0111),2.0
2005,Kildare Garda Division,Murder-attempt (0311),0.0
2005,Kildare Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2005,Kildare Garda Division,Offences against government and its agents (151),1.0
2005,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime (15)",101.0
2005,Kildare Garda Division,Offences not elsewhere classified (16),42.0
2005,Kildare Garda Division,"Offences while in custody, breach of court orders (157)",97.0
2005,Kildare Garda Division,Offensive weapons offences (n.e.c.) (113),43.0
2005,Kildare Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2005,Kildare Garda Division,Other assault (035),320.0
2005,Kildare Garda Division,Other drug offences (103),4.0
2005,Kildare Garda Division,Other road offences (1433),974.0
2005,Kildare Garda Division,Other sexual offences (022),4.0
2005,Kildare Garda Division,"Other thefts, handling stolen property (084)",1289.0
2005,Kildare Garda Division,Perverting the course of justice (153),3.0
2005,Kildare Garda Division,Possession of a firearm (1122),10.0
2005,Kildare Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",1.0
2005,Kildare Garda Division,Possession of drugs for personal use (1022),656.0
2005,Kildare Garda Division,Possession of drugs for sale or supply (1021),80.0
2005,Kildare Garda Division,Prostitution offences (134),0.0
2005,Kildare Garda Division,Public order and other social code offences (13),1733.0
2005,Kildare Garda Division,Public service vehicle offences (1442),4.0
2005,Kildare Garda Division,Rape and sexual assault (021),50.0
2005,Kildare Garda Division,"Regulated betting/money, collection/trading offences (135)",4.0
2005,Kildare Garda Division,Road and traffic offences (14),2332.0
2005,Kildare Garda Division,Road transport - carriage of goods offences (1441),81.0
2005,Kildare Garda Division,Roadworthiness/regulatory offences (143),105.0
2005,Kildare Garda Division,Robbery from the person (0613),17.0
2005,Kildare Garda Division,Robbery of an establishment or institution (0611),76.0
2005,Kildare Garda Division,Robbery of cash or goods in transit (0612),1.0
2005,Kildare Garda Division,"Robbery, extortion and hijacking offences (06)",97.0
2005,Kildare Garda Division,Sexual offences (02),54.0
2005,Kildare Garda Division,Social code offences (n.e.c.) (136),7.0
2005,Kildare Garda Division,Speeding (0415),452.0
2005,Kildare Garda Division,Theft and related offences (08),2344.0
2005,Kildare Garda Division,Theft from person (0821),118.0
2005,Kildare Garda Division,Theft from shop (0822),403.0
2005,Kildare Garda Division,Theft/taking of vehicle and related offences (081),534.0
2005,Kildare Garda Division,Threat to kill or cause serious harm (0313),1.0
2005,Kildare Garda Division,Trespass offences (132),60.0
2005,Kildare Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2005,Kildare Garda Division,Vehicle tax/registration offences (142),309.0
2005,Kildare Garda Division,Weapons and explosives offences (11),64.0
2006,Kildare Garda Division,"Abandoning a child, child neglect and cruelty (0422)",14.0
2006,Kildare Garda Division,Abduction of person under 16 years of age (0512),1.0
2006,Kildare Garda Division,Aggravated burglary (0711),9.0
2006,Kildare Garda Division,Arson (1211),52.0
2006,Kildare Garda Division,"Assault causing harm, poisoning (034)",171.0
2006,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",519.0
2006,Kildare Garda Division,Blackmail or extortion (0621),0.0
2006,Kildare Garda Division,Burglary (not aggravated) (0712),1103.0
2006,Kildare Garda Division,Burglary and related offences (07),1113.0
2006,Kildare Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",4.0
2006,Kildare Garda Division,Controlled drug offences (10),633.0
2006,Kildare Garda Division,Criminal damage (not arson) (1212),1391.0
2006,Kildare Garda Division,Cultivation or manufacture of drugs (1012),6.0
2006,Kildare Garda Division,Damage to property and to the environment  offences (12),1449.0
2006,Kildare Garda Division,Dangerous driving causing serious bodily harm (0411),1.0
2006,Kildare Garda Division,Dangerous driving leading to death (012),5.0
2006,Kildare Garda Division,Dangerous or negligent acts (04),2455.0
2006,Kildare Garda Division,Dangerous/careless driving and motorway offences (0414),320.0
2006,Kildare Garda Division,Discharging a firearm (1121),4.0
2006,Kildare Garda Division,Disorderly conduct (131),1354.0
2006,Kildare Garda Division,"Driving licence-failure to have, produce, etc. (1411)",320.0
2006,Kildare Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",646.0
2006,Kildare Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),3.0
2006,Kildare Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),643.0
2006,Kildare Garda Division,Endangering traffic offences (0425),8.0
2006,Kildare Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2006,Kildare Garda Division,"Explosives, chemical weapons offences (111)",3.0
2006,Kildare Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2006,Kildare Garda Division,False imprisonment (0511),2.0
2006,Kildare Garda Division,Fireworks offences (114),1.0
2006,Kildare Garda Division,"Fraud, deception and related offences (09)",164.0
2006,Kildare Garda Division,Harassment and related offences (033),59.0
2006,Kildare Garda Division,Homicide & related offences (01),6.0
2006,Kildare Garda Division,Human trafficking offences (0513),0.0
2006,Kildare Garda Division,Importation of drugs (1011),2.0
2006,Kildare Garda Division,Infanticide (0113),0.0
