Quarter,Garda Division,Type of Offence,VALUE
2006Q3,Kildare Garda Division,Kidnapping and related offences,2.0
2006Q3,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",12.0
2006Q3,Kildare Garda Division,Offences not elsewhere classified,4.0
2006Q3,Kildare Garda Division,Public order and other social code offences,451.0
2006Q3,Kildare Garda Division,Road and traffic offences,888.0
2006Q3,Kildare Garda Division,"Robbery, extortion and hijacking offences",15.0
2006Q3,Kildare Garda Division,Sexual offences,15.0
2006Q3,Kildare Garda Division,Theft and related offences,600.0
2006Q3,Kildare Garda Division,Weapons and explosives offences,11.0
2006Q4,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",162.0
2006Q4,Kildare Garda Division,Burglary and related offences,331.0
2006Q4,Kildare Garda Division,Controlled drug offences,92.0
2006Q4,Kildare Garda Division,Damage to property and to the environment  offences,376.0
2006Q4,Kildare Garda Division,Dangerous or negligent acts,675.0
2006Q4,Kildare Garda Division,"Fraud, deception and related offences",35.0
2006Q4,Kildare Garda Division,Homicide & related offences,1.0
2006Q4,Kildare Garda Division,Kidnapping and related offences,0.0
2006Q4,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2006Q4,Kildare Garda Division,Offences not elsewhere classified,8.0
2006Q4,Kildare Garda Division,Public order and other social code offences,435.0
2006Q4,Kildare Garda Division,Road and traffic offences,893.0
2006Q4,Kildare Garda Division,"Robbery, extortion and hijacking offences",28.0
2006Q4,Kildare Garda Division,Sexual offences,7.0
2006Q4,Kildare Garda Division,Theft and related offences,600.0
2006Q4,Kildare Garda Division,Weapons and explosives offences,17.0
2007Q1,Kildare Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",152.0
2007Q1,Kildare Garda Division,Burglary and related offences,369.0
2007Q1,Kildare Garda Division,Controlled drug offences,82.0
2007Q1,Kildare Garda Division,Damage to property and to the environment  offences,387.0
2007Q1,Kildare Garda Division,Dangerous or negligent acts,657.0
2007Q1,Kildare Garda Division,"Fraud, deception and related offences",81.0
2007Q1,Kildare Garda Division,Homicide & related offences,0.0
2007Q1,Kildare Garda Division,Kidnapping and related offences,2.0
2007Q1,Kildare Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2007Q1,Kildare Garda Division,Offences not elsewhere classified,7.0
2007Q1,Kildare Garda Division,Public order and other social code offences,365.0
2007Q1,Kildare Garda Division,Road and traffic offences,943.0
2007Q1,Kildare Garda Division,"Robbery, extortion and hijacking offences",27.0
2007Q1,Kildare Garda Division,Sexual offences,23.0
2007Q1,Kildare Garda Division,Theft and related offences,747.0
2007Q1,Kildare Garda Division,Weapons and explosives offences,12.0
