Year,Garda Division,Type of Offence,VALUE
2006,Wicklow Garda Division,Blackmail or extortion (0621),0.0
2006,Wicklow Garda Division,Burglary (not aggravated) (0712),1191.0
2006,Wicklow Garda Division,Burglary and related offences (07),1202.0
2006,Wicklow Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",0.0
2006,Wicklow Garda Division,Controlled drug offences (10),325.0
2006,Wicklow Garda Division,Criminal damage (not arson) (1212),1182.0
2006,Wicklow Garda Division,Cultivation or manufacture of drugs (1012),3.0
2006,Wicklow Garda Division,Damage to property and to the environment  offences (12),1221.0
2006,Wicklow Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2006,Wicklow Garda Division,Dangerous driving leading to death (012),2.0
2006,Wicklow Garda Division,Dangerous or negligent acts (04),1463.0
2006,Wicklow Garda Division,Dangerous/careless driving and motorway offences (0414),199.0
2006,Wicklow Garda Division,Discharging a firearm (1121),5.0
2006,Wicklow Garda Division,Disorderly conduct (131),1151.0
2006,Wicklow Garda Division,"Driving licence-failure to have, produce, etc. (1411)",257.0
2006,Wicklow Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",456.0
2006,Wicklow Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),7.0
2006,Wicklow Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),449.0
2006,Wicklow Garda Division,Endangering traffic offences (0425),7.0
2006,Wicklow Garda Division,Endangerment with potential for serious harm/death (0421),0.0
2006,Wicklow Garda Division,"Explosives, chemical weapons offences (111)",14.0
2006,Wicklow Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2006,Wicklow Garda Division,False imprisonment (0511),4.0
2006,Wicklow Garda Division,Fireworks offences (114),0.0
2006,Wicklow Garda Division,"Fraud, deception and related offences (09)",72.0
2006,Wicklow Garda Division,Harassment and related offences (033),46.0
2006,Wicklow Garda Division,Homicide & related offences (01),3.0
2006,Wicklow Garda Division,Human trafficking offences (0513),0.0
2006,Wicklow Garda Division,Importation of drugs (1011),0.0
2006,Wicklow Garda Division,Infanticide (0113),0.0
2006,Wicklow Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",969.0
2006,Wicklow Garda Division,Kidnapping and related offences (05),4.0
2006,Wicklow Garda Division,Light rail offences (Luas) (1443),0.0
2006,Wicklow Garda Division,Liquor licensing offences (133),79.0
2006,Wicklow Garda Division,Litter offences (1221),2.0
2006,Wicklow Garda Division,Manslaughter (0112),1.0
2006,Wicklow Garda Division,Murder (0111),0.0
2006,Wicklow Garda Division,Murder-attempt (0311),0.0
2006,Wicklow Garda Division,Obstruction under Road Traffic Acts (1432),4.0
2006,Wicklow Garda Division,Offences against government and its agents (151),13.0
2006,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime (15)",171.0
2006,Wicklow Garda Division,Offences not elsewhere classified (16),25.0
2006,Wicklow Garda Division,"Offences while in custody, breach of court orders (157)",154.0
2006,Wicklow Garda Division,Offensive weapons offences (n.e.c.) (113),67.0
2006,Wicklow Garda Division,Organisation of crime and conspiracy to commit crime (152),1.0
2006,Wicklow Garda Division,Other assault (035),234.0
2006,Wicklow Garda Division,Other drug offences (103),29.0
2006,Wicklow Garda Division,Other road offences (1433),1235.0
2006,Wicklow Garda Division,Other sexual offences (022),1.0
2006,Wicklow Garda Division,"Other thefts, handling stolen property (084)",1321.0
2006,Wicklow Garda Division,Perverting the course of justice (153),3.0
2006,Wicklow Garda Division,Possession of a firearm (1122),15.0
2006,Wicklow Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",2.0
2006,Wicklow Garda Division,Possession of drugs for personal use (1022),252.0
2006,Wicklow Garda Division,Possession of drugs for sale or supply (1021),41.0
2006,Wicklow Garda Division,Prostitution offences (134),0.0
2006,Wicklow Garda Division,Public order and other social code offences (13),1317.0
2006,Wicklow Garda Division,Public service vehicle offences (1442),7.0
2006,Wicklow Garda Division,Rape and sexual assault (021),34.0
2006,Wicklow Garda Division,"Regulated betting/money, collection/trading offences (135)",6.0
2006,Wicklow Garda Division,Road and traffic offences (14),3133.0
2006,Wicklow Garda Division,Road transport - carriage of goods offences (1441),97.0
2006,Wicklow Garda Division,Roadworthiness/regulatory offences (143),43.0
2006,Wicklow Garda Division,Robbery from the person (0613),13.0
2006,Wicklow Garda Division,Robbery of an establishment or institution (0611),34.0
2006,Wicklow Garda Division,Robbery of cash or goods in transit (0612),0.0
2006,Wicklow Garda Division,"Robbery, extortion and hijacking offences (06)",47.0
2006,Wicklow Garda Division,Sexual offences (02),35.0
2006,Wicklow Garda Division,Social code offences (n.e.c.) (136),18.0
2006,Wicklow Garda Division,Speeding (0415),794.0
2006,Wicklow Garda Division,Theft and related offences (08),2136.0
2006,Wicklow Garda Division,Theft from person (0821),54.0
2006,Wicklow Garda Division,Theft from shop (0822),439.0
2006,Wicklow Garda Division,Theft/taking of vehicle and related offences (081),322.0
2006,Wicklow Garda Division,Threat to kill or cause serious harm (0313),0.0
2006,Wicklow Garda Division,Trespass offences (132),63.0
2006,Wicklow Garda Division,Unseaworthy/dangerous use of boat or ship (0423),0.0
2006,Wicklow Garda Division,Vehicle tax/registration offences (142),521.0
2006,Wicklow Garda Division,Weapons and explosives offences (11),101.0
2007,Wicklow Garda Division,"Abandoning a child, child neglect and cruelty (0422)",17.0
2007,Wicklow Garda Division,Abduction of person under 16 years of age (0512),0.0
2007,Wicklow Garda Division,Aggravated burglary (0711),12.0
2007,Wicklow Garda Division,Arson (1211),47.0
2007,Wicklow Garda Division,"Assault causing harm, poisoning (034)",95.0
2007,Wicklow Garda Division,"Attempts/threats to murder, assaults, harassments and related offences (03)",445.0
2007,Wicklow Garda Division,Blackmail or extortion (0621),0.0
2007,Wicklow Garda Division,Burglary (not aggravated) (0712),988.0
2007,Wicklow Garda Division,Burglary and related offences (07),1001.0
2007,Wicklow Garda Division,"Carjacking, hijacking/unlawful seizure of aircraft/vessel (0631)",1.0
2007,Wicklow Garda Division,Controlled drug offences (10),548.0
2007,Wicklow Garda Division,Criminal damage (not arson) (1212),1136.0
2007,Wicklow Garda Division,Cultivation or manufacture of drugs (1012),9.0
2007,Wicklow Garda Division,Damage to property and to the environment  offences (12),1189.0
2007,Wicklow Garda Division,Dangerous driving causing serious bodily harm (0411),0.0
2007,Wicklow Garda Division,Dangerous driving leading to death (012),4.0
2007,Wicklow Garda Division,Dangerous or negligent acts (04),1861.0
2007,Wicklow Garda Division,Dangerous/careless driving and motorway offences (0414),309.0
2007,Wicklow Garda Division,Discharging a firearm (1121),6.0
2007,Wicklow Garda Division,Disorderly conduct (131),1292.0
2007,Wicklow Garda Division,"Driving licence-failure to have, produce, etc. (1411)",244.0
2007,Wicklow Garda Division,"Driving/In charge of a vehicle while intoxicated – alcohol and/or drugs (0412,0413)",629.0
2007,Wicklow Garda Division,Driving/in charge of a vehicle under the influence of drugs (0413),43.0
2007,Wicklow Garda Division,Driving/in charge of a vehicle while over legal alcohol limit (0412),586.0
2007,Wicklow Garda Division,Endangering traffic offences (0425),8.0
2007,Wicklow Garda Division,Endangerment with potential for serious harm/death (0421),2.0
2007,Wicklow Garda Division,"Explosives, chemical weapons offences (111)",1.0
2007,Wicklow Garda Division,False alarm/interference with aircraft or air transport facilities (0424),0.0
2007,Wicklow Garda Division,False imprisonment (0511),2.0
2007,Wicklow Garda Division,Fireworks offences (114),8.0
2007,Wicklow Garda Division,"Fraud, deception and related offences (09)",138.0
2007,Wicklow Garda Division,Harassment and related offences (033),76.0
2007,Wicklow Garda Division,Homicide & related offences (01),7.0
2007,Wicklow Garda Division,Human trafficking offences (0513),0.0
2007,Wicklow Garda Division,Importation of drugs (1011),0.0
2007,Wicklow Garda Division,Infanticide (0113),0.0
2007,Wicklow Garda Division,"Insurance-failure to have, produce, display, etc. (1412)",683.0
2007,Wicklow Garda Division,Kidnapping and related offences (05),2.0
2007,Wicklow Garda Division,Light rail offences (Luas) (1443),0.0
2007,Wicklow Garda Division,Liquor licensing offences (133),64.0
2007,Wicklow Garda Division,Litter offences (1221),6.0
2007,Wicklow Garda Division,Manslaughter (0112),0.0
2007,Wicklow Garda Division,Murder (0111),3.0
2007,Wicklow Garda Division,Murder-attempt (0311),0.0
2007,Wicklow Garda Division,Obstruction under Road Traffic Acts (1432),2.0
2007,Wicklow Garda Division,Offences against government and its agents (151),5.0
2007,Wicklow Garda Division,"Offences against government, justice procedures and organisation of crime (15)",205.0
2007,Wicklow Garda Division,Offences not elsewhere classified (16),60.0
2007,Wicklow Garda Division,"Offences while in custody, breach of court orders (157)",200.0
2007,Wicklow Garda Division,Offensive weapons offences (n.e.c.) (113),93.0
2007,Wicklow Garda Division,Organisation of crime and conspiracy to commit crime (152),0.0
2007,Wicklow Garda Division,Other assault (035),271.0
2007,Wicklow Garda Division,Other drug offences (103),27.0
2007,Wicklow Garda Division,Other road offences (1433),1452.0
2007,Wicklow Garda Division,Other sexual offences (022),4.0
2007,Wicklow Garda Division,"Other thefts, handling stolen property (084)",1108.0
2007,Wicklow Garda Division,Perverting the course of justice (153),0.0
2007,Wicklow Garda Division,Possession of a firearm (1122),14.0
2007,Wicklow Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",1.0
2007,Wicklow Garda Division,Possession of drugs for personal use (1022),445.0
2007,Wicklow Garda Division,Possession of drugs for sale or supply (1021),67.0
2007,Wicklow Garda Division,Prostitution offences (134),0.0
2007,Wicklow Garda Division,Public order and other social code offences (13),1479.0
2007,Wicklow Garda Division,Public service vehicle offences (1442),9.0
2007,Wicklow Garda Division,Rape and sexual assault (021),31.0
2007,Wicklow Garda Division,"Regulated betting/money, collection/trading offences (135)",6.0
2007,Wicklow Garda Division,Road and traffic offences (14),3115.0
2007,Wicklow Garda Division,Road transport - carriage of goods offences (1441),72.0
2007,Wicklow Garda Division,Roadworthiness/regulatory offences (143),46.0
2007,Wicklow Garda Division,Robbery from the person (0613),29.0
2007,Wicklow Garda Division,Robbery of an establishment or institution (0611),21.0
2007,Wicklow Garda Division,Robbery of cash or goods in transit (0612),0.0
2007,Wicklow Garda Division,"Robbery, extortion and hijacking offences (06)",51.0
2007,Wicklow Garda Division,Sexual offences (02),35.0
2007,Wicklow Garda Division,Social code offences (n.e.c.) (136),7.0
2007,Wicklow Garda Division,Speeding (0415),896.0
