Quarter,Garda Division,Type of Offence,VALUE
2009Q3,Donegal Garda Division,Theft and related offences,392.0
2009Q3,Donegal Garda Division,Weapons and explosives offences,25.0
2009Q4,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",223.0
2009Q4,Donegal Garda Division,Burglary and related offences,129.0
2009Q4,Donegal Garda Division,Controlled drug offences,103.0
2009Q4,Donegal Garda Division,Damage to property and to the environment  offences,270.0
2009Q4,Donegal Garda Division,Dangerous or negligent acts,298.0
2009Q4,Donegal Garda Division,"Fraud, deception and related offences",22.0
2009Q4,Donegal Garda Division,Homicide & related offences,2.0
2009Q4,Donegal Garda Division,Kidnapping and related offences,0.0
2009Q4,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",26.0
2009Q4,Donegal Garda Division,Offences not elsewhere classified,28.0
2009Q4,Donegal Garda Division,Public order and other social code offences,590.0
2009Q4,Donegal Garda Division,Road and traffic offences,709.0
2009Q4,Donegal Garda Division,"Robbery, extortion and hijacking offences",2.0
2009Q4,Donegal Garda Division,Sexual offences,10.0
2009Q4,Donegal Garda Division,Theft and related offences,322.0
2009Q4,Donegal Garda Division,Weapons and explosives offences,33.0
2010Q1,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",184.0
2010Q1,Donegal Garda Division,Burglary and related offences,82.0
2010Q1,Donegal Garda Division,Controlled drug offences,48.0
2010Q1,Donegal Garda Division,Damage to property and to the environment  offences,209.0
2010Q1,Donegal Garda Division,Dangerous or negligent acts,395.0
2010Q1,Donegal Garda Division,"Fraud, deception and related offences",43.0
2010Q1,Donegal Garda Division,Homicide & related offences,2.0
2010Q1,Donegal Garda Division,Kidnapping and related offences,0.0
2010Q1,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2010Q1,Donegal Garda Division,Offences not elsewhere classified,27.0
2010Q1,Donegal Garda Division,Public order and other social code offences,459.0
2010Q1,Donegal Garda Division,Road and traffic offences,819.0
2010Q1,Donegal Garda Division,"Robbery, extortion and hijacking offences",2.0
2010Q1,Donegal Garda Division,Sexual offences,17.0
2010Q1,Donegal Garda Division,Theft and related offences,254.0
2010Q1,Donegal Garda Division,Weapons and explosives offences,14.0
2010Q2,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",230.0
2010Q2,Donegal Garda Division,Burglary and related offences,132.0
2010Q2,Donegal Garda Division,Controlled drug offences,161.0
2010Q2,Donegal Garda Division,Damage to property and to the environment  offences,270.0
2010Q2,Donegal Garda Division,Dangerous or negligent acts,319.0
2010Q2,Donegal Garda Division,"Fraud, deception and related offences",48.0
2010Q2,Donegal Garda Division,Homicide & related offences,0.0
2010Q2,Donegal Garda Division,Kidnapping and related offences,1.0
2010Q2,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2010Q2,Donegal Garda Division,Offences not elsewhere classified,31.0
2010Q2,Donegal Garda Division,Public order and other social code offences,523.0
2010Q2,Donegal Garda Division,Road and traffic offences,595.0
2010Q2,Donegal Garda Division,"Robbery, extortion and hijacking offences",4.0
2010Q2,Donegal Garda Division,Sexual offences,23.0
2010Q2,Donegal Garda Division,Theft and related offences,321.0
2010Q2,Donegal Garda Division,Weapons and explosives offences,19.0
2010Q3,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",245.0
2010Q3,Donegal Garda Division,Burglary and related offences,95.0
2010Q3,Donegal Garda Division,Controlled drug offences,52.0
2010Q3,Donegal Garda Division,Damage to property and to the environment  offences,253.0
2010Q3,Donegal Garda Division,Dangerous or negligent acts,486.0
2010Q3,Donegal Garda Division,"Fraud, deception and related offences",51.0
2010Q3,Donegal Garda Division,Homicide & related offences,9.0
2010Q3,Donegal Garda Division,Kidnapping and related offences,0.0
2010Q3,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",33.0
2010Q3,Donegal Garda Division,Offences not elsewhere classified,30.0
2010Q3,Donegal Garda Division,Public order and other social code offences,570.0
2010Q3,Donegal Garda Division,Road and traffic offences,1046.0
2010Q3,Donegal Garda Division,"Robbery, extortion and hijacking offences",7.0
2010Q3,Donegal Garda Division,Sexual offences,39.0
2010Q3,Donegal Garda Division,Theft and related offences,295.0
2010Q3,Donegal Garda Division,Weapons and explosives offences,14.0
2010Q4,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",159.0
2010Q4,Donegal Garda Division,Burglary and related offences,94.0
2010Q4,Donegal Garda Division,Controlled drug offences,67.0
2010Q4,Donegal Garda Division,Damage to property and to the environment  offences,273.0
2010Q4,Donegal Garda Division,Dangerous or negligent acts,309.0
2010Q4,Donegal Garda Division,"Fraud, deception and related offences",36.0
2010Q4,Donegal Garda Division,Homicide & related offences,0.0
2010Q4,Donegal Garda Division,Kidnapping and related offences,1.0
2010Q4,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",27.0
2010Q4,Donegal Garda Division,Offences not elsewhere classified,23.0
2010Q4,Donegal Garda Division,Public order and other social code offences,517.0
2010Q4,Donegal Garda Division,Road and traffic offences,837.0
2010Q4,Donegal Garda Division,"Robbery, extortion and hijacking offences",4.0
2010Q4,Donegal Garda Division,Sexual offences,17.0
2010Q4,Donegal Garda Division,Theft and related offences,293.0
2010Q4,Donegal Garda Division,Weapons and explosives offences,50.0
2011Q1,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",185.0
2011Q1,Donegal Garda Division,Burglary and related offences,131.0
2011Q1,Donegal Garda Division,Controlled drug offences,55.0
2011Q1,Donegal Garda Division,Damage to property and to the environment  offences,198.0
2011Q1,Donegal Garda Division,Dangerous or negligent acts,410.0
2011Q1,Donegal Garda Division,"Fraud, deception and related offences",29.0
2011Q1,Donegal Garda Division,Homicide & related offences,1.0
2011Q1,Donegal Garda Division,Kidnapping and related offences,1.0
2011Q1,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",35.0
2011Q1,Donegal Garda Division,Offences not elsewhere classified,34.0
2011Q1,Donegal Garda Division,Public order and other social code offences,422.0
2011Q1,Donegal Garda Division,Road and traffic offences,685.0
2011Q1,Donegal Garda Division,"Robbery, extortion and hijacking offences",7.0
2011Q1,Donegal Garda Division,Sexual offences,16.0
2011Q1,Donegal Garda Division,Theft and related offences,302.0
2011Q1,Donegal Garda Division,Weapons and explosives offences,12.0
2011Q2,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",229.0
2011Q2,Donegal Garda Division,Burglary and related offences,124.0
2011Q2,Donegal Garda Division,Controlled drug offences,197.0
2011Q2,Donegal Garda Division,Damage to property and to the environment  offences,203.0
2011Q2,Donegal Garda Division,Dangerous or negligent acts,353.0
2011Q2,Donegal Garda Division,"Fraud, deception and related offences",28.0
2011Q2,Donegal Garda Division,Homicide & related offences,0.0
2011Q2,Donegal Garda Division,Kidnapping and related offences,0.0
2011Q2,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",26.0
2011Q2,Donegal Garda Division,Offences not elsewhere classified,21.0
2011Q2,Donegal Garda Division,Public order and other social code offences,471.0
2011Q2,Donegal Garda Division,Road and traffic offences,554.0
2011Q2,Donegal Garda Division,"Robbery, extortion and hijacking offences",8.0
2011Q2,Donegal Garda Division,Sexual offences,17.0
2011Q2,Donegal Garda Division,Theft and related offences,340.0
2011Q2,Donegal Garda Division,Weapons and explosives offences,11.0
2011Q3,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",228.0
2011Q3,Donegal Garda Division,Burglary and related offences,116.0
2011Q3,Donegal Garda Division,Controlled drug offences,86.0
2011Q3,Donegal Garda Division,Damage to property and to the environment  offences,252.0
2011Q3,Donegal Garda Division,Dangerous or negligent acts,532.0
2011Q3,Donegal Garda Division,"Fraud, deception and related offences",36.0
2011Q3,Donegal Garda Division,Homicide & related offences,0.0
2011Q3,Donegal Garda Division,Kidnapping and related offences,0.0
2011Q3,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",29.0
2011Q3,Donegal Garda Division,Offences not elsewhere classified,21.0
2011Q3,Donegal Garda Division,Public order and other social code offences,518.0
2011Q3,Donegal Garda Division,Road and traffic offences,654.0
2011Q3,Donegal Garda Division,"Robbery, extortion and hijacking offences",5.0
2011Q3,Donegal Garda Division,Sexual offences,24.0
2011Q3,Donegal Garda Division,Theft and related offences,357.0
2011Q3,Donegal Garda Division,Weapons and explosives offences,10.0
2011Q4,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",220.0
2011Q4,Donegal Garda Division,Burglary and related offences,109.0
2011Q4,Donegal Garda Division,Controlled drug offences,70.0
2011Q4,Donegal Garda Division,Damage to property and to the environment  offences,192.0
2011Q4,Donegal Garda Division,Dangerous or negligent acts,408.0
2011Q4,Donegal Garda Division,"Fraud, deception and related offences",36.0
2011Q4,Donegal Garda Division,Homicide & related offences,0.0
2011Q4,Donegal Garda Division,Kidnapping and related offences,1.0
2011Q4,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",24.0
2011Q4,Donegal Garda Division,Offences not elsewhere classified,22.0
2011Q4,Donegal Garda Division,Public order and other social code offences,414.0
2011Q4,Donegal Garda Division,Road and traffic offences,382.0
2011Q4,Donegal Garda Division,"Robbery, extortion and hijacking offences",5.0
2011Q4,Donegal Garda Division,Sexual offences,17.0
2011Q4,Donegal Garda Division,Theft and related offences,225.0
2011Q4,Donegal Garda Division,Weapons and explosives offences,22.0
2012Q1,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",190.0
2012Q1,Donegal Garda Division,Burglary and related offences,92.0
2012Q1,Donegal Garda Division,Controlled drug offences,68.0
2012Q1,Donegal Garda Division,Damage to property and to the environment  offences,179.0
2012Q1,Donegal Garda Division,Dangerous or negligent acts,340.0
2012Q1,Donegal Garda Division,"Fraud, deception and related offences",42.0
2012Q1,Donegal Garda Division,Homicide & related offences,1.0
2012Q1,Donegal Garda Division,Kidnapping and related offences,1.0
2012Q1,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",31.0
2012Q1,Donegal Garda Division,Offences not elsewhere classified,33.0
2012Q1,Donegal Garda Division,Public order and other social code offences,345.0
2012Q1,Donegal Garda Division,Road and traffic offences,414.0
2012Q1,Donegal Garda Division,"Robbery, extortion and hijacking offences",9.0
2012Q1,Donegal Garda Division,Sexual offences,28.0
2012Q1,Donegal Garda Division,Theft and related offences,261.0
2012Q1,Donegal Garda Division,Weapons and explosives offences,7.0
2012Q2,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",179.0
2012Q2,Donegal Garda Division,Burglary and related offences,132.0
2012Q2,Donegal Garda Division,Controlled drug offences,95.0
2012Q2,Donegal Garda Division,Damage to property and to the environment  offences,216.0
2012Q2,Donegal Garda Division,Dangerous or negligent acts,485.0
2012Q2,Donegal Garda Division,"Fraud, deception and related offences",27.0
2012Q2,Donegal Garda Division,Homicide & related offences,3.0
2012Q2,Donegal Garda Division,Kidnapping and related offences,0.0
2012Q2,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",32.0
2012Q2,Donegal Garda Division,Offences not elsewhere classified,28.0
2012Q2,Donegal Garda Division,Public order and other social code offences,422.0
2012Q2,Donegal Garda Division,Road and traffic offences,430.0
2012Q2,Donegal Garda Division,"Robbery, extortion and hijacking offences",5.0
2012Q2,Donegal Garda Division,Sexual offences,12.0
2012Q2,Donegal Garda Division,Theft and related offences,277.0
2012Q2,Donegal Garda Division,Weapons and explosives offences,7.0
2012Q3,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",230.0
2012Q3,Donegal Garda Division,Burglary and related offences,116.0
2012Q3,Donegal Garda Division,Controlled drug offences,43.0
2012Q3,Donegal Garda Division,Damage to property and to the environment  offences,193.0
2012Q3,Donegal Garda Division,Dangerous or negligent acts,366.0
2012Q3,Donegal Garda Division,"Fraud, deception and related offences",24.0
2012Q3,Donegal Garda Division,Homicide & related offences,1.0
2012Q3,Donegal Garda Division,Kidnapping and related offences,1.0
2012Q3,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",38.0
2012Q3,Donegal Garda Division,Offences not elsewhere classified,18.0
2012Q3,Donegal Garda Division,Public order and other social code offences,436.0
2012Q3,Donegal Garda Division,Road and traffic offences,321.0
2012Q3,Donegal Garda Division,"Robbery, extortion and hijacking offences",8.0
2012Q3,Donegal Garda Division,Sexual offences,19.0
2012Q3,Donegal Garda Division,Theft and related offences,217.0
2012Q3,Donegal Garda Division,Weapons and explosives offences,10.0
2012Q4,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",139.0
2012Q4,Donegal Garda Division,Burglary and related offences,103.0
2012Q4,Donegal Garda Division,Controlled drug offences,42.0
2012Q4,Donegal Garda Division,Damage to property and to the environment  offences,158.0
2012Q4,Donegal Garda Division,Dangerous or negligent acts,306.0
2012Q4,Donegal Garda Division,"Fraud, deception and related offences",28.0
2012Q4,Donegal Garda Division,Homicide & related offences,0.0
2012Q4,Donegal Garda Division,Kidnapping and related offences,0.0
2012Q4,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",14.0
2012Q4,Donegal Garda Division,Offences not elsewhere classified,32.0
2012Q4,Donegal Garda Division,Public order and other social code offences,325.0
2012Q4,Donegal Garda Division,Road and traffic offences,395.0
2012Q4,Donegal Garda Division,"Robbery, extortion and hijacking offences",5.0
2012Q4,Donegal Garda Division,Sexual offences,20.0
2012Q4,Donegal Garda Division,Theft and related offences,230.0
2012Q4,Donegal Garda Division,Weapons and explosives offences,14.0
2013Q1,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",168.0
2013Q1,Donegal Garda Division,Burglary and related offences,120.0
2013Q1,Donegal Garda Division,Controlled drug offences,31.0
2013Q1,Donegal Garda Division,Damage to property and to the environment  offences,158.0
2013Q1,Donegal Garda Division,Dangerous or negligent acts,210.0
2013Q1,Donegal Garda Division,"Fraud, deception and related offences",30.0
2013Q1,Donegal Garda Division,Homicide & related offences,0.0
2013Q1,Donegal Garda Division,Kidnapping and related offences,1.0
2013Q1,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",37.0
2013Q1,Donegal Garda Division,Offences not elsewhere classified,24.0
2013Q1,Donegal Garda Division,Public order and other social code offences,284.0
2013Q1,Donegal Garda Division,Road and traffic offences,404.0
2013Q1,Donegal Garda Division,"Robbery, extortion and hijacking offences",6.0
2013Q1,Donegal Garda Division,Sexual offences,21.0
2013Q1,Donegal Garda Division,Theft and related offences,243.0
2013Q1,Donegal Garda Division,Weapons and explosives offences,10.0
2013Q2,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",169.0
2013Q2,Donegal Garda Division,Burglary and related offences,106.0
2013Q2,Donegal Garda Division,Controlled drug offences,85.0
2013Q2,Donegal Garda Division,Damage to property and to the environment  offences,160.0
2013Q2,Donegal Garda Division,Dangerous or negligent acts,231.0
2013Q2,Donegal Garda Division,"Fraud, deception and related offences",25.0
2013Q2,Donegal Garda Division,Homicide & related offences,1.0
2013Q2,Donegal Garda Division,Kidnapping and related offences,0.0
2013Q2,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",25.0
2013Q2,Donegal Garda Division,Offences not elsewhere classified,17.0
2013Q2,Donegal Garda Division,Public order and other social code offences,272.0
2013Q2,Donegal Garda Division,Road and traffic offences,489.0
2013Q2,Donegal Garda Division,"Robbery, extortion and hijacking offences",4.0
2013Q2,Donegal Garda Division,Sexual offences,20.0
2013Q2,Donegal Garda Division,Theft and related offences,269.0
2013Q2,Donegal Garda Division,Weapons and explosives offences,3.0
2013Q3,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",196.0
2013Q3,Donegal Garda Division,Burglary and related offences,76.0
2013Q3,Donegal Garda Division,Controlled drug offences,50.0
2013Q3,Donegal Garda Division,Damage to property and to the environment  offences,149.0
2013Q3,Donegal Garda Division,Dangerous or negligent acts,335.0
2013Q3,Donegal Garda Division,"Fraud, deception and related offences",25.0
2013Q3,Donegal Garda Division,Homicide & related offences,4.0
2013Q3,Donegal Garda Division,Kidnapping and related offences,3.0
2013Q3,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",27.0
2013Q3,Donegal Garda Division,Offences not elsewhere classified,26.0
2013Q3,Donegal Garda Division,Public order and other social code offences,326.0
2013Q3,Donegal Garda Division,Road and traffic offences,380.0
2013Q3,Donegal Garda Division,"Robbery, extortion and hijacking offences",8.0
2013Q3,Donegal Garda Division,Sexual offences,10.0
2013Q3,Donegal Garda Division,Theft and related offences,288.0
2013Q3,Donegal Garda Division,Weapons and explosives offences,3.0
2013Q4,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",159.0
2013Q4,Donegal Garda Division,Burglary and related offences,94.0
2013Q4,Donegal Garda Division,Controlled drug offences,44.0
2013Q4,Donegal Garda Division,Damage to property and to the environment  offences,171.0
2013Q4,Donegal Garda Division,Dangerous or negligent acts,347.0
2013Q4,Donegal Garda Division,"Fraud, deception and related offences",48.0
2013Q4,Donegal Garda Division,Homicide & related offences,1.0
2013Q4,Donegal Garda Division,Kidnapping and related offences,4.0
2013Q4,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",36.0
2013Q4,Donegal Garda Division,Offences not elsewhere classified,38.0
2013Q4,Donegal Garda Division,Public order and other social code offences,335.0
2013Q4,Donegal Garda Division,Road and traffic offences,430.0
2013Q4,Donegal Garda Division,"Robbery, extortion and hijacking offences",5.0
2013Q4,Donegal Garda Division,Sexual offences,25.0
2013Q4,Donegal Garda Division,Theft and related offences,254.0
2013Q4,Donegal Garda Division,Weapons and explosives offences,26.0
2014Q1,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",168.0
2014Q1,Donegal Garda Division,Burglary and related offences,122.0
2014Q1,Donegal Garda Division,Controlled drug offences,34.0
2014Q1,Donegal Garda Division,Damage to property and to the environment  offences,132.0
2014Q1,Donegal Garda Division,Dangerous or negligent acts,497.0
2014Q1,Donegal Garda Division,"Fraud, deception and related offences",21.0
2014Q1,Donegal Garda Division,Homicide & related offences,1.0
2014Q1,Donegal Garda Division,Kidnapping and related offences,0.0
2014Q1,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",28.0
2014Q1,Donegal Garda Division,Offences not elsewhere classified,33.0
2014Q1,Donegal Garda Division,Public order and other social code offences,285.0
2014Q1,Donegal Garda Division,Road and traffic offences,526.0
2014Q1,Donegal Garda Division,"Robbery, extortion and hijacking offences",4.0
2014Q1,Donegal Garda Division,Sexual offences,26.0
2014Q1,Donegal Garda Division,Theft and related offences,226.0
2014Q1,Donegal Garda Division,Weapons and explosives offences,8.0
2014Q2,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",194.0
2014Q2,Donegal Garda Division,Burglary and related offences,107.0
2014Q2,Donegal Garda Division,Controlled drug offences,87.0
2014Q2,Donegal Garda Division,Damage to property and to the environment  offences,155.0
2014Q2,Donegal Garda Division,Dangerous or negligent acts,455.0
2014Q2,Donegal Garda Division,"Fraud, deception and related offences",25.0
2014Q2,Donegal Garda Division,Homicide & related offences,0.0
2014Q2,Donegal Garda Division,Kidnapping and related offences,1.0
2014Q2,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",24.0
2014Q2,Donegal Garda Division,Offences not elsewhere classified,31.0
2014Q2,Donegal Garda Division,Public order and other social code offences,311.0
2014Q2,Donegal Garda Division,Road and traffic offences,655.0
2014Q2,Donegal Garda Division,"Robbery, extortion and hijacking offences",2.0
2014Q2,Donegal Garda Division,Sexual offences,23.0
2014Q2,Donegal Garda Division,Theft and related offences,285.0
2014Q2,Donegal Garda Division,Weapons and explosives offences,11.0
2014Q3,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",192.0
2014Q3,Donegal Garda Division,Burglary and related offences,85.0
2014Q3,Donegal Garda Division,Controlled drug offences,51.0
2014Q3,Donegal Garda Division,Damage to property and to the environment  offences,205.0
2014Q3,Donegal Garda Division,Dangerous or negligent acts,389.0
2014Q3,Donegal Garda Division,"Fraud, deception and related offences",25.0
2014Q3,Donegal Garda Division,Homicide & related offences,0.0
2014Q3,Donegal Garda Division,Kidnapping and related offences,0.0
2014Q3,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",39.0
2014Q3,Donegal Garda Division,Offences not elsewhere classified,24.0
2014Q3,Donegal Garda Division,Public order and other social code offences,310.0
2014Q3,Donegal Garda Division,Road and traffic offences,373.0
2014Q3,Donegal Garda Division,"Robbery, extortion and hijacking offences",4.0
2014Q3,Donegal Garda Division,Sexual offences,20.0
2014Q3,Donegal Garda Division,Theft and related offences,261.0
2014Q3,Donegal Garda Division,Weapons and explosives offences,11.0
2014Q4,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",191.0
2014Q4,Donegal Garda Division,Burglary and related offences,93.0
2014Q4,Donegal Garda Division,Controlled drug offences,39.0
2014Q4,Donegal Garda Division,Damage to property and to the environment  offences,181.0
2014Q4,Donegal Garda Division,Dangerous or negligent acts,402.0
2014Q4,Donegal Garda Division,"Fraud, deception and related offences",24.0
2014Q4,Donegal Garda Division,Homicide & related offences,5.0
2014Q4,Donegal Garda Division,Kidnapping and related offences,1.0
2014Q4,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",27.0
2014Q4,Donegal Garda Division,Offences not elsewhere classified,13.0
2014Q4,Donegal Garda Division,Public order and other social code offences,269.0
2014Q4,Donegal Garda Division,Road and traffic offences,433.0
2014Q4,Donegal Garda Division,"Robbery, extortion and hijacking offences",8.0
2014Q4,Donegal Garda Division,Sexual offences,11.0
2014Q4,Donegal Garda Division,Theft and related offences,237.0
2014Q4,Donegal Garda Division,Weapons and explosives offences,12.0
2015Q1,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",180.0
2015Q1,Donegal Garda Division,Burglary and related offences,80.0
2015Q1,Donegal Garda Division,Controlled drug offences,50.0
2015Q1,Donegal Garda Division,Damage to property and to the environment  offences,144.0
2015Q1,Donegal Garda Division,Dangerous or negligent acts,382.0
2015Q1,Donegal Garda Division,"Fraud, deception and related offences",34.0
2015Q1,Donegal Garda Division,Homicide & related offences,1.0
2015Q1,Donegal Garda Division,Kidnapping and related offences,2.0
2015Q1,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2015Q1,Donegal Garda Division,Offences not elsewhere classified,25.0
2015Q1,Donegal Garda Division,Public order and other social code offences,231.0
2015Q1,Donegal Garda Division,Road and traffic offences,496.0
2015Q1,Donegal Garda Division,"Robbery, extortion and hijacking offences",6.0
2015Q1,Donegal Garda Division,Sexual offences,25.0
2015Q1,Donegal Garda Division,Theft and related offences,216.0
2015Q1,Donegal Garda Division,Weapons and explosives offences,15.0
2015Q2,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",148.0
2015Q2,Donegal Garda Division,Burglary and related offences,74.0
2015Q2,Donegal Garda Division,Controlled drug offences,66.0
2015Q2,Donegal Garda Division,Damage to property and to the environment  offences,173.0
2015Q2,Donegal Garda Division,Dangerous or negligent acts,615.0
2015Q2,Donegal Garda Division,"Fraud, deception and related offences",27.0
2015Q2,Donegal Garda Division,Homicide & related offences,1.0
2015Q2,Donegal Garda Division,Kidnapping and related offences,0.0
2015Q2,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",41.0
2015Q2,Donegal Garda Division,Offences not elsewhere classified,37.0
2015Q2,Donegal Garda Division,Public order and other social code offences,285.0
2015Q2,Donegal Garda Division,Road and traffic offences,624.0
2015Q2,Donegal Garda Division,"Robbery, extortion and hijacking offences",8.0
2015Q2,Donegal Garda Division,Sexual offences,23.0
2015Q2,Donegal Garda Division,Theft and related offences,238.0
2015Q2,Donegal Garda Division,Weapons and explosives offences,10.0
2015Q3,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",228.0
2015Q3,Donegal Garda Division,Burglary and related offences,87.0
2015Q3,Donegal Garda Division,Controlled drug offences,48.0
2015Q3,Donegal Garda Division,Damage to property and to the environment  offences,181.0
2015Q3,Donegal Garda Division,Dangerous or negligent acts,434.0
2015Q3,Donegal Garda Division,"Fraud, deception and related offences",35.0
2015Q3,Donegal Garda Division,Homicide & related offences,2.0
2015Q3,Donegal Garda Division,Kidnapping and related offences,1.0
2015Q3,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",46.0
2015Q3,Donegal Garda Division,Offences not elsewhere classified,34.0
2015Q3,Donegal Garda Division,Public order and other social code offences,312.0
2015Q3,Donegal Garda Division,Road and traffic offences,457.0
2015Q3,Donegal Garda Division,"Robbery, extortion and hijacking offences",3.0
2015Q3,Donegal Garda Division,Sexual offences,24.0
2015Q3,Donegal Garda Division,Theft and related offences,246.0
2015Q3,Donegal Garda Division,Weapons and explosives offences,5.0
2015Q4,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",171.0
2015Q4,Donegal Garda Division,Burglary and related offences,83.0
2015Q4,Donegal Garda Division,Controlled drug offences,51.0
2015Q4,Donegal Garda Division,Damage to property and to the environment  offences,173.0
2015Q4,Donegal Garda Division,Dangerous or negligent acts,277.0
2015Q4,Donegal Garda Division,"Fraud, deception and related offences",20.0
2015Q4,Donegal Garda Division,Homicide & related offences,0.0
2015Q4,Donegal Garda Division,Kidnapping and related offences,0.0
2015Q4,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",45.0
2015Q4,Donegal Garda Division,Offences not elsewhere classified,25.0
2015Q4,Donegal Garda Division,Public order and other social code offences,295.0
2015Q4,Donegal Garda Division,Road and traffic offences,501.0
2015Q4,Donegal Garda Division,"Robbery, extortion and hijacking offences",10.0
2015Q4,Donegal Garda Division,Sexual offences,19.0
2015Q4,Donegal Garda Division,Theft and related offences,238.0
2015Q4,Donegal Garda Division,Weapons and explosives offences,14.0
2016Q1,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",180.0
2016Q1,Donegal Garda Division,Burglary and related offences,54.0
2016Q1,Donegal Garda Division,Controlled drug offences,50.0
2016Q1,Donegal Garda Division,Damage to property and to the environment  offences,154.0
2016Q1,Donegal Garda Division,Dangerous or negligent acts,362.0
2016Q1,Donegal Garda Division,"Fraud, deception and related offences",26.0
2016Q1,Donegal Garda Division,Homicide & related offences,0.0
2016Q1,Donegal Garda Division,Kidnapping and related offences,0.0
2016Q1,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",27.0
2016Q1,Donegal Garda Division,Offences not elsewhere classified,25.0
2016Q1,Donegal Garda Division,Public order and other social code offences,319.0
2016Q1,Donegal Garda Division,Road and traffic offences,546.0
2016Q1,Donegal Garda Division,"Robbery, extortion and hijacking offences",6.0
2016Q1,Donegal Garda Division,Sexual offences,32.0
2016Q1,Donegal Garda Division,Theft and related offences,176.0
2016Q1,Donegal Garda Division,Weapons and explosives offences,12.0
2016Q2,Donegal Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",176.0
2016Q2,Donegal Garda Division,Burglary and related offences,46.0
2016Q2,Donegal Garda Division,Controlled drug offences,99.0
2016Q2,Donegal Garda Division,Damage to property and to the environment  offences,143.0
2016Q2,Donegal Garda Division,Dangerous or negligent acts,571.0
2016Q2,Donegal Garda Division,"Fraud, deception and related offences",20.0
2016Q2,Donegal Garda Division,Homicide & related offences,0.0
2016Q2,Donegal Garda Division,Kidnapping and related offences,3.0
2016Q2,Donegal Garda Division,"Offences against government, justice procedures and organisation of crime",34.0
2016Q2,Donegal Garda Division,Offences not elsewhere classified,25.0
2016Q2,Donegal Garda Division,Public order and other social code offences,292.0
2016Q2,Donegal Garda Division,Road and traffic offences,548.0
2016Q2,Donegal Garda Division,"Robbery, extortion and hijacking offences",4.0
2016Q2,Donegal Garda Division,Sexual offences,31.0
2016Q2,Donegal Garda Division,Theft and related offences,184.0
2016Q2,Donegal Garda Division,Weapons and explosives offences,14.0
