Quarter,Garda Division,Type of Offence,VALUE
2008Q4,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,798.0
2008Q4,D.M.R. Northern Garda Division,Dangerous or negligent acts,1402.0
2008Q4,D.M.R. Northern Garda Division,"Fraud, deception and related offences",97.0
2008Q4,D.M.R. Northern Garda Division,Homicide & related offences,3.0
2008Q4,D.M.R. Northern Garda Division,Kidnapping and related offences,3.0
2008Q4,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",151.0
2008Q4,D.M.R. Northern Garda Division,Offences not elsewhere classified,107.0
2008Q4,D.M.R. Northern Garda Division,Public order and other social code offences,898.0
2008Q4,D.M.R. Northern Garda Division,Road and traffic offences,3197.0
2008Q4,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",59.0
2008Q4,D.M.R. Northern Garda Division,Sexual offences,15.0
2008Q4,D.M.R. Northern Garda Division,Theft and related offences,1347.0
2008Q4,D.M.R. Northern Garda Division,Weapons and explosives offences,115.0
2009Q1,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",267.0
2009Q1,D.M.R. Northern Garda Division,Burglary and related offences,539.0
2009Q1,D.M.R. Northern Garda Division,Controlled drug offences,567.0
2009Q1,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,916.0
2009Q1,D.M.R. Northern Garda Division,Dangerous or negligent acts,657.0
2009Q1,D.M.R. Northern Garda Division,"Fraud, deception and related offences",119.0
2009Q1,D.M.R. Northern Garda Division,Homicide & related offences,1.0
2009Q1,D.M.R. Northern Garda Division,Kidnapping and related offences,7.0
2009Q1,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",155.0
2009Q1,D.M.R. Northern Garda Division,Offences not elsewhere classified,75.0
2009Q1,D.M.R. Northern Garda Division,Public order and other social code offences,926.0
2009Q1,D.M.R. Northern Garda Division,Road and traffic offences,3036.0
2009Q1,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",92.0
2009Q1,D.M.R. Northern Garda Division,Sexual offences,32.0
2009Q1,D.M.R. Northern Garda Division,Theft and related offences,1430.0
2009Q1,D.M.R. Northern Garda Division,Weapons and explosives offences,83.0
2009Q2,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",308.0
2009Q2,D.M.R. Northern Garda Division,Burglary and related offences,468.0
2009Q2,D.M.R. Northern Garda Division,Controlled drug offences,419.0
2009Q2,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,869.0
2009Q2,D.M.R. Northern Garda Division,Dangerous or negligent acts,688.0
2009Q2,D.M.R. Northern Garda Division,"Fraud, deception and related offences",101.0
2009Q2,D.M.R. Northern Garda Division,Homicide & related offences,3.0
2009Q2,D.M.R. Northern Garda Division,Kidnapping and related offences,9.0
2009Q2,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",149.0
2009Q2,D.M.R. Northern Garda Division,Offences not elsewhere classified,78.0
2009Q2,D.M.R. Northern Garda Division,Public order and other social code offences,1001.0
2009Q2,D.M.R. Northern Garda Division,Road and traffic offences,3211.0
2009Q2,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",67.0
2009Q2,D.M.R. Northern Garda Division,Sexual offences,41.0
2009Q2,D.M.R. Northern Garda Division,Theft and related offences,1600.0
2009Q2,D.M.R. Northern Garda Division,Weapons and explosives offences,79.0
2009Q3,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",312.0
2009Q3,D.M.R. Northern Garda Division,Burglary and related offences,622.0
2009Q3,D.M.R. Northern Garda Division,Controlled drug offences,539.0
2009Q3,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,811.0
2009Q3,D.M.R. Northern Garda Division,Dangerous or negligent acts,660.0
2009Q3,D.M.R. Northern Garda Division,"Fraud, deception and related offences",79.0
2009Q3,D.M.R. Northern Garda Division,Homicide & related offences,0.0
2009Q3,D.M.R. Northern Garda Division,Kidnapping and related offences,9.0
2009Q3,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",127.0
2009Q3,D.M.R. Northern Garda Division,Offences not elsewhere classified,85.0
2009Q3,D.M.R. Northern Garda Division,Public order and other social code offences,853.0
2009Q3,D.M.R. Northern Garda Division,Road and traffic offences,3190.0
2009Q3,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",55.0
2009Q3,D.M.R. Northern Garda Division,Sexual offences,25.0
2009Q3,D.M.R. Northern Garda Division,Theft and related offences,1676.0
2009Q3,D.M.R. Northern Garda Division,Weapons and explosives offences,92.0
2009Q4,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",273.0
2009Q4,D.M.R. Northern Garda Division,Burglary and related offences,757.0
2009Q4,D.M.R. Northern Garda Division,Controlled drug offences,484.0
2009Q4,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,754.0
2009Q4,D.M.R. Northern Garda Division,Dangerous or negligent acts,871.0
2009Q4,D.M.R. Northern Garda Division,"Fraud, deception and related offences",93.0
2009Q4,D.M.R. Northern Garda Division,Homicide & related offences,3.0
2009Q4,D.M.R. Northern Garda Division,Kidnapping and related offences,3.0
2009Q4,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",117.0
2009Q4,D.M.R. Northern Garda Division,Offences not elsewhere classified,80.0
2009Q4,D.M.R. Northern Garda Division,Public order and other social code offences,916.0
2009Q4,D.M.R. Northern Garda Division,Road and traffic offences,2785.0
2009Q4,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",88.0
2009Q4,D.M.R. Northern Garda Division,Sexual offences,27.0
2009Q4,D.M.R. Northern Garda Division,Theft and related offences,1460.0
2009Q4,D.M.R. Northern Garda Division,Weapons and explosives offences,93.0
2010Q1,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",267.0
2010Q1,D.M.R. Northern Garda Division,Burglary and related offences,447.0
2010Q1,D.M.R. Northern Garda Division,Controlled drug offences,490.0
2010Q1,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,692.0
2010Q1,D.M.R. Northern Garda Division,Dangerous or negligent acts,929.0
2010Q1,D.M.R. Northern Garda Division,"Fraud, deception and related offences",101.0
2010Q1,D.M.R. Northern Garda Division,Homicide & related offences,5.0
2010Q1,D.M.R. Northern Garda Division,Kidnapping and related offences,7.0
2010Q1,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",112.0
2010Q1,D.M.R. Northern Garda Division,Offences not elsewhere classified,68.0
2010Q1,D.M.R. Northern Garda Division,Public order and other social code offences,701.0
2010Q1,D.M.R. Northern Garda Division,Road and traffic offences,2447.0
2010Q1,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",88.0
2010Q1,D.M.R. Northern Garda Division,Sexual offences,42.0
2010Q1,D.M.R. Northern Garda Division,Theft and related offences,1392.0
2010Q1,D.M.R. Northern Garda Division,Weapons and explosives offences,78.0
2010Q2,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",282.0
2010Q2,D.M.R. Northern Garda Division,Burglary and related offences,532.0
2010Q2,D.M.R. Northern Garda Division,Controlled drug offences,518.0
2010Q2,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,748.0
2010Q2,D.M.R. Northern Garda Division,Dangerous or negligent acts,633.0
2010Q2,D.M.R. Northern Garda Division,"Fraud, deception and related offences",86.0
2010Q2,D.M.R. Northern Garda Division,Homicide & related offences,1.0
2010Q2,D.M.R. Northern Garda Division,Kidnapping and related offences,3.0
2010Q2,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",96.0
2010Q2,D.M.R. Northern Garda Division,Offences not elsewhere classified,93.0
2010Q2,D.M.R. Northern Garda Division,Public order and other social code offences,891.0
2010Q2,D.M.R. Northern Garda Division,Road and traffic offences,2489.0
2010Q2,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",69.0
2010Q2,D.M.R. Northern Garda Division,Sexual offences,40.0
2010Q2,D.M.R. Northern Garda Division,Theft and related offences,1607.0
2010Q2,D.M.R. Northern Garda Division,Weapons and explosives offences,91.0
2010Q3,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",249.0
2010Q3,D.M.R. Northern Garda Division,Burglary and related offences,438.0
2010Q3,D.M.R. Northern Garda Division,Controlled drug offences,558.0
2010Q3,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,721.0
2010Q3,D.M.R. Northern Garda Division,Dangerous or negligent acts,533.0
2010Q3,D.M.R. Northern Garda Division,"Fraud, deception and related offences",109.0
2010Q3,D.M.R. Northern Garda Division,Homicide & related offences,2.0
2010Q3,D.M.R. Northern Garda Division,Kidnapping and related offences,5.0
2010Q3,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",97.0
2010Q3,D.M.R. Northern Garda Division,Offences not elsewhere classified,87.0
2010Q3,D.M.R. Northern Garda Division,Public order and other social code offences,740.0
2010Q3,D.M.R. Northern Garda Division,Road and traffic offences,2543.0
2010Q3,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",84.0
2010Q3,D.M.R. Northern Garda Division,Sexual offences,28.0
2010Q3,D.M.R. Northern Garda Division,Theft and related offences,1513.0
2010Q3,D.M.R. Northern Garda Division,Weapons and explosives offences,76.0
2010Q4,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",260.0
2010Q4,D.M.R. Northern Garda Division,Burglary and related offences,641.0
2010Q4,D.M.R. Northern Garda Division,Controlled drug offences,409.0
2010Q4,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,756.0
2010Q4,D.M.R. Northern Garda Division,Dangerous or negligent acts,639.0
2010Q4,D.M.R. Northern Garda Division,"Fraud, deception and related offences",104.0
2010Q4,D.M.R. Northern Garda Division,Homicide & related offences,1.0
2010Q4,D.M.R. Northern Garda Division,Kidnapping and related offences,1.0
2010Q4,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",95.0
2010Q4,D.M.R. Northern Garda Division,Offences not elsewhere classified,80.0
2010Q4,D.M.R. Northern Garda Division,Public order and other social code offences,632.0
2010Q4,D.M.R. Northern Garda Division,Road and traffic offences,2036.0
2010Q4,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",119.0
2010Q4,D.M.R. Northern Garda Division,Sexual offences,37.0
2010Q4,D.M.R. Northern Garda Division,Theft and related offences,1722.0
2010Q4,D.M.R. Northern Garda Division,Weapons and explosives offences,77.0
2011Q1,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",267.0
2011Q1,D.M.R. Northern Garda Division,Burglary and related offences,512.0
2011Q1,D.M.R. Northern Garda Division,Controlled drug offences,462.0
2011Q1,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,727.0
2011Q1,D.M.R. Northern Garda Division,Dangerous or negligent acts,1113.0
2011Q1,D.M.R. Northern Garda Division,"Fraud, deception and related offences",145.0
2011Q1,D.M.R. Northern Garda Division,Homicide & related offences,1.0
2011Q1,D.M.R. Northern Garda Division,Kidnapping and related offences,4.0
2011Q1,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",85.0
2011Q1,D.M.R. Northern Garda Division,Offences not elsewhere classified,90.0
2011Q1,D.M.R. Northern Garda Division,Public order and other social code offences,636.0
2011Q1,D.M.R. Northern Garda Division,Road and traffic offences,2329.0
2011Q1,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",133.0
2011Q1,D.M.R. Northern Garda Division,Sexual offences,38.0
2011Q1,D.M.R. Northern Garda Division,Theft and related offences,1630.0
2011Q1,D.M.R. Northern Garda Division,Weapons and explosives offences,74.0
2011Q2,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",242.0
2011Q2,D.M.R. Northern Garda Division,Burglary and related offences,516.0
2011Q2,D.M.R. Northern Garda Division,Controlled drug offences,427.0
2011Q2,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,742.0
2011Q2,D.M.R. Northern Garda Division,Dangerous or negligent acts,714.0
2011Q2,D.M.R. Northern Garda Division,"Fraud, deception and related offences",106.0
2011Q2,D.M.R. Northern Garda Division,Homicide & related offences,2.0
2011Q2,D.M.R. Northern Garda Division,Kidnapping and related offences,1.0
2011Q2,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",73.0
2011Q2,D.M.R. Northern Garda Division,Offences not elsewhere classified,54.0
2011Q2,D.M.R. Northern Garda Division,Public order and other social code offences,596.0
2011Q2,D.M.R. Northern Garda Division,Road and traffic offences,2111.0
2011Q2,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",92.0
2011Q2,D.M.R. Northern Garda Division,Sexual offences,41.0
2011Q2,D.M.R. Northern Garda Division,Theft and related offences,1669.0
2011Q2,D.M.R. Northern Garda Division,Weapons and explosives offences,71.0
2011Q3,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",222.0
2011Q3,D.M.R. Northern Garda Division,Burglary and related offences,467.0
2011Q3,D.M.R. Northern Garda Division,Controlled drug offences,457.0
2011Q3,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,649.0
2011Q3,D.M.R. Northern Garda Division,Dangerous or negligent acts,777.0
2011Q3,D.M.R. Northern Garda Division,"Fraud, deception and related offences",111.0
2011Q3,D.M.R. Northern Garda Division,Homicide & related offences,2.0
2011Q3,D.M.R. Northern Garda Division,Kidnapping and related offences,4.0
2011Q3,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",66.0
2011Q3,D.M.R. Northern Garda Division,Offences not elsewhere classified,36.0
2011Q3,D.M.R. Northern Garda Division,Public order and other social code offences,586.0
2011Q3,D.M.R. Northern Garda Division,Road and traffic offences,2165.0
2011Q3,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",91.0
2011Q3,D.M.R. Northern Garda Division,Sexual offences,27.0
2011Q3,D.M.R. Northern Garda Division,Theft and related offences,1649.0
2011Q3,D.M.R. Northern Garda Division,Weapons and explosives offences,79.0
2011Q4,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",213.0
2011Q4,D.M.R. Northern Garda Division,Burglary and related offences,585.0
2011Q4,D.M.R. Northern Garda Division,Controlled drug offences,349.0
2011Q4,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,716.0
2011Q4,D.M.R. Northern Garda Division,Dangerous or negligent acts,1017.0
2011Q4,D.M.R. Northern Garda Division,"Fraud, deception and related offences",116.0
2011Q4,D.M.R. Northern Garda Division,Homicide & related offences,0.0
2011Q4,D.M.R. Northern Garda Division,Kidnapping and related offences,5.0
2011Q4,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",76.0
2011Q4,D.M.R. Northern Garda Division,Offences not elsewhere classified,37.0
2011Q4,D.M.R. Northern Garda Division,Public order and other social code offences,545.0
2011Q4,D.M.R. Northern Garda Division,Road and traffic offences,1762.0
2011Q4,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",87.0
2011Q4,D.M.R. Northern Garda Division,Sexual offences,38.0
2011Q4,D.M.R. Northern Garda Division,Theft and related offences,1685.0
2011Q4,D.M.R. Northern Garda Division,Weapons and explosives offences,64.0
2012Q1,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",252.0
2012Q1,D.M.R. Northern Garda Division,Burglary and related offences,659.0
2012Q1,D.M.R. Northern Garda Division,Controlled drug offences,421.0
2012Q1,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,632.0
2012Q1,D.M.R. Northern Garda Division,Dangerous or negligent acts,636.0
2012Q1,D.M.R. Northern Garda Division,"Fraud, deception and related offences",118.0
2012Q1,D.M.R. Northern Garda Division,Homicide & related offences,0.0
2012Q1,D.M.R. Northern Garda Division,Kidnapping and related offences,1.0
2012Q1,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",96.0
2012Q1,D.M.R. Northern Garda Division,Offences not elsewhere classified,54.0
2012Q1,D.M.R. Northern Garda Division,Public order and other social code offences,604.0
2012Q1,D.M.R. Northern Garda Division,Road and traffic offences,1830.0
2012Q1,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",120.0
2012Q1,D.M.R. Northern Garda Division,Sexual offences,41.0
2012Q1,D.M.R. Northern Garda Division,Theft and related offences,1579.0
2012Q1,D.M.R. Northern Garda Division,Weapons and explosives offences,51.0
2012Q2,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",175.0
2012Q2,D.M.R. Northern Garda Division,Burglary and related offences,451.0
2012Q2,D.M.R. Northern Garda Division,Controlled drug offences,412.0
2012Q2,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,619.0
2012Q2,D.M.R. Northern Garda Division,Dangerous or negligent acts,582.0
2012Q2,D.M.R. Northern Garda Division,"Fraud, deception and related offences",117.0
2012Q2,D.M.R. Northern Garda Division,Homicide & related offences,0.0
2012Q2,D.M.R. Northern Garda Division,Kidnapping and related offences,4.0
2012Q2,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",76.0
2012Q2,D.M.R. Northern Garda Division,Offences not elsewhere classified,45.0
2012Q2,D.M.R. Northern Garda Division,Public order and other social code offences,475.0
2012Q2,D.M.R. Northern Garda Division,Road and traffic offences,2067.0
2012Q2,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",118.0
2012Q2,D.M.R. Northern Garda Division,Sexual offences,35.0
2012Q2,D.M.R. Northern Garda Division,Theft and related offences,1572.0
2012Q2,D.M.R. Northern Garda Division,Weapons and explosives offences,56.0
2012Q3,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",206.0
2012Q3,D.M.R. Northern Garda Division,Burglary and related offences,444.0
2012Q3,D.M.R. Northern Garda Division,Controlled drug offences,331.0
2012Q3,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,617.0
2012Q3,D.M.R. Northern Garda Division,Dangerous or negligent acts,1232.0
2012Q3,D.M.R. Northern Garda Division,"Fraud, deception and related offences",120.0
2012Q3,D.M.R. Northern Garda Division,Homicide & related offences,2.0
2012Q3,D.M.R. Northern Garda Division,Kidnapping and related offences,1.0
2012Q3,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",48.0
2012Q3,D.M.R. Northern Garda Division,Offences not elsewhere classified,53.0
2012Q3,D.M.R. Northern Garda Division,Public order and other social code offences,506.0
2012Q3,D.M.R. Northern Garda Division,Road and traffic offences,1854.0
2012Q3,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",79.0
2012Q3,D.M.R. Northern Garda Division,Sexual offences,27.0
2012Q3,D.M.R. Northern Garda Division,Theft and related offences,1644.0
2012Q3,D.M.R. Northern Garda Division,Weapons and explosives offences,52.0
2012Q4,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",202.0
2012Q4,D.M.R. Northern Garda Division,Burglary and related offences,587.0
2012Q4,D.M.R. Northern Garda Division,Controlled drug offences,328.0
2012Q4,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,691.0
2012Q4,D.M.R. Northern Garda Division,Dangerous or negligent acts,664.0
2012Q4,D.M.R. Northern Garda Division,"Fraud, deception and related offences",125.0
2012Q4,D.M.R. Northern Garda Division,Homicide & related offences,3.0
2012Q4,D.M.R. Northern Garda Division,Kidnapping and related offences,1.0
2012Q4,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2012Q4,D.M.R. Northern Garda Division,Offences not elsewhere classified,24.0
2012Q4,D.M.R. Northern Garda Division,Public order and other social code offences,440.0
2012Q4,D.M.R. Northern Garda Division,Road and traffic offences,1530.0
2012Q4,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",119.0
2012Q4,D.M.R. Northern Garda Division,Sexual offences,31.0
2012Q4,D.M.R. Northern Garda Division,Theft and related offences,1567.0
2012Q4,D.M.R. Northern Garda Division,Weapons and explosives offences,65.0
2013Q1,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",200.0
2013Q1,D.M.R. Northern Garda Division,Burglary and related offences,473.0
2013Q1,D.M.R. Northern Garda Division,Controlled drug offences,316.0
2013Q1,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,623.0
2013Q1,D.M.R. Northern Garda Division,Dangerous or negligent acts,302.0
2013Q1,D.M.R. Northern Garda Division,"Fraud, deception and related offences",89.0
2013Q1,D.M.R. Northern Garda Division,Homicide & related offences,0.0
2013Q1,D.M.R. Northern Garda Division,Kidnapping and related offences,1.0
2013Q1,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",43.0
2013Q1,D.M.R. Northern Garda Division,Offences not elsewhere classified,42.0
2013Q1,D.M.R. Northern Garda Division,Public order and other social code offences,415.0
2013Q1,D.M.R. Northern Garda Division,Road and traffic offences,1109.0
2013Q1,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",119.0
2013Q1,D.M.R. Northern Garda Division,Sexual offences,47.0
2013Q1,D.M.R. Northern Garda Division,Theft and related offences,1570.0
2013Q1,D.M.R. Northern Garda Division,Weapons and explosives offences,44.0
2013Q2,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",209.0
2013Q2,D.M.R. Northern Garda Division,Burglary and related offences,402.0
2013Q2,D.M.R. Northern Garda Division,Controlled drug offences,412.0
2013Q2,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,655.0
2013Q2,D.M.R. Northern Garda Division,Dangerous or negligent acts,1013.0
2013Q2,D.M.R. Northern Garda Division,"Fraud, deception and related offences",117.0
2013Q2,D.M.R. Northern Garda Division,Homicide & related offences,3.0
2013Q2,D.M.R. Northern Garda Division,Kidnapping and related offences,4.0
2013Q2,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",63.0
2013Q2,D.M.R. Northern Garda Division,Offences not elsewhere classified,27.0
2013Q2,D.M.R. Northern Garda Division,Public order and other social code offences,511.0
2013Q2,D.M.R. Northern Garda Division,Road and traffic offences,1773.0
2013Q2,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",60.0
2013Q2,D.M.R. Northern Garda Division,Sexual offences,43.0
2013Q2,D.M.R. Northern Garda Division,Theft and related offences,1775.0
2013Q2,D.M.R. Northern Garda Division,Weapons and explosives offences,60.0
2013Q3,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",206.0
2013Q3,D.M.R. Northern Garda Division,Burglary and related offences,509.0
2013Q3,D.M.R. Northern Garda Division,Controlled drug offences,326.0
2013Q3,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,585.0
2013Q3,D.M.R. Northern Garda Division,Dangerous or negligent acts,429.0
2013Q3,D.M.R. Northern Garda Division,"Fraud, deception and related offences",118.0
2013Q3,D.M.R. Northern Garda Division,Homicide & related offences,0.0
2013Q3,D.M.R. Northern Garda Division,Kidnapping and related offences,6.0
2013Q3,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",75.0
2013Q3,D.M.R. Northern Garda Division,Offences not elsewhere classified,31.0
2013Q3,D.M.R. Northern Garda Division,Public order and other social code offences,430.0
2013Q3,D.M.R. Northern Garda Division,Road and traffic offences,1570.0
2013Q3,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",78.0
2013Q3,D.M.R. Northern Garda Division,Sexual offences,37.0
2013Q3,D.M.R. Northern Garda Division,Theft and related offences,1802.0
2013Q3,D.M.R. Northern Garda Division,Weapons and explosives offences,58.0
2013Q4,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",196.0
2013Q4,D.M.R. Northern Garda Division,Burglary and related offences,705.0
2013Q4,D.M.R. Northern Garda Division,Controlled drug offences,261.0
2013Q4,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,585.0
2013Q4,D.M.R. Northern Garda Division,Dangerous or negligent acts,424.0
2013Q4,D.M.R. Northern Garda Division,"Fraud, deception and related offences",97.0
2013Q4,D.M.R. Northern Garda Division,Homicide & related offences,2.0
2013Q4,D.M.R. Northern Garda Division,Kidnapping and related offences,2.0
2013Q4,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",79.0
2013Q4,D.M.R. Northern Garda Division,Offences not elsewhere classified,44.0
2013Q4,D.M.R. Northern Garda Division,Public order and other social code offences,366.0
2013Q4,D.M.R. Northern Garda Division,Road and traffic offences,1286.0
2013Q4,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",76.0
2013Q4,D.M.R. Northern Garda Division,Sexual offences,28.0
2013Q4,D.M.R. Northern Garda Division,Theft and related offences,1580.0
2013Q4,D.M.R. Northern Garda Division,Weapons and explosives offences,58.0
2014Q1,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",173.0
2014Q1,D.M.R. Northern Garda Division,Burglary and related offences,684.0
2014Q1,D.M.R. Northern Garda Division,Controlled drug offences,269.0
2014Q1,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,516.0
2014Q1,D.M.R. Northern Garda Division,Dangerous or negligent acts,255.0
2014Q1,D.M.R. Northern Garda Division,"Fraud, deception and related offences",133.0
2014Q1,D.M.R. Northern Garda Division,Homicide & related offences,3.0
2014Q1,D.M.R. Northern Garda Division,Kidnapping and related offences,4.0
2014Q1,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",81.0
2014Q1,D.M.R. Northern Garda Division,Offences not elsewhere classified,32.0
2014Q1,D.M.R. Northern Garda Division,Public order and other social code offences,292.0
2014Q1,D.M.R. Northern Garda Division,Road and traffic offences,1208.0
2014Q1,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",72.0
2014Q1,D.M.R. Northern Garda Division,Sexual offences,47.0
2014Q1,D.M.R. Northern Garda Division,Theft and related offences,1299.0
2014Q1,D.M.R. Northern Garda Division,Weapons and explosives offences,38.0
2014Q2,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",215.0
2014Q2,D.M.R. Northern Garda Division,Burglary and related offences,545.0
2014Q2,D.M.R. Northern Garda Division,Controlled drug offences,257.0
2014Q2,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,582.0
2014Q2,D.M.R. Northern Garda Division,Dangerous or negligent acts,669.0
2014Q2,D.M.R. Northern Garda Division,"Fraud, deception and related offences",123.0
2014Q2,D.M.R. Northern Garda Division,Homicide & related offences,2.0
2014Q2,D.M.R. Northern Garda Division,Kidnapping and related offences,6.0
2014Q2,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",65.0
2014Q2,D.M.R. Northern Garda Division,Offences not elsewhere classified,52.0
2014Q2,D.M.R. Northern Garda Division,Public order and other social code offences,360.0
2014Q2,D.M.R. Northern Garda Division,Road and traffic offences,1275.0
2014Q2,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences",67.0
2014Q2,D.M.R. Northern Garda Division,Sexual offences,43.0
2014Q2,D.M.R. Northern Garda Division,Theft and related offences,1565.0
2014Q2,D.M.R. Northern Garda Division,Weapons and explosives offences,43.0
2014Q3,D.M.R. Northern Garda Division,"Attempts/threats to murder, assaults, harassments and related offences",199.0
2014Q3,D.M.R. Northern Garda Division,Burglary and related offences,486.0
2014Q3,D.M.R. Northern Garda Division,Controlled drug offences,332.0
2014Q3,D.M.R. Northern Garda Division,Damage to property and to the environment  offences,595.0
2014Q3,D.M.R. Northern Garda Division,Dangerous or negligent acts,483.0
2014Q3,D.M.R. Northern Garda Division,"Fraud, deception and related offences",112.0
2014Q3,D.M.R. Northern Garda Division,Homicide & related offences,2.0
2014Q3,D.M.R. Northern Garda Division,Kidnapping and related offences,4.0
2014Q3,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime",84.0
