Year,Garda Division,Type of Offence,VALUE
2005,D.M.R. Northern Garda Division,Offences against government and its agents (151),12.0
2005,D.M.R. Northern Garda Division,"Offences against government, justice procedures and organisation of crime (15)",520.0
2005,D.M.R. Northern Garda Division,Offences not elsewhere classified (16),678.0
2005,D.M.R. Northern Garda Division,"Offences while in custody, breach of court orders (157)",501.0
2005,D.M.R. Northern Garda Division,Offensive weapons offences (n.e.c.) (113),138.0
2005,D.M.R. Northern Garda Division,Organisation of crime and conspiracy to commit crime (152),1.0
2005,D.M.R. Northern Garda Division,Other assault (035),412.0
2005,D.M.R. Northern Garda Division,Other drug offences (103),60.0
2005,D.M.R. Northern Garda Division,Other road offences (1433),2445.0
2005,D.M.R. Northern Garda Division,Other sexual offences (022),6.0
2005,D.M.R. Northern Garda Division,"Other thefts, handling stolen property (084)",2661.0
2005,D.M.R. Northern Garda Division,Perverting the course of justice (153),6.0
2005,D.M.R. Northern Garda Division,Possession of a firearm (1122),42.0
2005,D.M.R. Northern Garda Division,"Possession of an article (with intent to burgle, steal, demand) (0713)",19.0
2005,D.M.R. Northern Garda Division,Possession of drugs for personal use (1022),850.0
2005,D.M.R. Northern Garda Division,Possession of drugs for sale or supply (1021),220.0
2005,D.M.R. Northern Garda Division,Prostitution offences (134),0.0
2005,D.M.R. Northern Garda Division,Public order and other social code offences (13),2253.0
2005,D.M.R. Northern Garda Division,Public service vehicle offences (1442),43.0
2005,D.M.R. Northern Garda Division,Rape and sexual assault (021),118.0
2005,D.M.R. Northern Garda Division,"Regulated betting/money, collection/trading offences (135)",7.0
2005,D.M.R. Northern Garda Division,Road and traffic offences (14),4198.0
2005,D.M.R. Northern Garda Division,Road transport - carriage of goods offences (1441),148.0
2005,D.M.R. Northern Garda Division,Roadworthiness/regulatory offences (143),29.0
2005,D.M.R. Northern Garda Division,Robbery from the person (0613),94.0
2005,D.M.R. Northern Garda Division,Robbery of an establishment or institution (0611),120.0
2005,D.M.R. Northern Garda Division,Robbery of cash or goods in transit (0612),12.0
2005,D.M.R. Northern Garda Division,"Robbery, extortion and hijacking offences (06)",236.0
2005,D.M.R. Northern Garda Division,Sexual offences (02),124.0
2005,D.M.R. Northern Garda Division,Social code offences (n.e.c.) (136),26.0
2005,D.M.R. Northern Garda Division,Speeding (0415),214.0
2005,D.M.R. Northern Garda Division,Theft and related offences (08),5278.0
2005,D.M.R. Northern Garda Division,Theft from person (0821),206.0
